,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Adj Close,ABBV_Volume,ABBV_Dividend Amount,ABBV_Split Coefficient
2014-06-20,55.62,55.62,53.16,53.3,34.9452631885967,13457700,0.0,1.0
2014-06-19,54.14,54.81,53.92,54.19,35.5287769641661,3952800,0.0,1.0
2014-06-18,54.27,54.61,54.0,54.57,35.7779176773306,3337300,0.0,1.0
2014-06-17,54.49,54.54,53.85,54.3,35.6008966442927,3385000,0.0,1.0
2014-06-16,54.18,54.31,53.45,54.0,35.4042066075839,4410400,0.0,1.0
2014-06-13,53.67,54.31,53.44,54.16,35.5091079604952,4413000,0.0,1.0
2014-06-12,54.22,54.25,53.46,53.66,35.1812912326472,3941600,0.0,1.0
2014-06-11,53.85,54.7,53.75,54.23,35.5550023023939,5386800,0.0,1.0
2014-06-10,53.14,54.08,52.29,53.97,35.384537603913,8414700,0.0,1.0
2014-06-09,54.42,54.88,53.722,53.84,35.2993052546725,6297500,0.0,1.0
2014-06-06,55.32,55.4,54.89,55.1,36.1254034088495,3449800,0.0,1.0
2014-06-05,54.55,55.32,54.36,55.3,36.2565300999887,4847300,0.0,1.0
2014-06-04,53.92,54.64,53.67,54.58,35.7844740118875,3388200,0.0,1.0
2014-06-03,54.06,54.47,53.87,54.37,35.6467909861914,3078000,0.0,1.0
2014-06-02,54.43,54.95,53.91,54.15,35.5025516259383,3635000,0.0,1.0
2014-05-30,53.98,54.43,53.89,54.33,35.6205656479635,4025600,0.0,1.0
2014-05-29,54.1,54.45,53.75,54.03,35.4238756112548,2768600,0.0,1.0
2014-05-28,53.96,54.61,53.82,54.07,35.4501009494826,4108300,0.0,1.0
2014-05-27,54.2,54.2,53.78,53.99,35.3976502730269,3816300,0.0,1.0
2014-05-23,53.94,54.38,53.835,53.95,35.3714249347991,3023500,0.0,1.0
2014-05-22,53.29,54.34,52.94,53.63,35.1616222289764,4486400,0.0,1.0
2014-05-21,53.5,53.84,53.0998,53.27,34.9255941849258,4088000,0.0,1.0
2014-05-20,53.86,53.93,53.31,53.54,35.1026152179637,5021200,0.0,1.0
2014-05-19,52.84,54.21,52.71,54.11,35.4763262877104,6010500,0.0,1.0
2014-05-16,52.65,52.97,52.41,52.93,34.7026788099892,5826200,0.0,1.0
2014-05-15,52.96,53.07,52.42,52.69,34.5453267806221,6963800,0.0,1.0
2014-05-14,52.23,53.0,52.08,52.87,34.6633408026474,4878400,0.0,1.0
2014-05-13,52.45,52.5,51.92,52.2,34.2240663873311,4145200,0.0,1.0
2014-05-12,52.36,52.56,52.22,52.37,34.3355240747994,3626400,0.0,1.0
2014-05-09,52.07,52.345,51.08,52.26,34.2634043946728,5012500,0.0,1.0
2014-05-08,52.69,53.09,51.96,52.15,34.1912847145463,4092100,0.0,1.0
2014-05-07,52.38,52.87,51.2749,52.79,34.6108901261917,7022600,0.0,1.0
2014-05-06,51.2,51.3,50.83,50.91,33.3782992294832,3353200,0.0,1.0
2014-05-05,50.99,51.37,50.31,51.36,33.6733342845464,2580300,0.0,1.0
2014-05-02,51.41,51.72,51.0,51.18,33.5553202625212,3341300,0.0,1.0
2014-05-01,51.89,52.095,51.41,51.61,33.8372426484704,4279800,0.0,1.0
2014-04-30,51.38,52.165,51.0,52.08,34.1453903726476,7430600,0.0,1.0
2014-04-29,50.94,51.527,50.76,51.37,33.6798906191034,5601300,0.0,1.0
2014-04-28,49.55,50.92,49.5,50.87,33.3520738912554,7932200,0.0,1.0
2014-04-25,50.21,50.98,48.95,49.14,32.2178280129013,7289100,0.0,1.0
2014-04-24,50.13,50.13,49.0,49.32,32.3358420349266,6628800,0.0,1.0
2014-04-23,50.14,50.26,49.39,50.14,32.8734614685973,6578300,0.0,1.0
2014-04-22,49.49,50.42,49.35,50.01,32.7882291193568,6613200,0.0,1.0
2014-04-21,48.5,49.45,48.4,49.43,32.4079617150532,4445000,0.0,1.0
2014-04-17,47.92,48.78,47.72,48.55,31.8310042740407,6196800,0.0,1.0
2014-04-16,48.58,48.84,47.62,48.12,31.5490818880914,7151000,0.0,1.0
2014-04-15,47.42,48.085,46.764,47.86,31.3786171896104,9531100,0.0,1.0
2014-04-14,47.1,47.5,46.205,46.83,30.7033147302436,7290800,0.0,1.0
2014-04-11,46.58,47.21,45.5,46.46,30.460730351636,11465800,0.42,1.0
2014-04-10,50.08,50.27,47.29,47.35,30.7661173666802,13177200,0.0,1.0
2014-04-09,49.49,50.76,49.26,50.63,32.8973288759243,6018200,0.0,1.0
2014-04-08,50.35,50.87,48.93,49.1,31.9031966780147,8246900,0.0,1.0
2014-04-07,51.68,52.31,49.65,50.62,32.8908312798596,9146600,0.0,1.0
2014-04-04,53.78,54.44,52.05,52.2,33.917451458093,7013200,0.0,1.0
2014-04-03,53.35,53.83,53.205,53.5,34.762138946513,6841400,0.0,1.0
2014-04-02,52.1,53.41,51.99,53.34,34.6581774094767,6007200,0.0,1.0
2014-04-01,51.62,52.38,51.54,52.1,33.8524754974454,4250800,0.0,1.0
2014-03-31,51.34,51.7,50.95,51.4,33.3976437729115,4813100,0.0,1.0
2014-03-28,51.83,52.13,50.89,50.98,33.1247447381912,4208300,0.0,1.0
2014-03-27,51.53,51.84,51.43,51.66,33.5665812705955,4778000,0.0,1.0
2014-03-26,52.0,52.34,51.46,51.5,33.4626197335592,5684900,0.0,1.0
2014-03-25,51.68,52.1,51.495,51.69,33.5860740587898,6127200,0.0,1.0
2014-03-24,53.53,53.62,51.35,51.36,33.3716533886525,10161400,0.0,1.0
2014-03-21,54.22,54.73,53.09,53.46,34.7361485622539,12930500,0.0,1.0
2014-03-20,52.86,53.8,52.52,53.68,34.8790956756788,6922700,0.0,1.0
2014-03-19,53.09,53.53,52.44,53.11,34.508732699987,6408600,0.0,1.0
2014-03-18,52.08,53.22,51.97,53.1,34.5022351039222,4712300,0.0,1.0
2014-03-17,51.47,52.19,51.26,51.98,33.7745043446681,3875500,0.0,1.0
2014-03-14,51.25,51.42,50.8,51.21,33.2741894476809,5466700,0.0,1.0
2014-03-13,51.89,52.1,51.14,51.32,33.3456630043934,4839400,0.0,1.0
2014-03-12,51.46,51.74,51.07,51.64,33.553586078466,3924800,0.0,1.0
2014-03-11,51.68,52.139,51.5,51.75,33.6250596351784,3629800,0.0,1.0
2014-03-10,51.9,51.9,50.86,51.66,33.5665812705955,3086000,0.0,1.0
2014-03-07,52.25,52.5,51.01,51.46,33.4366293493001,5860700,0.0,1.0
2014-03-06,52.04,52.77,51.97,52.04,33.8134899210567,6529000,0.0,1.0
2014-03-05,51.68,52.12,51.3,51.7,33.5925716548546,5251100,0.0,1.0
2014-03-04,50.73,51.725,50.53,51.59,33.5210980981421,6198000,0.0,1.0
2014-03-03,50.34,50.86,49.79,50.09,32.5464586884268,6817700,0.0,1.0
2014-02-28,50.84,51.96,50.51,50.91,33.0792615657379,7095600,0.0,1.0
2014-02-27,50.6,50.92,50.47,50.91,33.0792615657379,5052900,0.0,1.0
2014-02-26,49.95,50.97,49.93,50.74,32.9688024326368,5710700,0.0,1.0
2014-02-25,50.93,51.13,50.5,50.72,32.9558072405073,5425000,0.0,1.0
2014-02-24,51.01,51.56,50.83,50.85,33.0402759893493,5693000,0.0,1.0
2014-02-21,51.82,51.97,51.01,51.04,33.1637303145799,5842700,0.0,1.0
2014-02-20,51.19,52.11,50.73,51.86,33.6965331918909,6078900,0.0,1.0
2014-02-19,51.17,51.86,50.64,51.19,33.2611942555514,5242800,0.0,1.0
2014-02-18,50.64,51.56,50.56,51.46,33.4366293493001,4984900,0.0,1.0
2014-02-14,50.56,50.91,50.17,50.73,32.962304836572,4118700,0.0,1.0
2014-02-13,50.3,50.52,49.88,50.35,32.7153961861108,4946000,0.0,1.0
2014-02-12,49.63,50.93,49.59,50.56,32.851845703471,6534500,0.0,1.0
2014-02-11,49.41,49.9675,49.04,49.66,32.2670620576418,7217600,0.0,1.0
2014-02-10,48.75,50.19,48.72,49.55,32.1955885009293,7907500,0.0,1.0
2014-02-07,48.0,49.025,47.66,48.89,31.7667471606546,6979500,0.0,1.0
2014-02-06,47.89,48.18,47.45,47.93,31.1429779384368,4957800,0.0,1.0
2014-02-05,47.76,48.07,47.155,47.73,31.0130260171414,6987100,0.0,1.0
2014-02-04,47.18,47.97,46.95,47.95,31.1559731305663,9606100,0.0,1.0
2014-02-03,49.4,49.49,47.06,47.35,30.7661173666802,10314600,0.0,1.0
2014-01-31,49.94,50.55,49.07,49.23,31.9876654268567,12863500,0.0,1.0
2014-01-30,47.97,48.88,47.9,48.31,31.389886588898,7669500,0.0,1.0
2014-01-29,47.15,47.84,46.9801,47.61,30.9350548643642,7608500,0.0,1.0
2014-01-28,47.08,48.47,47.08,47.69,30.9870356328823,12298600,0.0,1.0
2014-01-27,47.79,47.83,46.42,46.83,30.4282423713122,10749800,0.0,1.0
2014-01-24,48.42,49.1,47.77,47.79,31.05201159353,9197900,0.0,1.0
2014-01-23,48.74,49.06,48.39,48.87,31.753751968525,7270500,0.0,1.0
2014-01-22,49.98,50.0,48.62,49.08,31.8902014858852,8181700,0.0,1.0
2014-01-21,50.26,50.92,49.91,50.0,32.4879803238439,5823000,0.0,1.0
2014-01-17,50.64,50.66,50.01,50.06,32.5269659002325,8606800,0.0,1.0
2014-01-16,50.1,50.62,50.02,50.5,32.8128601270823,4972300,0.0,1.0
2014-01-15,50.65,50.67,50.07,50.11,32.5594538805564,4728400,0.0,1.0
2014-01-14,49.94,50.88,49.63,50.6,32.87783608773,6610800,0.0,1.0
2014-01-13,50.66,50.74,49.64,49.83,32.3775211907428,7055200,0.4,1.0
2014-01-10,51.27,51.49,50.76,50.9,32.8093933627078,5517700,0.0,1.0
2014-01-09,50.59,51.65,49.87,51.22,33.0156606687208,6960300,0.0,1.0
2014-01-08,50.63,51.11,50.235,50.36,32.4613172838107,6811100,0.0,1.0
2014-01-07,50.84,51.21,50.3,50.49,32.5451133768785,9719900,0.0,1.0
2014-01-06,52.7,52.7,50.03,50.39,32.4806548437494,11871100,0.0,1.0
2014-01-03,52.25,52.665,51.9675,52.3,33.711812826515,4794300,0.0,1.0
2014-01-02,52.12,52.33,51.52,51.98,33.5055455205019,4569100,0.0,1.0
2013-12-31,52.99,53.06,52.36,52.81,34.0405513454734,3019700,0.0,1.0
2013-12-30,52.73,53.03,52.6,53.01,34.1694684117316,2898800,0.0,1.0
2013-12-27,52.92,53.05,52.38,52.55,33.8729591593378,2354100,0.0,1.0
2013-12-26,52.59,53.06,52.34,52.99,34.1565767051058,2401500,0.0,1.0
2013-12-24,52.78,52.79,52.275,52.36,33.7504879463925,1747000,0.0,1.0
2013-12-23,52.73,52.935,52.24,52.58,33.8922967192765,4957700,0.0,1.0
2013-12-20,52.77,53.01,52.29,52.59,33.8987425725894,12471800,0.0,1.0
2013-12-19,53.21,53.21,52.02,52.63,33.924525985841,8383400,0.0,1.0
2013-12-18,52.78,54.43,52.22,54.32,35.0138751957227,9635600,0.0,1.0
2013-12-17,53.43,53.92,53.0,53.63,34.569111317132,7987300,0.0,1.0
2013-12-16,53.42,54.78,52.98,53.37,34.4015191309963,9846300,0.0,1.0
2013-12-13,52.3,52.6,51.84,52.37,33.7569337997054,6465300,0.0,1.0
2013-12-12,52.56,52.62,51.8,52.39,33.7698255063312,7766400,0.0,1.0
2013-12-11,52.67,53.25,52.02,52.67,33.9503093990927,10775500,0.0,1.0
2013-12-10,51.245,54.13,50.72,52.14,33.6086791735085,14906900,0.0,1.0
2013-12-09,51.45,51.81,50.77,51.21,33.0092148154079,5470800,0.0,1.0
2013-12-06,50.17,51.5,50.05,51.35,33.0994567617887,7285800,0.0,1.0
2013-12-05,49.42,50.07,49.05,49.76,32.0745660850361,5449100,0.0,1.0
2013-12-04,49.75,50.29,49.3001,49.67,32.0165534052199,5309200,0.0,1.0
2013-12-03,49.13,50.26,48.97,49.97,32.2099290046072,9480100,0.0,1.0
2013-12-02,48.49,48.68,48.02,48.39,31.1914841811675,4321900,0.0,1.0
2013-11-29,48.43,48.93,48.07,48.45,31.230159301045,4044300,0.0,1.0
2013-11-27,48.83,48.945,48.24,48.25,31.1012422347868,3414900,0.0,1.0
2013-11-26,48.38,49.18,48.31,48.6,31.3268471007386,4732300,0.0,1.0
2013-11-25,49.0,49.28,48.32,48.41,31.2043758877934,3343200,0.0,1.0
2013-11-22,48.65,49.14,48.57,48.94,31.5460061133776,5810100,0.0,1.0
2013-11-21,48.28,48.67,47.99,48.57,31.3075095407999,4459800,0.0,1.0
2013-11-20,48.42,48.54,47.83,47.95,30.9078666353995,3120300,0.0,1.0
2013-11-19,48.73,49.0,48.3699,48.46,31.2366051543579,4050700,0.0,1.0
2013-11-18,48.89,49.96,48.73,48.87,31.5008851401872,8585700,0.0,1.0
2013-11-15,48.03,48.75,48.0,48.44,31.2237134477321,6257100,0.0,1.0
2013-11-14,47.99,48.47,47.688,48.04,30.9658793152157,3411800,0.0,1.0
2013-11-13,47.36,47.93,47.29,47.85,30.8434081022705,3745100,0.0,1.0
2013-11-12,48.45,48.48,47.275,47.48,30.6049115296928,5351100,0.0,1.0
2013-11-11,48.23,48.67,48.19,48.57,31.3075095407999,2282900,0.0,1.0
2013-11-08,47.13,48.1,46.83,48.03,30.9594334619028,5190900,0.0,1.0
2013-11-07,48.17,48.36,47.18,47.24,30.450211050183,4444900,0.0,1.0
2013-11-06,48.5,48.74,48.0,48.05,30.9723251685286,4308100,0.0,1.0
2013-11-05,48.59,48.76,48.025,48.17,31.0496754082835,4095400,0.0,1.0
2013-11-04,49.19,49.19,48.0,48.76,31.4299807537452,4095600,0.0,1.0
2013-11-01,48.64,49.325,48.5,48.96,31.5588978200034,3866900,0.0,1.0
2013-10-31,48.68,49.0,48.44,48.45,31.230159301045,4563700,0.0,1.0
2013-10-30,49.57,49.57,48.72,48.8,31.4557641669968,4011600,0.0,1.0
2013-10-29,49.48,50.2,49.48,49.79,32.0939036449748,5022900,0.0,1.0
2013-10-28,49.13,49.97,48.97,49.42,31.8554070723972,5555000,0.0,1.0
2013-10-25,49.1,49.83,48.56,49.3,31.7780568326423,6956800,0.0,1.0
2013-10-24,48.63,48.9799,47.74,47.93,30.8949749287737,5077900,0.0,1.0
2013-10-23,48.76,48.86,48.28,48.33,31.1528090612901,4130300,0.0,1.0
2013-10-22,48.39,49.31,48.11,49.0,31.584681233255,6937500,0.0,1.0
2013-10-21,48.08,48.55,47.76,48.35,31.1657007679159,4713200,0.0,1.0
2013-10-18,48.38,48.95,47.769,48.33,31.1528090612901,9212900,0.0,1.0
2013-10-17,46.95,48.32,46.95,48.17,31.0496754082835,7242400,0.0,1.0
2013-10-16,46.31,47.27,46.203,47.06,30.3341856905506,4399900,0.0,1.0
2013-10-15,46.05,46.38,45.75,46.08,29.7024920658855,3533300,0.0,1.0
2013-10-14,45.21,46.45,45.07,46.33,29.8636383987083,3377300,0.0,1.0
2013-10-11,45.7,45.7,44.955,45.65,29.4253203734304,2985700,0.0,1.0
2013-10-10,45.1,45.68,44.51,45.68,29.4446579333692,3967500,0.4,1.0
2013-10-09,44.72,45.31,44.32,44.81,28.6331406682785,5113000,0.0,1.0
2013-10-08,46.29,46.32,44.39,44.52,28.4478335762499,7091500,0.0,1.0
2013-10-07,46.12,46.98,46.09,46.09,29.4510478330943,4703700,0.0,1.0
2013-10-04,46.18,46.88,46.0,46.8,29.9047307135781,4141400,0.0,1.0
2013-10-03,45.6,46.3399,45.1,46.01,29.3999286352933,7020800,0.0,1.0
2013-10-02,45.34,45.97,45.12,45.95,29.3615892369426,4056800,0.0,1.0
2013-10-01,44.81,45.8975,44.81,45.8,29.2657407410657,4159700,0.0,1.0
2013-09-30,44.52,44.95,44.03,44.73,28.5820214704775,5818400,0.0,1.0
2013-09-27,44.87,44.9,44.015,44.33,28.3264254814725,6617300,0.0,1.0
2013-09-26,45.33,45.6192,44.81,45.0,28.7545487630558,5033900,0.0,1.0
2013-09-25,46.09,46.16,45.02,45.33,28.9654154539849,4571900,0.0,1.0
2013-09-24,46.95,46.95,45.94,45.98,29.3807589361179,7162700,0.0,1.0
2013-09-23,47.56,47.56,46.93,47.1,30.0964277053318,3179500,0.0,1.0
2013-09-20,47.44,48.0,47.33,47.84,30.5692802849909,10495300,0.0,1.0
2013-09-19,48.21,48.23,47.31,47.4,30.2881246970855,5326500,0.0,1.0
2013-09-18,47.19,48.42,46.885,47.92,30.6203994827919,6689400,0.0,1.0
2013-09-17,45.92,47.695,45.86,47.6,30.4159226915879,7293800,0.0,1.0
2013-09-16,45.32,45.95,45.19,45.82,29.2785205405159,3531700,0.0,1.0
2013-09-13,44.71,44.89,44.43,44.89,28.6842598660795,2273500,0.0,1.0
2013-09-12,44.84,44.95,44.5,44.7,28.5628517713021,2597900,0.0,1.0
2013-09-11,44.81,44.97,44.39,44.95,28.7225992644302,3441700,0.0,1.0
2013-09-10,44.58,44.815,44.1,44.78,28.6139709691031,4282300,0.0,1.0
2013-09-09,43.88,44.44,43.5,44.43,28.3903244787238,3287500,0.0,1.0
2013-09-06,43.53,44.35,42.891,43.89,28.0452698935671,3992200,0.0,1.0
2013-09-05,43.03,43.66,43.0,43.51,27.8024537040124,3355500,0.0,1.0
2013-09-04,42.6,43.14,42.59,43.13,27.5596375144577,3190700,0.0,1.0
2013-09-03,43.0,43.28,42.31,42.59,27.2145829293011,2925600,0.0,1.0
2013-08-30,42.76,43.03,42.3,42.61,27.2273627287513,3170700,0.0,1.0
2013-08-29,42.32,43.09,42.26,42.62,27.2337526284764,2788900,0.0,1.0
2013-08-28,42.53,42.808,42.35,42.56,27.1954132301257,3009700,0.0,1.0
2013-08-27,43.02,43.089,42.6,42.63,27.2401425282015,4473000,0.0,1.0
2013-08-26,43.43,43.74,43.19,43.45,27.7641143056617,3493400,0.0,1.0
2013-08-23,43.01,43.5,42.85,43.43,27.7513345062114,2738100,0.0,1.0
2013-08-22,42.4,43.1,42.29,42.92,27.4254496202301,4077700,0.0,1.0
2013-08-21,42.82,42.88,42.25,42.31,27.0356657369976,4118800,0.0,1.0
2013-08-20,43.29,43.48,42.85,42.97,27.4573991188557,2803000,0.0,1.0
2013-08-19,43.01,43.81,42.95,43.37,27.7129951078607,3326900,0.0,1.0
2013-08-16,42.94,43.14,42.42,43.0,27.4765688180311,6093300,0.0,1.0
2013-08-15,44.6,44.62,43.1333,43.21,27.6107567122587,4363100,0.0,1.0
2013-08-14,44.85,45.23,44.45,44.58,28.4861729746006,2990500,0.0,1.0
2013-08-13,45.12,45.18,44.68,44.93,28.70981946498,2791800,0.0,1.0
2013-08-12,44.71,45.2,44.39,45.04,28.7801083619563,3826400,0.0,1.0
2013-08-09,44.9,45.0,44.47,44.71,28.5692416710272,3290800,0.0,1.0
2013-08-08,44.86,45.18,44.61,45.06,28.7928881614066,2892400,0.0,1.0
2013-08-07,44.7,44.86,44.22,44.57,28.4797830748755,3299400,0.0,1.0
2013-08-06,44.42,44.99,44.42,44.88,28.6778699663543,4980600,0.0,1.0
2013-08-05,45.05,45.365,44.485,44.71,28.5692416710272,2953500,0.0,1.0
2013-08-02,45.11,45.42,44.81,45.32,28.9590255542598,3190700,0.0,1.0
2013-08-01,45.14,45.9,45.04,45.25,28.9142962561839,3652400,0.0,1.0
2013-07-31,44.84,45.91,44.81,45.48,29.0612639498617,6020600,0.0,1.0
2013-07-30,45.08,45.23,44.2,44.7,28.5628517713021,3619700,0.0,1.0
2013-07-29,44.72,45.45,44.47,45.06,28.7928881614066,4326200,0.0,1.0
2013-07-26,45.01,45.12,44.17,44.79,28.6203608688282,4491100,0.0,1.0
2013-07-25,43.41,44.43,43.35,44.24,28.2689163839464,4088500,0.0,1.0
2013-07-24,44.28,44.37,43.39,43.64,27.885522400439,3088100,0.0,1.0
2013-07-23,44.92,45.09,44.23,44.31,28.3136456820223,3535100,0.0,1.0
2013-07-22,44.3,45.1,43.8,44.97,28.7353790638804,3810500,0.0,1.0
2013-07-19,44.49,44.91,44.12,44.52,28.4478335762499,4317900,0.0,1.0
2013-07-18,43.96,44.56,43.81,44.32,28.3200355817474,3043700,0.0,1.0
2013-07-17,43.97,44.15,43.74,43.96,28.089999191643,3645400,0.0,1.0
2013-07-16,44.54,44.77,43.7,43.81,27.9941506957661,3714500,0.0,1.0
2013-07-15,44.95,44.97,44.54,44.62,28.5117325735011,3265800,0.0,1.0
2013-07-12,43.93,45.11,43.8,45.05,28.7864982616814,5693900,0.0,1.0
2013-07-11,43.94,44.11,43.33,43.78,27.9749809965908,4061400,0.4,1.0
2013-07-10,43.36,44.12,43.36,43.91,27.8040157437823,3080100,0.0,1.0
2013-07-09,44.0,44.23,43.25,43.32,27.4304250061637,3805700,0.0,1.0
2013-07-08,42.9,43.69,42.82,43.68,27.658378676575,3978300,0.0,1.0
2013-07-05,42.45,42.83,42.31,42.72,27.0505022221448,2743700,0.0,1.0
2013-07-03,41.88,42.31,41.61,42.23,26.7402319485294,2417500,0.0,1.0
2013-07-02,41.58,42.569,41.58,42.21,26.7275678557287,4365900,0.0,1.0
2013-07-01,41.4,41.93,41.07,41.61,26.3476450717099,4588200,0.0,1.0
2013-06-28,42.53,42.97,41.32,41.34,26.1766798189014,10753100,0.0,1.0
2013-06-27,43.56,43.98,42.735,43.13,27.3101161245577,5163900,0.0,1.0
2013-06-26,43.1,43.61,43.025,43.38,27.4684172845656,4733700,0.0,1.0
2013-06-25,42.15,42.77,41.61,42.63,26.993513804542,4686900,0.0,1.0
2013-06-24,42.07,42.395,41.32,41.89,26.5249423709187,6042400,0.0,1.0
2013-06-21,41.66,42.71,41.2,42.62,26.9871817581416,9825700,0.0,1.0
2013-06-20,42.65,42.78,40.91,41.06,25.9993825196925,7474900,0.0,1.0
2013-06-19,43.56,43.83,43.01,43.04,27.2531277069549,3663300,0.0,1.0
2013-06-18,42.97,43.56,42.63,43.54,27.5697300269706,3644900,0.0,1.0
2013-06-17,43.4,43.5,42.68,43.01,27.2341315677539,3457700,0.0,1.0
2013-06-14,42.98,43.5,42.5,43.21,27.3607724957602,4078500,0.0,1.0
2013-06-13,42.42,43.2,40.1,43.15,27.3227802173583,6096500,0.0,1.0
2013-06-12,43.91,44.0,42.72,42.77,27.0821624541464,3742600,0.0,1.0
2013-06-11,43.31,44.05,43.05,43.59,27.6013902589722,3574800,0.0,1.0
2013-06-10,44.33,44.33,43.22,43.92,27.8103477901826,4702700,0.0,1.0
2013-06-07,43.72,44.27,43.5,44.0,27.8610041613851,5463200,0.0,1.0
2013-06-06,43.22,43.57,42.65,43.5,27.5444018413693,4261300,0.0,1.0
2013-06-05,43.49,43.9,42.69,43.04,27.2531277069549,4801300,0.0,1.0
2013-06-04,43.42,44.47,43.38,43.63,27.6267184445734,4528400,0.0,1.0
2013-06-03,42.88,43.58,42.75,43.36,27.4557531917649,7176800,0.0,1.0
2013-05-31,44.27,44.69,42.6825,42.69,27.0315060829438,9308800,0.0,1.0
2013-05-30,44.07,45.12,44.07,44.55,28.2092667134024,4852200,0.0,1.0
2013-05-29,44.89,45.18,43.79,43.88,27.7850196045813,6908400,0.0,1.0
2013-05-28,45.89,46.04,44.7,45.39,28.7411586110288,6181800,0.0,1.0
2013-05-24,46.25,46.48,45.3138,45.44,28.7728188430304,4511700,0.0,1.0
2013-05-23,46.12,46.945,46.02,46.59,29.5010041790666,3306200,0.0,1.0
2013-05-22,46.46,48.0,45.85,46.76,29.608648967872,5203500,0.0,1.0
2013-05-21,46.19,46.96,46.17,46.54,29.469343947065,4708800,0.0,1.0
2013-05-20,47.12,47.14,46.0701,46.26,29.2920466478562,3537800,0.0,1.0
2013-05-17,46.03,47.34,45.85,47.17,29.8682628702849,5244800,0.0,1.0
2013-05-16,46.06,46.9,46.01,46.21,29.2603864158547,4605300,0.0,1.0
2013-05-15,45.72,46.93,45.48,46.03,29.146409580649,6702500,0.0,1.0
2013-05-14,44.09,45.52,44.09,45.35,28.7158304254276,5760300,0.0,1.0
2013-05-13,44.79,44.79,44.17,44.54,28.2029346670021,3738400,0.0,1.0
2013-05-10,44.21,45.01,44.2,45.01,28.5005408478169,4455800,0.0,1.0
2013-05-09,43.34,44.45,43.25,44.24,28.0129732749926,5046900,0.0,1.0
2013-05-08,45.01,45.05,43.39,43.49,27.538069794969,6973200,0.0,1.0
2013-05-07,44.5,45.0,44.4201,44.91,28.4372203838137,3745600,0.0,1.0
2013-05-06,44.95,44.95,44.15,44.59,28.2345948990037,4085700,0.0,1.0
2013-05-03,44.31,44.77,43.83,44.68,28.2915833166065,4641200,0.0,1.0
2013-05-02,45.68,45.68,43.86,43.99,27.8546721149848,9649400,0.0,1.0
2013-05-01,45.74,46.09,45.55,45.55,28.8424713534339,6398100,0.0,1.0
2013-04-30,45.05,46.23,45.01,46.05,29.1590736734496,6798600,0.0,1.0
2013-04-29,45.83,45.93,45.05,45.23,28.6398458686238,6024700,0.0,1.0
2013-04-26,44.95,46.31,44.75,45.84,29.026100699043,10096800,0.0,1.0
2013-04-25,44.75,44.7899,43.76,44.24,28.0129732749926,5236900,0.0,1.0
2013-04-24,45.14,45.34,43.94,44.32,28.0636296461952,5541300,0.0,1.0
2013-04-23,44.61,46.32,44.4,45.14,28.582857451021,9378100,0.0,1.0
2013-04-22,43.0,44.83,42.88,44.2,27.9876450893914,8531300,0.0,1.0
2013-04-19,42.51,42.58,42.2,42.39,26.8415446909344,6493200,0.0,1.0
2013-04-18,42.37,42.64,41.89,42.32,26.7972203661322,5009000,0.0,1.0
2013-04-17,42.14,42.43,41.42,42.24,26.7465639949297,5046200,0.0,1.0
2013-04-16,41.67,42.53,41.13,42.45,26.8795369693363,6998000,0.0,1.0
2013-04-15,42.87,43.03,41.41,41.44,26.2400002829045,7152500,0.0,1.0
2013-04-12,42.97,43.29,42.62,43.09,27.2847879389564,4199800,0.0,1.0
2013-04-11,43.42,43.705,43.11,43.2,27.3544404493599,6494100,0.4,1.0
2013-04-10,42.65,43.77,42.5,43.62,27.3669883578229,7809200,0.0,1.0
2013-04-09,41.96,43.56,41.8,42.55,26.6956752550519,8673900,0.0,1.0
2013-04-08,41.27,41.87,41.07,41.77,26.2063068249946,16449200,0.0,1.0
2013-04-05,41.31,41.5,41.09,41.31,25.9177049303454,14089800,0.0,1.0
2013-04-04,40.77,41.78,40.624,41.6,26.099649603059,20687600,0.0,1.0
2013-04-03,40.75,41.45,40.35,40.57,25.453432317214,4122100,0.0,1.0
2013-04-02,41.22,41.22,40.52,40.71,25.5412676764551,5510700,0.0,1.0
2013-04-01,39.96,41.14,39.96,41.12,25.7984997999468,5740000,0.0,1.0
2013-03-28,40.26,40.8,39.775,40.78,25.5851853560756,7263400,0.0,1.0
2013-03-27,40.22,40.29,39.66,40.15,25.1899262394908,4274800,0.0,1.0
2013-03-26,39.57,40.52,39.57,40.21,25.2275699648799,7249500,0.0,1.0
2013-03-25,39.12,39.52,38.93,39.32,24.6691880382759,6065000,0.0,1.0
2013-03-22,38.57,38.97,38.3,38.97,24.4495996401733,3323400,0.0,1.0
2013-03-21,38.82,38.97,38.48,38.49,24.1484498370611,4736100,0.0,1.0
2013-03-20,38.5,39.19,38.41,39.06,24.5060652282568,7072900,0.0,1.0
2013-03-19,38.25,38.4,37.84,38.36,24.0668884320515,5108400,0.0,1.0
2013-03-18,38.05,38.49,37.99,38.16,23.9414093474214,5178700,0.0,1.0
2013-03-15,37.44,38.54,37.28,38.5,24.1547237912926,12208300,0.0,1.0
2013-03-14,37.43,37.59,36.86,37.56,23.5649720935311,9859700,0.0,1.0
2013-03-13,37.2,37.5899,37.04,37.17,23.3202878785025,3710600,0.0,1.0
2013-03-12,37.7,38.3,37.05,37.17,23.3202878785025,6523900,0.0,1.0
2013-03-11,37.25,38.15,37.08,37.67,23.6339855900777,4614400,0.0,1.0
