,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Adj Close,JNJ_Volume,JNJ_Dividend Amount,JNJ_Split Coefficient
2001-12-28,60.02,60.15,59.76,59.86,32.4819642556547,4049800,0.0,1.0
2001-12-27,59.34,60.09,59.34,60.02,32.5687854096959,4542900,0.0,1.0
2001-12-26,59.06,60.18,59.05,59.67,32.3788641352308,3998300,0.0,1.0
2001-12-24,59.71,59.75,59.41,59.46,32.2649113705518,2423800,0.0,1.0
2001-12-21,58.86,59.78,58.55,59.71,32.4005694237411,13791800,0.0,1.0
2001-12-20,57.88,58.83,57.73,58.31,31.6408843258808,8230200,0.0,1.0
2001-12-19,56.95,57.99,56.82,57.7,31.3098786760988,6978500,0.0,1.0
2001-12-18,57.2,57.24,56.64,56.79,30.8160833624896,7417100,0.0,1.0
2001-12-17,56.55,57.6,56.4,56.45,30.6315884101521,8157500,0.0,1.0
2001-12-14,56.55,56.71,56.23,56.3,30.5501935782385,6716500,0.0,1.0
2001-12-13,56.06,56.76,55.85,56.23,30.5122093233455,9149800,0.0,1.0
2001-12-12,56.39,56.43,55.76,56.05,30.4145355250492,11153800,0.0,1.0
2001-12-11,55.9,56.93,55.75,56.14,30.4633724241974,11586400,0.0,1.0
2001-12-10,56.5,56.54,55.52,55.52,30.1269404522878,8982900,0.0,1.0
2001-12-07,56.83,56.83,55.42,56.65,30.7401148527036,10532600,0.0,1.0
2001-12-06,56.9,56.9,55.51,55.67,30.2083352842014,12811100,0.0,1.0
2001-12-05,57.48,57.48,56.5,56.6,30.7129832420657,13067300,0.0,1.0
2001-12-04,57.5,57.65,56.95,57.23,31.0548415361029,12444800,0.0,1.0
2001-12-03,58.74,58.74,57.8,58.31,31.6408843258808,8216700,0.0,1.0
2001-11-30,58.23,58.3,57.51,58.25,31.6083263931154,13867800,0.0,1.0
2001-11-29,58.85,59.21,58.0,58.48,31.7331318020495,12480300,0.0,1.0
2001-11-28,60.23,60.23,59.9,59.99,32.5525064433131,7277100,0.0,1.0
2001-11-27,60.0,60.73,59.91,60.01,32.5633590875683,6893500,0.0,1.0
2001-11-26,60.71,60.8,60.01,60.5,32.8292488718194,6273100,0.0,1.0
2001-11-23,60.97,60.97,60.37,60.97,33.0842860118153,2482700,0.0,1.0
2001-11-21,60.95,60.95,60.41,60.85,33.0191701462845,6139100,0.0,1.0
2001-11-20,59.4,60.85,59.25,60.78,32.9811858913914,7344100,0.0,1.0
2001-11-19,59.81,60.1,59.25,59.9,32.503669544165,5998200,0.0,1.0
2001-11-16,60.0,60.14,59.38,59.92,32.5145221884201,5750200,0.18,1.0
2001-11-15,60.25,60.69,59.56,60.0,32.4604214859436,6663800,0.0,1.0
2001-11-14,59.65,60.25,59.31,60.07,32.4982919776772,6623500,0.0,1.0
2001-11-13,59.1,59.79,59.08,59.65,32.2710690272756,5801700,0.0,1.0
2001-11-12,59.1,59.79,58.84,59.02,31.9302346016731,4374800,0.0,1.0
2001-11-09,59.0,59.78,58.92,59.56,32.2223783950466,5831400,0.0,1.0
2001-11-08,59.37,59.8,58.65,59.0,31.9194144611778,7511200,0.0,1.0
2001-11-07,59.85,59.85,58.5,58.75,31.7841627049864,7599000,0.0,1.0
2001-11-06,58.73,59.0,57.95,59.0,31.9194144611778,6896700,0.0,1.0
2001-11-05,59.12,59.28,58.07,58.48,31.6380908082997,7607300,0.0,1.0
2001-11-02,58.87,59.18,58.56,58.98,31.9085943206825,4489600,0.0,1.0
2001-11-01,57.58,59.33,57.53,58.87,31.8490835479583,6926800,0.0,1.0
2001-10-31,57.99,58.49,57.55,57.91,31.3297168041832,7082500,0.0,1.0
2001-10-30,59.1,59.1,57.7,57.85,31.2972563826972,8137200,0.0,1.0
2001-10-29,58.15,59.47,58.07,58.56,31.6813713702809,6316900,0.0,1.0
2001-10-26,58.8,58.99,58.25,58.67,31.7408821430051,5503500,0.0,1.0
2001-10-25,58.8,59.08,57.8,58.97,31.9031842504349,6093800,0.0,1.0
2001-10-24,59.66,59.66,58.75,59.26,32.0600762876169,8644000,0.0,1.0
2001-10-23,58.98,59.32,58.42,58.85,31.838263407463,7230900,0.0,1.0
2001-10-22,58.42,59.08,58.2,58.97,31.9031842504349,9164400,0.0,1.0
2001-10-19,58.08,58.6,57.8,58.42,31.6056303868137,7054800,0.0,1.0
2001-10-18,58.0,58.4,57.65,58.08,31.4216879983934,8906800,0.0,1.0
2001-10-17,57.45,58.15,57.0,57.77,31.253975820716,12369400,0.0,1.0
2001-10-16,55.7,57.1,55.7,56.77,30.7129687959503,14154300,0.0,1.0
2001-10-15,55.15,55.72,54.86,55.72,30.1449114199462,4815600,0.0,1.0
2001-10-12,54.5,55.48,54.3,55.35,29.9447388207829,5597700,0.0,1.0
2001-10-11,55.15,55.43,53.9,54.94,29.722925940629,10660100,0.0,1.0
2001-10-10,55.06,56.23,55.0,56.04,30.3180336678713,6301500,0.0,1.0
2001-10-09,55.8,55.8,55.12,55.44,29.9934294530118,4072300,0.0,1.0
2001-10-08,56.08,56.08,55.05,55.77,30.1719617711845,5459000,0.0,1.0
2001-10-05,55.7,55.7,54.56,55.49,30.0204798042501,6698900,0.0,1.0
2001-10-04,55.25,55.25,54.28,54.45,29.4578324984938,8284000,0.0,1.0
2001-10-03,54.45,54.45,53.05,54.27,29.3604512340359,10885800,0.0,1.0
2001-10-02,54.55,55.15,53.76,54.99,29.7499762918673,9826400,0.0,1.0
2001-10-01,55.4,55.45,54.55,55.42,29.9826093125165,8417200,0.0,1.0
2001-09-28,55.2,55.4,54.4,55.4,29.9717891720212,10683400,0.0,1.0
2001-09-27,54.23,55.04,53.77,54.48,29.4740627092367,10007400,0.0,1.0
2001-09-26,53.43,54.13,52.6,54.13,29.2847102505687,9099400,0.0,1.0
2001-09-25,52.41,53.15,52.0,52.94,28.6409118910975,9199300,0.0,1.0
2001-09-24,53.65,53.8,51.75,52.41,28.3541781679717,12970200,0.0,1.0
2001-09-21,55.0,55.0,50.2,52.24,28.2622069737615,16859600,0.0,1.0
2001-09-20,53.24,53.24,52.35,52.35,28.3217177464858,9463300,0.0,1.0
2001-09-19,54.51,54.51,52.1,53.54,28.965516105957,11933800,0.0,1.0
2001-09-18,54.55,55.0,53.37,54.5,29.4848828497321,13398000,0.0,1.0
2001-09-17,57.0,57.0,54.81,55.82,30.1990121224228,12235300,0.0,1.0
2001-09-10,55.7,56.25,55.06,55.62,30.0908107174697,6714100,0.0,1.0
2001-09-07,55.8,56.25,54.9,55.73,30.1503214901939,9129200,0.0,1.0
2001-09-06,56.5,57.16,56.15,56.94,30.8049399901604,14478600,0.0,1.0
2001-09-05,55.45,56.5,55.25,56.24,30.4262350728244,11788600,0.0,1.0
2001-09-04,55.75,56.81,55.0,56.15,30.3775444405955,18472000,0.0,1.0
2001-08-31,53.2,53.2,52.3,52.71,28.5164802754014,6947500,0.0,1.0
2001-08-30,53.29,54.0,52.81,53.09,28.7220629448124,5855600,0.0,1.0
2001-08-29,53.88,53.96,53.14,53.28,28.8248542795179,4759800,0.0,1.0
2001-08-28,54.21,54.48,53.7,53.87,29.1440484241297,4415700,0.0,1.0
2001-08-27,54.5,54.74,54.3,54.35,29.4037317960172,3922400,0.0,1.0
2001-08-24,54.31,55.0,54.28,54.6,29.5389835522086,5730100,0.0,1.0
2001-08-23,54.05,55.1,54.04,54.64,29.5606238331993,5555100,0.0,1.0
2001-08-22,54.38,54.9,53.93,54.78,29.6363648166665,6658000,0.0,1.0
2001-08-21,54.0,54.94,54.0,54.3,29.3766814447789,7946000,0.0,1.0
2001-08-20,54.0,55.0,54.0,54.85,29.6742353084001,8908400,0.0,1.0
2001-08-17,54.93,55.12,53.05,53.75,29.0791275811578,13234400,0.18,1.0
2001-08-16,56.57,56.6,54.58,54.89,29.5967608553634,11491500,0.0,1.0
2001-08-15,57.15,57.6,56.8,57.0,30.7344756559613,10725100,0.0,1.0
2001-08-14,56.0,57.05,55.95,56.99,30.7290836426883,11513500,0.0,1.0
2001-08-13,55.02,55.98,55.02,55.7,30.0335139304745,8773700,0.0,1.0
2001-08-10,54.1,55.05,53.96,55.02,29.6668570279121,8399200,0.0,1.0
2001-08-09,53.6,54.05,53.5,53.86,29.0413834882469,4991400,0.0,1.0
2001-08-08,53.2,54.19,53.2,53.71,28.9605032891523,4329000,0.0,1.0
2001-08-07,52.65,53.99,52.55,53.98,29.1060876475226,5419100,0.0,1.0
2001-08-06,53.7,54.05,53.02,53.36,28.7717828245982,6292800,0.0,1.0
2001-08-03,53.3,53.75,52.88,53.58,28.8904071166036,4769600,0.0,1.0
2001-08-02,53.8,54.0,52.81,53.19,28.6801185989576,5775200,0.0,1.0
2001-08-01,54.1,54.24,53.2,53.8,29.0090314086091,6722900,0.0,1.0
2001-07-31,52.92,54.39,52.65,54.1,29.1707918067984,8646900,0.0,1.0
2001-07-30,53.02,53.15,52.15,52.92,28.5345342405872,5332100,0.0,1.0
2001-07-27,53.2,53.53,52.76,53.01,28.583062360044,4689600,0.0,1.0
2001-07-26,52.1,53.45,52.1,53.19,28.6801185989576,6024700,0.0,1.0
2001-07-25,52.85,53.25,52.15,52.7,28.4159099485818,9277100,0.0,1.0
2001-07-24,53.3,53.94,52.63,52.71,28.4213019618547,7183500,0.0,1.0
2001-07-23,54.24,54.35,53.41,53.6,28.9011911431496,5013800,0.0,1.0
2001-07-20,53.87,54.89,53.61,54.49,29.3810803244444,7102300,0.0,1.0
2001-07-19,54.7,54.92,53.76,54.2,29.2247119395281,9300600,0.0,1.0
2001-07-18,54.78,54.92,53.8,54.4,29.3325522049876,12274300,0.0,1.0
2001-07-17,53.06,54.98,52.0,54.91,29.6075448819094,12244400,0.0,1.0
2001-07-16,53.05,54.0,52.82,53.73,28.9712873156983,6763900,0.0,1.0
2001-07-13,52.6,53.63,52.6,53.05,28.6046304131359,5603800,0.0,1.0
2001-07-12,53.49,53.74,52.58,52.84,28.4913981344034,11805700,0.0,1.0
2001-07-11,53.0,53.7,52.6,53.49,28.8418789971468,12541900,0.0,1.0
2001-07-10,51.95,52.85,51.5,52.5,28.3080696831223,8461800,0.0,1.0
2001-07-09,51.0,52.25,50.18,52.12,28.1031731787492,8930300,0.0,1.0
2001-07-06,50.58,50.65,50.0,50.41,27.1811389090703,5774700,0.0,1.0
2001-07-05,50.51,51.04,50.5,50.91,27.4507395727191,4802400,0.0,1.0
2001-07-03,51.2,51.3,50.67,51.04,27.5208357452678,3207200,0.0,1.0
2001-07-02,50.1,51.94,50.1,51.19,27.6017159443624,9186000,0.0,1.0
2001-06-29,52.01,52.31,49.13,49.96,26.9384983117864,15867200,0.0,1.0
2001-06-28,50.3,52.59,50.25,52.2,28.146309284933,8411200,0.0,1.0
2001-06-27,51.5,51.5,50.61,50.7,27.3375072939866,9671000,0.0,1.0
2001-06-26,51.05,51.85,50.49,51.11,27.5585798381786,9282500,0.0,1.0
2001-06-25,51.75,52.3,51.52,51.6,27.8227884885544,10655100,0.0,1.0
2001-06-22,52.0,52.79,51.56,52.39,28.2487575371195,10476800,0.0,1.0
2001-06-21,53.3,53.73,52.71,53.02,28.588454373317,7974000,0.0,1.0
2001-06-20,53.5,54.2,53.5,53.61,28.9065831564226,9369500,0.0,1.0
2001-06-19,52.54,53.37,52.3,53.28,28.7286467184144,8909900,0.0,1.0
2001-06-18,51.5,52.73,51.49,52.03,28.0546450592924,6622300,0.0,1.0
2001-06-15,50.99,52.25,50.9,52.04,28.0600370725654,10441500,0.0,1.0
2001-06-14,51.13,51.21,50.75,50.91,27.4507395727191,5440200,0.0,1.0
2001-06-13,50.55,51.0,50.5,50.71,27.3428993072596,2931850,0.0,2.0
2001-06-12,101.3,102.0,100.8,101.8,27.4453475594461,4719700,0.0,1.0
2001-06-11,101.2,101.7,100.1,101.4,27.3375072939866,3146500,0.0,1.0
2001-06-08,102.8,103.0,101.1,102.0,27.4992676921759,2731900,0.0,1.0
2001-06-07,103.1,103.5,102.7,103.1,27.7958284221896,4515600,0.0,1.0
2001-06-06,102.2,103.5,101.9,103.1,27.7958284221896,5292700,0.0,1.0
2001-06-05,100.5,102.5,100.5,102.2,27.5531878249057,5312600,0.0,1.0
2001-06-04,98.0,100.6,97.9,100.1,26.9870264312432,4591200,0.0,1.0
2001-06-01,96.96,98.19,96.6,98.0,26.4208650375808,3997300,0.0,1.0
2001-05-31,97.9,97.91,96.4,96.95,26.1377843407495,4192000,0.0,1.0
2001-05-30,97.85,98.1,96.5,97.1,26.1782244402969,4857200,0.0,1.0
2001-05-29,97.25,98.1,97.0,97.44,26.2698886659375,4243700,0.0,1.0
2001-05-25,97.65,97.74,96.95,97.25,26.2186645398442,2194400,0.0,1.0
2001-05-24,98.4,98.4,96.79,97.45,26.2725846725739,5298600,0.0,1.0
2001-05-23,99.55,99.75,97.4,97.73,26.3480728583956,5113100,0.0,1.0
2001-05-22,100.6,100.6,98.75,99.0,26.6904657012296,3296300,0.0,1.0
2001-05-21,100.5,101.0,99.33,100.6,27.1218267630676,4043200,0.0,1.0
2001-05-18,102.0,102.0,99.45,101.0,27.2296670285271,5889800,0.36,1.0
2001-05-17,99.6,101.2,98.9,100.7,27.0523625668181,4972400,0.0,1.0
2001-05-16,97.5,100.1,96.9,99.77,26.8025244616826,5659500,0.0,1.0
2001-05-15,97.79,97.95,96.36,97.08,26.0798744586564,4516800,0.0,1.0
2001-05-14,97.45,97.99,97.38,97.79,26.2706110765555,2040600,0.0,1.0
2001-05-11,97.52,97.82,96.98,97.26,26.1282302209407,3560400,0.0,1.0
2001-05-10,98.25,98.48,97.1,97.24,26.1228573584646,6233900,0.0,1.0
2001-05-09,97.95,98.37,97.0,98.25,26.3941869135042,4544300,0.0,1.0
2001-05-08,98.1,98.1,97.0,97.95,26.3135939763638,2623400,0.0,1.0
2001-05-07,98.2,98.4,97.36,98.1,26.353890444934,3125600,0.0,1.0
2001-05-04,96.77,97.86,96.6,97.76,26.2625517828415,2823800,0.0,1.0
2001-05-03,97.72,97.72,96.06,96.76,25.9939086590399,3181600,0.0,1.0
2001-05-02,96.8,98.0,95.82,97.5,26.1927045706531,5336400,0.0,1.0
2001-05-01,96.6,97.59,96.25,96.8,26.004654383992,4573700,0.0,1.0
2001-04-30,95.9,96.7,95.8,96.48,25.9186885843755,4331500,0.0,1.0
2001-04-27,95.55,95.7,94.4,95.38,25.6231811481937,4373500,0.0,1.0
2001-04-26,93.75,95.7,92.58,95.55,25.66885047924,5425000,0.0,1.0
2001-04-25,92.52,94.18,92.5,94.0,25.2524536373476,3247000,0.0,1.0
2001-04-24,92.5,92.89,92.05,92.51,24.8521753828832,3934700,0.0,1.0
2001-04-23,92.35,93.1,90.87,91.9,24.6883030773643,3230600,0.0,1.0
2001-04-20,91.92,92.7,90.91,92.11,24.7447181333626,4259100,0.0,1.0
2001-04-19,93.26,93.27,91.72,92.85,24.9435140449758,3685800,0.0,1.0
2001-04-18,94.45,94.45,91.68,93.95,25.2390214811575,6417000,0.0,1.0
2001-04-17,92.85,94.65,92.82,94.45,25.3733430430583,5043800,0.0,1.0
2001-04-16,91.5,92.9,91.01,92.6,24.8763532640254,3131300,0.0,1.0
2001-04-12,90.15,91.4,90.13,90.95,24.4330921097528,5434100,0.0,1.0
2001-04-11,91.51,92.06,90.31,90.84,24.4035413661346,7649500,0.0,1.0
2001-04-10,92.4,92.5,90.9,92.03,24.7232266834585,8144900,0.0,1.0
2001-04-09,90.85,91.24,90.18,91.24,24.5109986156552,5073500,0.0,1.0
2001-04-06,88.7,91.5,88.51,90.39,24.2826519604239,7207600,0.0,1.0
2001-04-05,86.91,89.0,86.09,88.88,23.8770008434835,6727600,0.0,1.0
2001-04-04,86.12,87.48,85.19,86.91,23.3477738895944,6189400,0.0,1.0
2001-04-03,86.7,87.7,85.8,86.11,23.1328593905532,5558200,0.0,1.0
2001-04-02,87.5,87.6,86.01,87.32,23.4579175703531,5736300,0.0,1.0
2001-03-30,89.0,89.23,87.22,87.47,23.4982140389233,7810300,0.0,1.0
2001-03-29,86.28,88.6,86.1,88.38,23.7426792815827,9989600,0.0,1.0
2001-03-28,83.5,86.34,83.5,86.28,23.1785287215994,17227500,0.0,1.0
2001-03-27,83.3,83.3,80.5,83.25,22.3645400564807,33022700,0.0,1.0
2001-03-26,86.25,87.5,85.02,85.38,22.936749910178,8504100,0.0,1.0
2001-03-23,87.65,88.8,86.9,88.21,23.6970099505365,5745100,0.0,1.0
2001-03-22,86.1,88.0,83.68,87.8,23.5868662697778,6782500,0.0,1.0
2001-03-21,90.5,90.55,86.35,87.23,23.4337396892109,5932900,0.0,1.0
2001-03-20,91.85,92.32,90.68,90.8,24.3927956411825,3194500,0.0,1.0
2001-03-19,91.2,92.45,90.9,91.95,24.7017352335543,2879300,0.0,1.0
2001-03-16,93.0,94.1,91.5,91.99,24.7124809585064,5641300,0.0,1.0
2001-03-15,93.0,93.35,92.01,93.35,25.0778356068765,3735900,0.0,1.0
2001-03-14,93.9,94.07,92.08,93.25,25.0509712944964,3472200,0.0,1.0
2001-03-13,94.9,94.91,92.49,94.15,25.2927501059178,4983400,0.0,1.0
2001-03-12,96.7,97.0,94.55,94.95,25.5076646049591,3373100,0.0,1.0
2001-03-09,98.0,98.25,95.42,96.7,25.9777900716118,4145800,0.0,1.0
2001-03-08,94.8,98.0,94.45,97.87,26.2921025264596,3948700,0.0,1.0
2001-03-07,96.8,96.8,94.2,94.8,25.4673681363888,3476300,0.0,1.0
2001-03-06,98.25,98.25,96.45,96.8,26.004654383992,3023000,0.0,1.0
2001-03-05,98.25,98.75,97.35,98.48,26.4559748319786,2140200,0.0,1.0
2001-03-02,99.3,99.85,97.4,99.15,26.6359657249257,3481700,0.0,1.0
2001-03-01,97.8,99.45,97.79,99.08,26.6171607062595,5137900,0.0,1.0
2001-02-28,96.15,97.92,96.1,97.33,26.1470352396068,3456400,0.0,1.0
2001-02-27,95.75,96.45,95.4,95.95,25.7763077287606,2213300,0.0,1.0
2001-02-26,95.51,95.98,94.3,95.75,25.7225791040003,2561400,0.0,1.0
2001-02-23,95.2,95.8,94.61,95.49,25.6527318918119,2773600,0.0,1.0
2001-02-22,96.92,97.64,95.1,96.52,25.9294343093275,2792900,0.0,1.0
2001-02-21,96.83,97.85,96.36,96.91,26.0342051276101,2803400,0.0,1.0
2001-02-20,94.6,96.05,94.6,96.03,25.7977991786648,2677000,0.0,1.0
2001-02-16,93.5,94.77,93.24,94.53,25.3948344929624,3942900,0.0,1.0
2001-02-15,95.45,95.7,93.65,94.2,25.3061822621079,4038600,0.32,1.0
2001-02-14,96.9,96.95,95.0,95.65,25.608721258682,2880100,0.0,1.0
2001-02-13,97.5,97.95,96.5,96.9,25.9433882902905,4123000,0.0,1.0
2001-02-12,96.5,98.25,96.5,98.1,26.2646686406346,4473300,0.0,1.0
2001-02-09,95.6,95.99,94.95,94.98,25.4293397297398,2900200,0.0,1.0
2001-02-08,94.7,95.3,94.25,94.63,25.3356329608894,2351500,0.0,1.0
2001-02-07,94.2,95.35,93.64,94.9,25.4079210397169,2716800,0.0,1.0
2001-02-06,93.93,94.4,93.2,93.42,25.0116752742924,2576900,0.0,1.0
2001-02-05,95.35,95.75,93.71,93.93,25.1482194231887,2835700,0.0,1.0
2001-02-02,94.5,95.61,94.49,95.1,25.4614677647742,3262300,0.0,1.0
2001-02-01,93.13,94.34,93.13,93.87,25.1321554056715,3106600,0.0,1.0
2001-01-31,92.99,93.37,90.71,93.13,24.9340325229592,4297600,0.0,1.0
2001-01-30,92.0,93.0,91.51,91.6,24.5244000762704,2511700,0.0,1.0
2001-01-29,92.5,93.0,91.51,91.6,24.5244000762704,2600600,0.0,1.0
2001-01-26,92.75,93.5,91.75,91.94,24.6154295088679,3319000,0.0,1.0
2001-01-25,90.63,92.31,90.5,91.75,24.5645601200635,3952200,0.0,1.0
2001-01-24,91.69,91.75,90.38,90.56,24.2459571059722,5531500,0.0,1.0
2001-01-23,94.31,94.88,92.5,92.69,24.816229727833,4243600,0.0,1.0
2001-01-22,95.25,95.94,93.81,94.31,25.2499582007976,3688500,0.0,1.0
2001-01-19,92.88,94.69,92.75,94.13,25.201766148246,3942800,0.0,1.0
2001-01-18,92.63,94.94,92.56,94.0,25.1669607769587,4670000,0.0,1.0
2001-01-17,94.06,94.13,91.25,91.69,24.5484961025462,3913600,0.0,1.0
2001-01-16,94.19,94.94,93.56,94.19,25.2178301657632,3050300,0.0,1.0
2001-01-12,93.0,94.81,93.0,94.56,25.3168916071194,3386400,0.0,1.0
2001-01-11,96.0,96.44,92.19,92.44,24.7492963215113,4205200,0.0,1.0
2001-01-10,98.94,99.0,95.38,95.88,25.6702999924979,3762100,0.0,1.0
2001-01-09,98.0,99.0,97.44,98.44,26.3556980732321,3188300,0.0,1.0
2001-01-08,97.19,99.5,97.0,97.75,26.1709618717842,2760100,0.0,1.0
2001-01-05,97.44,99.88,95.75,97.88,26.2057672430715,4638600,0.0,1.0
2001-01-04,98.06,98.13,95.13,96.63,25.871100211463,6470600,0.0,1.0
2001-01-03,103.0,103.7,97.88,98.75,26.438695497071,5663000,0.0,1.0
2001-01-02,104.0,104.7,101.6,102.0,27.3088297792531,4427600,0.0,1.0
2000-12-29,104.8,105.9,104.5,105.1,28.1388040176422,2481100,0.0,1.0
2000-12-28,103.3,105.5,103.3,104.8,28.0584839300561,3321100,0.0,1.0
2000-12-27,101.5,104.8,101.5,103.0,27.5765634045399,2974600,0.0,1.0
2000-12-26,101.5,102.88,101.38,102.38,27.4105685568621,1754000,0.0,1.0
2000-12-22,101.4,102.0,100.6,101.5,27.1749629666097,3490200,0.0,1.0
2000-12-21,100.3,101.9,100.0,101.0,27.0410961539663,5449800,0.0,1.0
2000-12-20,99.44,101.7,99.38,100.6,26.9340027038516,4800900,0.0,1.0
2000-12-19,98.63,99.94,98.56,99.19,26.5564982921972,2251700,0.0,1.0
2000-12-18,98.56,99.19,97.31,98.56,26.3878261082665,2937600,0.0,1.0
2000-12-15,99.25,100.0,98.56,98.56,26.3878261082665,5795800,0.0,1.0
2000-12-14,98.75,99.44,97.69,99.25,26.5725623097144,3500600,0.0,1.0
2000-12-13,98.0,99.63,97.63,98.69,26.4226314795538,3767800,0.0,1.0
2000-12-12,95.56,98.0,95.5,97.0,25.9701616528191,3262500,0.0,1.0
2000-12-11,96.0,97.0,95.25,95.63,25.6033665861762,2916800,0.0,1.0
2000-12-08,95.63,97.19,95.63,96.38,25.8041668051413,3186900,0.0,1.0
2000-12-07,97.5,98.0,96.19,97.06,25.9862256703363,2498200,0.0,1.0
2000-12-06,97.75,98.75,95.56,96.13,25.7372333988196,4185900,0.0,1.0
2000-12-05,99.75,99.75,97.75,99.5,26.6394957160361,3130800,0.0,1.0
2000-12-04,95.88,100.0,95.88,99.56,26.6555597335533,3031200,0.0,1.0
2000-12-01,99.25,100.0,96.69,97.75,26.1709618717842,5212300,0.0,1.0
2000-11-30,100.3,103.0,99.75,100.0,26.7733625286795,7464000,0.0,1.0
2000-11-29,99.63,100.8,99.63,100.3,26.8536826162656,3774600,0.0,1.0
2000-11-28,97.94,100.1,97.5,100.1,26.8001358912082,5592600,0.0,1.0
2000-11-27,95.38,97.5,94.31,97.38,26.0719004304281,2738700,0.0,1.0
2000-11-24,96.5,96.5,94.0,95.06,25.4507584197627,1498900,0.0,1.0
2000-11-22,96.0,97.25,95.5,96.5,25.8362948401757,2747300,0.0,1.0
2000-11-21,96.5,97.88,95.75,97.75,26.1709618717842,3617000,0.0,1.0
2000-11-20,95.13,96.94,95.13,96.19,25.7532974163368,2754000,0.0,1.0
2000-11-17,94.69,95.25,94.25,95.13,25.4694997735328,2645900,0.12,1.0
2000-11-16,95.0,95.06,93.38,94.19,25.1860596710662,1796200,0.0,1.0
2000-11-15,94.25,95.0,93.75,95.0,25.4026506927624,2092800,0.0,1.0
2000-11-14,92.94,94.63,91.88,94.63,25.3037140532222,2672200,0.0,1.0
2000-11-13,94.19,95.31,92.25,93.06,24.8839018259839,3179900,0.0,1.0
2000-11-10,93.38,95.44,92.88,94.44,25.2529087518366,3034800,0.0,1.0
2000-11-09,93.44,94.31,91.0,93.56,25.0175999875247,2833100,0.0,1.0
2000-11-08,92.94,94.75,92.94,93.44,24.9855124287549,3068100,0.0,1.0
2000-11-07,92.0,92.88,90.75,92.13,24.6352232455179,2461300,0.0,1.0
2000-11-06,92.06,92.94,91.5,92.06,24.6165055029022,2911300,0.0,1.0
2000-11-03,90.25,92.19,89.31,91.69,24.5175688633619,2916300,0.0,1.0
2000-11-02,91.5,91.56,89.19,89.88,24.033581518584,4693800,0.0,1.0
2000-11-01,92.0,92.19,89.25,91.0,24.3330654004356,4723200,0.0,1.0
2000-10-31,93.88,93.88,91.5,92.13,24.6352232455179,3487800,0.0,1.0
2000-10-30,93.63,94.56,92.81,94.38,25.2368649724517,2194000,0.0,1.0
2000-10-27,92.94,93.81,92.25,92.75,24.8010089658285,1953500,0.0,1.0
2000-10-26,93.75,94.88,93.06,93.13,24.9026195685996,2484700,0.0,1.0
2000-10-25,91.69,94.94,91.56,93.94,25.1192105902958,3819800,0.0,1.0
2000-10-24,91.63,92.44,90.63,91.69,24.5175688633619,3074800,0.0,1.0
2000-10-23,92.0,93.38,91.56,91.56,24.4828073413613,3605400,0.0,1.0
2000-10-20,91.5,92.75,91.06,91.88,24.5683741647475,3126000,0.0,1.0
2000-10-19,92.5,93.56,90.88,91.75,24.5336126427468,5479500,0.0,1.0
2000-10-18,95.5,96.75,94.06,94.25,25.2021034504511,3524400,0.0,1.0
2000-10-17,96.0,97.44,95.38,97.06,25.9534871183107,4512100,0.0,1.0
2000-10-16,95.81,97.31,95.38,96.94,25.9213995595409,2800800,0.0,1.0
2000-10-13,97.13,97.5,95.63,95.81,25.6192417144586,4552800,0.0,1.0
2000-10-12,95.81,97.5,94.63,97.0,25.9374433389258,4639300,0.0,1.0
2000-10-11,95.19,96.25,94.38,96.0,25.6700470158441,3941100,0.0,1.0
2000-10-10,92.38,95.0,91.56,94.63,25.3037140532222,3051800,0.0,1.0
2000-10-09,92.31,93.0,91.25,91.31,24.4159582605909,1457000,0.0,1.0
2000-10-06,92.94,94.13,91.25,92.31,24.6833545836726,2336400,0.0,1.0
2000-10-05,91.5,93.75,91.13,93.06,24.8839018259839,3236100,0.0,1.0
2000-10-04,92.0,93.75,90.31,90.31,24.1485619375092,3425000,0.0,1.0
2000-10-03,93.06,93.81,91.94,92.5,24.7341598850581,2198800,0.0,1.0
2000-10-02,94.19,94.25,92.25,93.19,24.9186633479845,2103600,0.0,1.0
2000-09-29,93.25,95.19,92.75,93.94,25.1192105902958,2630800,0.0,1.0
2000-09-28,95.31,96.44,92.94,93.38,24.96946864937,3150600,0.0,1.0
2000-09-27,94.44,95.69,93.44,95.09,25.4267163618397,2153900,0.0,1.0
2000-09-26,95.81,96.31,93.56,94.5,25.2689525312215,2276100,0.0,1.0
2000-09-25,95.81,96.44,94.81,95.86,25.6326115306127,1989100,0.0,1.0
2000-09-22,95.5,96.56,94.61,95.88,25.6379594570743,2757700,0.0,1.0
2000-09-21,91.06,94.5,91.06,94.25,25.2021034504511,2924800,0.0,1.0
2000-09-20,91.88,92.75,90.31,91.08,24.3544571062821,2728700,0.0,1.0
2000-09-19,91.81,92.5,91.19,91.81,24.5496564221317,1969200,0.0,1.0
2000-09-18,92.75,93.75,91.88,92.13,24.6352232455179,3821400,0.0,1.0
2000-09-15,95.44,95.94,94.94,95.0,25.4026506927624,3132400,0.0,1.0
2000-09-14,97.56,97.56,95.81,95.94,25.6540032364592,2079600,0.0,1.0
2000-09-13,96.63,97.81,96.56,97.63,26.1059030224673,2447100,0.0,1.0
2000-09-12,96.13,96.64,95.38,96.63,25.8385066993856,1958700,0.0,1.0
