,CPLA_Open,CPLA_High,CPLA_Low,CPLA_Close,CPLA_Adj Close,CPLA_Volume,CPLA_Dividend Amount,CPLA_Split Coefficient
2008-06-10,62.09,63.5,61.66,62.71,55.9671960243007,71400,0.0,1.0
2008-06-09,63.13,63.27,61.36,62.06,55.3870863541397,160800,0.0,1.0
2008-06-06,65.29,65.66,62.78,62.78,56.029669373395,168800,0.0,1.0
2008-06-05,65.14,66.85,64.83,65.85,58.7695719693861,150500,0.0,1.0
2008-06-04,64.72,66.19,63.8,64.83,57.8592460254412,157300,0.0,1.0
2008-06-03,65.76,66.33,63.83,65.16,58.1537632425998,116800,0.0,1.0
2008-06-02,64.91,65.52,64.36,65.27,58.2519356483194,165900,0.0,1.0
2008-05-30,65.17,65.59,62.9,64.91,57.9306441386917,247900,0.0,1.0
2008-05-29,62.88,65.59,62.23,64.85,57.8770955537538,152800,0.0,1.0
2008-05-28,62.75,63.44,61.5,63.2,56.4045094679605,132000,0.0,1.0
2008-05-27,62.04,63.1,61.4,62.73,55.9850455526134,115500,0.0,1.0
2008-05-23,61.58,62.63,61.35,62.105,55.4272477928432,129500,0.0,1.0
2008-05-22,61.07,62.8548,60.66,62.1,55.422785410765,149100,0.0,1.0
2008-05-21,62.06,63.06,60.11,61.18,54.6017071083833,178900,0.0,1.0
2008-05-20,62.73,62.73,59.65,62.11,55.4317101749213,442700,0.0,1.0
2008-05-19,63.26,64.31,61.89,62.99,56.2170894206778,163700,0.0,1.0
2008-05-16,64.68,64.9,63.13,63.26,56.4580580528985,128300,0.0,1.0
2008-05-15,64.22,65.13,63.24,64.19,57.2880611194365,106400,0.0,1.0
2008-05-14,66.48,66.68,64.19,64.44,57.5111802233446,122900,0.0,1.0
2008-05-13,64.4,66.52,63.24,66.25,59.126562535639,195000,0.0,1.0
2008-05-12,61.92,65.0,61.36,64.44,57.5111802233446,171700,0.0,1.0
2008-05-09,60.55,62.34,60.55,61.94,55.2799891842639,112900,0.0,1.0
2008-05-08,61.96,62.28,60.32,61.36,54.7623528631971,116700,0.0,1.0
2008-05-07,63.94,63.94,61.68,61.91,55.2532148917949,95900,0.0,1.0
2008-05-06,62.0,64.1,62.0,63.9,57.0292429589031,103900,0.0,1.0
2008-05-05,62.17,62.83,60.83,62.52,55.7976255053306,105100,0.0,1.0
2008-05-02,62.86,63.44,60.82,61.8,55.1550424860753,201800,0.0,1.0
2008-05-01,63.61,63.99,59.41,62.15,55.4674092315466,631100,0.0,1.0
2008-04-30,64.4,66.15,63.75,64.49,57.5558040441262,155500,0.0,1.0
2008-04-29,63.76,63.95,63.19,63.85,56.9846191381215,77400,0.0,1.0
2008-04-28,64.8,64.8,63.18,63.95,57.0738667796848,148800,0.0,1.0
2008-04-25,63.44,65.02,62.86,64.84,57.8681707895975,302200,0.0,1.0
2008-04-24,61.75,63.44,60.41,63.18,56.3866599396479,118700,0.0,1.0
2008-04-23,61.58,61.88,60.06,61.77,55.1282681936064,137700,0.0,1.0
2008-04-22,61.65,61.65,60.14,61.31,54.7177290424155,128900,0.0,1.0
2008-04-21,60.9,63.2,59.82,62.01,55.3424625333581,81100,0.0,1.0
2008-04-18,61.77,62.0,60.09,61.39,54.7891271556661,168900,0.0,1.0
2008-04-17,60.23,60.74,59.956,60.4,53.9055755041901,82000,0.0,1.0
2008-04-16,60.96,60.96,59.95,60.62,54.1019203156292,172100,0.0,1.0
2008-04-15,61.47,61.47,59.76,60.0,53.5485849379372,148100,0.0,1.0
2008-04-14,62.19,62.39,60.32,61.33,54.7355785707282,155200,0.0,1.0
2008-04-11,61.39,62.43,60.72,62.25,55.5566568731099,131500,0.0,1.0
2008-04-10,59.82,62.56,59.4901,61.82,55.172892014388,157600,0.0,1.0
2008-04-09,60.42,61.0,59.37,59.63,53.2183686641533,210900,0.0,1.0
2008-04-08,59.17,60.27,57.8,60.04,53.5842839945625,260300,0.0,1.0
2008-04-07,61.75,62.17,60.23,60.3,53.8163278626269,130800,0.0,1.0
2008-04-04,59.39,61.76,57.47,60.8,54.2625660704431,326100,0.0,1.0
2008-04-03,57.89,58.56,56.66,58.56,52.2634188994267,162100,0.0,1.0
2008-04-02,56.99,58.31,56.79,57.96,51.7279330500474,203200,0.0,1.0
2008-04-01,54.34,57.15,54.28,56.99,50.862230926884,214000,0.0,1.0
2008-03-31,54.5,54.86,53.85,54.6,48.7292122935229,344300,0.0,1.0
2008-03-28,57.09,57.79,53.12,54.26,48.4257703122079,712100,0.0,1.0
2008-03-27,60.31,60.31,59.07,59.2,52.8346038054314,109300,0.0,1.0
2008-03-26,60.34,60.69,59.27,60.37,53.8788012117212,135500,0.0,1.0
2008-03-25,60.84,62.31,59.36,60.28,53.7984783343143,185300,0.0,1.0
2008-03-24,57.78,61.0,57.24,60.96,54.4053622969442,268600,0.0,1.0
2008-03-20,55.28,58.93,54.88,58.06,51.8171806916106,391300,0.0,1.0
2008-03-19,55.91,55.91,54.01,54.02,48.2115759724561,161500,0.0,1.0
2008-03-18,54.31,57.26,54.11,56.05,50.0233030961897,240600,0.0,1.0
2008-03-17,55.14,56.02,52.82,53.12,47.4083471983871,189600,0.0,1.0
2008-03-14,56.92,57.46,54.54,56.78,50.6748108796013,196700,0.0,1.0
2008-03-13,54.3,56.67,52.85,56.55,50.4695413040058,131300,0.0,1.0
2008-03-12,54.22,55.34,52.9,54.64,48.7649113501482,146100,0.0,1.0
2008-03-11,52.9,54.15,51.84,54.14,48.318673142332,185700,0.0,1.0
2008-03-10,52.82,53.38,51.35,51.74,46.1767297448145,251100,0.0,1.0
2008-03-07,52.5,54.18,52.15,52.74,47.0692061604468,151100,0.0,1.0
2008-03-06,56.37,56.94,53.07,53.18,47.461895783325,161000,0.0,1.0
2008-03-05,55.25,57.34,54.31,56.8,50.6926604079139,376000,0.0,1.0
2008-03-04,51.8,55.63,50.8501,54.87,48.9701809257436,381200,0.0,1.0
2008-03-03,53.1,54.01,51.06,51.47,45.9357611125938,319400,0.0,1.0
2008-02-29,53.19,53.5,51.16,52.71,47.0424318679778,639700,0.0,1.0
2008-02-28,53.25,54.06,52.63,53.95,48.1491026233619,517500,0.0,1.0
2008-02-27,55.0,55.91,53.53,54.76,48.872008520024,218300,0.0,1.0
2008-02-26,53.5,56.76,53.5,55.32,49.3717953127781,418400,0.0,1.0
2008-02-25,52.12,55.14,51.8,53.85,48.0598549817987,486400,0.0,1.0
2008-02-22,51.58,53.29,51.58,52.31,46.6854413017249,331900,0.0,1.0
2008-02-21,53.75,53.75,50.82,51.4,45.8732877634995,366800,0.0,1.0
2008-02-20,53.21,53.73,52.0,53.39,47.6493158306078,204300,0.0,1.0
2008-02-19,55.25,55.9,52.62,53.69,47.9170587552975,372200,0.0,1.0
2008-02-15,54.66,55.9,54.37,55.46,49.4967420109666,309600,0.0,1.0
2008-02-14,58.15,59.11,53.84,55.14,49.2111495579643,939400,0.0,1.0
2008-02-13,60.33,61.38,59.1,61.35,54.7534280990408,116800,0.0,1.0
2008-02-12,59.42,61.52,57.2,61.08,54.5124594668201,186400,0.0,1.0
2008-02-11,59.2,60.08,58.58,59.0,52.6561085223049,135700,0.0,1.0
2008-02-08,59.23,61.0,58.52,59.61,53.2005191358406,116100,0.0,1.0
2008-02-07,60.22,61.02,58.56,59.56,53.155895315059,173100,0.0,1.0
2008-02-06,61.2,62.38,60.55,60.66,54.1376193722545,137800,0.0,1.0
2008-02-05,60.77,61.16,59.26,60.7,54.1733184288798,151500,0.0,1.0
2008-02-04,63.29,64.15,60.64,61.03,54.4678356460385,231900,0.0,1.0
2008-02-01,62.5,64.55,62.04,63.59,56.7525752700571,95900,0.0,1.0
2008-01-31,59.5,63.81,59.5,63.08,56.2974122980847,147400,0.0,1.0
2008-01-30,60.97,62.29,59.69,59.88,53.4414877680614,112400,0.0,1.0
2008-01-29,61.89,62.09,60.11,61.37,54.7712776273534,195600,0.0,1.0
2008-01-28,58.67,61.97,57.83,61.76,55.11934342945,206300,0.0,1.0
2008-01-25,60.66,61.37,58.15,58.68,52.3705160693026,209200,0.0,1.0
2008-01-24,57.5,62.22,57.06,60.03,53.5753592304062,520200,0.0,1.0
2008-01-23,56.0,57.89,55.17,56.97,50.8443813985714,308700,0.0,1.0
2008-01-22,58.05,60.49,55.99,57.5,51.3173938988565,535900,0.0,1.0
2008-01-18,62.06,64.11,59.11,59.81,53.3790144189671,245000,0.0,1.0
2008-01-17,63.75,66.79,61.57,62.08,55.4049358824524,221300,0.0,1.0
2008-01-16,64.78,66.52,63.4,63.65,56.8061238549951,200100,0.0,1.0
2008-01-15,67.11,69.0,65.0,65.26,58.2430108841631,249200,0.0,1.0
2008-01-14,66.95,69.81,66.2,68.54,61.170333527437,129100,0.0,1.0
2008-01-11,67.8,68.76,65.86,66.38,59.2425844696712,166800,0.0,1.0
2008-01-10,66.41,69.26,64.0,68.47,61.1078601783427,221000,0.0,1.0
2008-01-09,62.61,67.69,62.596,67.2,59.9744151304897,466900,0.0,1.0
2008-01-08,63.96,65.5699,62.26,62.4,55.6905283354547,183600,0.0,1.0
2008-01-07,64.22,65.48,61.96,64.0,57.1184906004664,229700,0.0,1.0
2008-01-04,65.88,66.61,63.47,64.3,57.3862335251561,284100,0.0,1.0
2008-01-03,62.29,67.0,62.23,66.86,59.6709731491747,310400,0.0,1.0
2008-01-02,65.06,65.41,61.68,62.57,55.8422493261122,340900,0.0,1.0
2007-12-31,64.84,66.52,62.25,65.46,58.4215061672895,269000,0.0,1.0
2007-12-28,71.76,71.95,65.19,65.21,58.1983870633814,295500,0.0,1.0
2007-12-27,72.71,72.71,70.31,70.63,63.0356092361084,80500,0.0,1.0
2007-12-26,71.65,73.22,70.8,72.32,64.543894378527,96400,0.0,1.0
2007-12-24,73.5,74.552,71.24,71.3,63.6335684345821,59100,0.0,1.0
2007-12-21,71.08,73.86,70.57,73.24,65.3649726809087,279700,0.0,1.0
2007-12-20,69.49,70.95,68.45,69.96,62.4376500376348,88900,0.0,1.0
2007-12-19,71.6,72.34,68.9,69.56,62.0806594713819,122700,0.0,1.0
2007-12-18,70.15,72.77,69.24,71.91,64.1779790481177,135000,0.0,1.0
2007-12-17,69.77,71.21,68.6,69.21,61.7682927259106,180700,0.0,1.0
2007-12-14,73.8,74.14,69.79,69.92,62.4019509810095,187100,0.0,1.0
2007-12-13,71.81,74.53,71.76,74.4,66.4002453230422,138100,0.0,1.0
2007-12-12,71.0,75.34,71.0,72.23,64.4635715011201,240900,0.0,1.0
2007-12-11,68.8,72.34,67.53,70.66,63.0623835285774,290800,0.0,1.0
2007-12-10,71.08,71.88,68.39,68.8,61.4023773955013,212200,0.0,1.0
2007-12-07,74.89,74.9,70.2,71.06,63.4193740948303,139300,0.0,1.0
2007-12-06,73.63,74.94,73.63,74.27,66.28422338901,195100,0.0,1.0
2007-12-05,72.82,74.74,71.85,73.02,65.1686278694696,200200,0.0,1.0
2007-12-04,70.89,73.13,70.7,71.38,63.7049665478326,232500,0.0,1.0
2007-12-03,69.36,71.7599,69.29,70.89,63.2676531041728,126000,0.0,1.0
2007-11-30,69.6,71.98,69.38,70.42,62.8481891888256,198100,0.0,1.0
2007-11-29,71.25,72.85,69.65,70.5,62.9195873020762,216400,0.0,1.0
2007-11-28,67.76,72.13,67.76,71.26,63.5978693779568,323500,0.0,1.0
2007-11-27,66.83,67.58,66.15,67.08,59.8673179606138,184500,0.0,1.0
2007-11-26,68.49,68.82,65.7601,66.76,59.5817255076115,157600,0.0,1.0
2007-11-23,67.74,68.9599,67.65,68.01,60.6973210271518,21800,0.0,1.0
2007-11-21,69.19,69.6999,67.25,67.34,60.0993618286782,59100,0.0,1.0
2007-11-20,69.64,70.85,67.55,69.73,62.2323804620394,207000,0.0,1.0
2007-11-19,68.9,70.0,68.49,69.37,61.9110889524118,117100,0.0,1.0
2007-11-16,70.15,70.55,68.11,69.79,62.2859290469773,151500,0.0,1.0
2007-11-15,70.83,71.6,68.51,69.98,62.4554995659474,99500,0.0,1.0
2007-11-14,67.59,72.0,67.59,70.8,63.1873302267659,245900,0.0,1.0
2007-11-13,68.33,68.6195,66.0,67.03,59.8226941398322,274900,0.0,1.0
2007-11-12,71.67,73.2,67.23,67.42,60.1707599419288,259800,0.0,1.0
2007-11-09,73.4,73.95,71.54,72.09,64.3386248029316,345800,0.0,1.0
2007-11-08,71.87,75.38,71.21,74.0,66.0432547567892,263700,0.0,1.0
2007-11-07,71.44,72.25,71.01,71.5,63.8120637177085,138200,0.0,1.0
2007-11-06,69.95,72.23,68.93,72.03,64.2850762179936,204200,0.0,1.0
2007-11-05,68.1,69.42,67.06,68.98,61.5630231503152,509000,0.0,1.0
2007-11-02,67.0,71.04,65.65,69.99,62.4644243301038,291600,0.0,1.0
2007-11-01,62.1,70.49,61.9,66.63,59.4657035735793,463500,0.0,1.0
2007-10-31,62.0,62.6,61.7,62.0,55.3335377692018,149400,0.0,1.0
2007-10-30,62.0,64.16,61.47,62.05,55.3781615899834,108000,0.0,1.0
2007-10-29,62.98,62.98,62.21,62.22,55.5298825806409,52900,0.0,1.0
2007-10-26,62.25,63.4,61.59,62.98,56.2081646565214,142500,0.0,1.0
2007-10-25,62.47,62.92,61.52,61.99,55.3246130050455,100500,0.0,1.0
2007-10-24,62.16,62.89,62.14,62.52,55.7976255053306,138700,0.0,1.0
2007-10-23,63.04,64.03,62.16,62.79,56.0385941375513,93700,0.0,1.0
2007-10-22,61.3,63.34,61.26,62.94,56.1724655998961,103100,0.0,1.0
2007-10-19,64.3,64.3,61.44,61.93,55.2710644201075,114900,0.0,1.0
2007-10-18,64.4,64.72,64.0,64.28,57.3683839968434,48600,0.0,1.0
2007-10-17,64.73,64.9,64.2,64.64,57.689675506471,102900,0.0,1.0
2007-10-16,62.8,64.99,62.67,63.99,57.10956583631,338900,0.0,1.0
2007-10-15,61.59,62.93,61.33,62.9,56.1367665432709,98900,0.0,1.0
2007-10-12,61.52,62.5,61.39,61.67,55.0390205520431,137400,0.0,1.0
2007-10-11,61.98,63.45,60.53,61.79,55.146117721919,206300,0.0,1.0
2007-10-10,60.49,62.0,59.47,61.95,55.2889139484202,282100,0.0,1.0
2007-10-09,62.01,62.88,61.45,62.88,56.1189170149582,383200,0.0,1.0
2007-10-08,62.13,62.3,61.59,61.98,55.3156882408891,195400,0.0,1.0
2007-10-05,60.93,62.35,59.83,62.14,55.4584844673903,218300,0.0,1.0
2007-10-04,58.09,60.95,57.93,60.25,53.7717040418453,260400,0.0,1.0
2007-10-03,56.37,59.01,56.25,58.09,51.8439549840796,213500,0.0,1.0
2007-10-02,57.75,59.84,57.56,58.81,52.4865380033348,197900,0.0,1.0
2007-10-01,55.81,58.2,55.03,57.5,51.3173938988565,246100,0.0,1.0
2007-09-28,57.0,57.84,54.63,55.91,49.8983563980012,262300,0.0,1.0
2007-09-27,57.84,57.84,55.1001,56.85,50.7372842286955,167700,0.0,1.0
2007-09-26,56.75,57.81,55.62,57.47,51.2906196063875,128800,0.0,1.0
2007-09-25,56.87,57.28,56.4301,56.84,50.7283594645392,181700,0.0,1.0
2007-09-24,55.49,57.99,55.46,57.0,50.8711556910404,215000,0.0,1.0
2007-09-21,54.55,55.61,54.27,55.1,49.175450501339,268700,0.0,1.0
2007-09-20,54.16,54.44,53.5,54.14,48.318673142332,86800,0.0,1.0
2007-09-19,53.48,54.62,53.48,53.99,48.1848016799872,160400,0.0,1.0
2007-09-18,51.51,53.79,51.5,53.5,47.7474882363274,270000,0.0,1.0
2007-09-17,51.0,51.45,50.558,51.34,45.8197391785616,95300,0.0,1.0
2007-09-14,51.01,51.79,50.63,51.18,45.6769429520605,68400,0.0,1.0
2007-09-13,51.31,51.55,50.97,51.27,45.7572658294674,86600,0.0,1.0
2007-09-12,50.4,51.97,50.23,51.27,45.7572658294674,101400,0.0,1.0
2007-09-11,48.88,50.79,48.88,50.62,45.1771561593064,202700,0.0,1.0
2007-09-10,49.57,49.76,46.95,48.32,43.1244604033521,111200,0.0,1.0
2007-09-07,49.68,50.08,48.82,49.46,44.1418835171729,91300,0.0,1.0
2007-09-06,50.25,50.25,49.07,49.91,44.5434979042074,83400,0.0,1.0
2007-09-05,50.29,50.29,49.56,50.12,44.7309179514902,142700,0.0,1.0
2007-09-04,50.41,50.41,49.65,50.16,44.7666170081155,156700,0.0,1.0
2007-08-31,50.06,51.6,49.99,50.41,44.9897361120236,77900,0.0,1.0
2007-08-30,51.12,51.84,50.48,50.82,45.3556514424328,64400,0.0,1.0
2007-08-29,50.14,51.83,49.81,51.69,46.1321059240329,161700,0.0,1.0
2007-08-28,49.72,51.06,49.49,50.06,44.6773693665523,168600,0.0,1.0
2007-08-27,49.78,50.74,48.61,50.15,44.7576922439592,163400,0.0,1.0
2007-08-24,49.5,49.75,47.98,48.47,43.258331865697,131000,0.0,1.0
2007-08-23,50.78,51.49,49.25,49.38,44.0704854039223,271200,0.0,1.0
2007-08-22,48.0,52.12,48.0,51.45,45.9179115842812,354000,0.0,1.0
2007-08-21,48.0,48.0,46.15,47.92,42.7674698370992,196000,0.0,1.0
2007-08-20,48.5,49.0,46.18,47.8,42.6603726672233,187000,0.0,1.0
2007-08-17,46.0,49.97,45.7,48.36,43.1601594599774,450600,0.0,1.0
2007-08-16,44.04,45.99,43.53,45.73,40.8129464868645,188500,0.0,1.0
2007-08-15,44.71,45.71,44.05,44.05,39.3135861086022,267300,0.0,1.0
2007-08-14,44.87,44.92,43.38,44.5,39.7152004956368,152300,0.0,1.0
2007-08-13,44.65,46.0,44.03,44.42,39.6438023823862,147600,0.0,1.0
2007-08-10,42.15,44.59,41.38,44.15,39.4028337501655,139500,0.0,1.0
2007-08-09,43.55,44.86,42.3,42.65,38.064119126717,140400,0.0,1.0
2007-08-08,44.36,45.0,43.62,44.67,39.8669214862943,259600,0.0,1.0
2007-08-07,43.62,45.4,43.25,44.05,39.3135861086022,249000,0.0,1.0
2007-08-06,43.25,44.24,42.01,43.75,39.0458431839126,215300,0.0,1.0
2007-08-03,43.64,44.65,42.4,42.73,38.1355172399676,200800,0.0,1.0
2007-08-02,46.0,46.04,43.02,43.48,38.8048745516918,465900,0.0,1.0
2007-08-01,44.52,46.0,44.25,45.11,40.2596111091725,222500,0.0,1.0
2007-07-31,44.87,45.59,44.0001,44.71,39.9026205429195,310400,0.0,1.0
2007-07-30,43.03,44.95,42.13,44.62,39.8222976655126,204700,0.0,1.0
2007-07-27,40.59,44.25,40.5,42.63,38.0462695984044,234000,0.0,1.0
2007-07-26,40.26,41.15,38.25,40.57,36.2077681822019,178600,0.0,1.0
2007-07-25,41.65,41.65,39.63,40.98,36.5736835126111,215900,0.0,1.0
2007-07-24,43.55,43.71,41.03,41.4001,36.9486128548182,146200,0.0,1.0
2007-07-23,43.05,44.99,42.99,43.68,38.9833698348183,124800,0.0,1.0
2007-07-20,43.27,43.49,42.41,43.05,38.4211096929699,86100,0.0,1.0
2007-07-19,43.49,44.18,43.1,43.38,38.7156269101286,66200,0.0,1.0
2007-07-18,43.66,43.89,41.96,43.39,38.7245516742849,149400,0.0,1.0
2007-07-17,43.0,44.76,43.0,44.08,39.3403604010712,111600,0.0,1.0
2007-07-16,42.99,44.0764,42.4,42.94,38.3229372872504,66900,0.0,1.0
2007-07-13,43.09,44.14,42.99,43.89,39.1707898821011,52700,0.0,1.0
2007-07-12,42.99,43.78,41.64,43.29,38.6353040327217,160000,0.0,1.0
2007-07-11,44.04,44.04,42.24,42.5,37.9302476643722,233300,0.0,1.0
2007-07-10,45.45,45.67,43.36,43.97,39.2421879953517,628100,0.0,1.0
2007-07-09,46.44,46.75,45.02,46.41,41.4198304494944,123100,0.0,1.0
2007-07-06,46.49,46.55,45.7,46.0,41.0539151190852,67900,0.0,1.0
2007-07-05,46.54,47.02,46.13,46.61,41.5983257326209,59000,0.0,1.0
2007-07-03,46.88,47.52,46.56,46.59,41.5804762043083,83600,0.0,1.0
2007-07-02,46.52,47.0,45.55,46.64,41.6251000250899,173400,0.0,1.0
2007-06-29,45.85,47.33,45.55,46.03,41.0806894115542,182500,0.0,1.0
2007-06-28,43.26,46.03,42.96,45.78,40.8575703076461,111100,0.0,1.0
2007-06-27,42.58,43.95,42.5501,43.34,38.6799278535033,85200,0.0,1.0
2007-06-26,42.53,43.6,42.4,43.0,38.3764858721883,60900,0.0,1.0
2007-06-25,41.77,42.42,41.0,42.39,37.8320752586526,116400,0.0,1.0
2007-06-22,43.55,43.55,40.86,42.14,37.6089561547446,698100,0.0,1.0
2007-06-21,42.76,44.36,42.31,43.06,38.4300344571263,72900,0.0,1.0
2007-06-20,44.3,45.21,42.6,42.8,38.1979905890619,128600,0.0,1.0
2007-06-19,42.56,44.51,42.52,44.06,39.3225108727586,109200,0.0,1.0
2007-06-18,42.42,43.08,42.04,42.77,38.1712162965929,75100,0.0,1.0
2007-06-15,43.92,44.5,42.07,42.94,38.3229372872504,103600,0.0,1.0
2007-06-14,43.08,43.61,42.7,43.42,38.7513259667539,71500,0.0,1.0
2007-06-13,43.03,43.45,42.4,43.37,38.7067021459723,61000,0.0,1.0
2007-06-12,42.69,43.92,42.13,42.96,38.340786815563,79000,0.0,1.0
2007-06-11,43.96,43.96,43.2,43.33,38.671003089347,83800,0.0,1.0
2007-06-08,42.17,44.145,41.76,43.96,39.2332632311953,115900,0.0,1.0
2007-06-07,43.87,43.87,41.97,42.35,37.7963762020274,84500,0.0,1.0
2007-06-06,42.7,43.84,41.66,43.77,39.0636927122252,75100,0.0,1.0
2007-06-05,43.52,44.0,43.0,43.27,38.6174545044091,68900,0.0,1.0
2007-06-04,44.0,44.05,42.25,43.95,39.224338467039,90400,0.0,1.0
2007-06-01,44.0,44.0,42.73,43.87,39.1529403537884,82500,0.0,1.0
2007-05-31,42.08,44.02,42.08,43.76,39.0547679480689,215500,0.0,1.0
2007-05-30,41.72,42.85,41.49,41.98,37.4661599282434,70300,0.0,1.0
2007-05-29,42.0,44.209,41.98,42.83,38.2247648815309,201900,0.0,1.0
2007-05-25,40.48,42.09,39.09,41.64,37.1627179469284,102300,0.0,1.0
2007-05-24,40.41,41.49,40.33,40.89,36.4933606352042,92300,0.0,1.0
2007-05-23,40.61,42.44,40.22,40.65,36.2791662954525,121500,0.0,1.0
2007-05-22,40.01,43.0,40.01,42.22,37.6803542679952,150200,0.0,1.0
2007-05-21,38.85,41.49,38.47,40.26,35.9311004933559,222500,0.0,1.0
2007-05-18,36.99,38.8,36.48,38.74,34.5745363415948,230200,0.0,1.0
2007-05-17,36.05,36.9,36.01,36.89,32.9234549726751,383100,0.0,1.0
2007-05-16,36.15,36.44,36.03,36.13,32.2451728967945,138800,0.0,1.0
2007-05-15,36.14,36.37,36.0,36.18,32.2897967175761,144400,0.0,1.0
2007-05-14,36.11,36.26,35.8,36.03,32.1559252552313,282400,0.0,1.0
2007-05-11,36.12,37.31,35.59,36.04,32.1648500193876,995800,0.0,1.0
2007-05-10,37.5,38.32,36.58,36.61,32.673561576298,67900,0.0,1.0
2007-05-09,38.3,39.55,38.1885,39.04,34.8422792662845,32500,0.0,1.0
2007-05-08,38.79,38.79,37.86,38.4,34.2710943602798,46500,0.0,1.0
2007-05-07,36.75,38.78,36.75,38.65,34.4942134641879,120300,0.0,1.0
2007-05-04,35.39,36.99,35.03,36.2,32.3076462458888,37400,0.0,1.0
2007-05-03,35.52,35.74,34.68,35.03,31.263448839599,102500,0.0,1.0
2007-05-02,35.35,35.42,34.8,35.23,31.4419441227255,86400,0.0,1.0
2007-05-01,34.43,35.44,34.43,35.37,31.566890820914,54000,0.0,1.0
2007-04-30,35.26,35.97,34.5,34.95,31.1920507263484,22500,0.0,1.0
2007-04-27,35.48,35.96,34.22,35.09,31.316997424537,17800,0.0,1.0
2007-04-26,34.11,35.93,34.11,35.44,31.6293641700082,17300,0.0,1.0
2007-04-25,34.08,34.5,33.89,34.15,30.4780695938426,8800,0.0,1.0
2007-04-24,33.95,34.43,33.66,34.0,30.3441981314978,11200,0.0,1.0
2007-04-23,33.435,34.08,33.03,33.95,30.2995743107161,25200,0.0,1.0
2007-04-20,33.17,33.5,33.17,33.35,29.7640884613368,14100,0.0,1.0
2007-04-19,32.65,32.99,32.46,32.83,29.300000725208,3100,0.0,1.0
2007-04-18,32.9,33.27,32.27,33.0,29.4517217158655,135400,0.0,1.0
2007-04-17,32.97,33.49,31.43,33.09,29.5320445932724,43800,0.0,1.0
2007-04-16,31.7,33.07,31.7,33.0,29.4517217158655,26400,0.0,1.0
2007-04-13,31.85,32.25,31.63,31.92,28.4878471869826,41500,0.0,1.0
2007-04-12,32.87,33.04,31.42,31.63,28.2290290264492,46900,0.0,1.0
2007-04-11,35.04,35.04,32.19,32.99,29.4427969517091,141600,0.0,1.0
2007-04-10,34.9,35.04,34.74,34.89,31.1385021414105,6500,0.0,1.0
2007-04-09,35.0,35.16,34.75,34.96,31.2009754905048,55400,0.0,1.0
2007-04-05,34.84,34.97,34.72,34.96,31.2009754905048,11400,0.0,1.0
2007-04-04,34.36,35.15,33.53,34.99,31.2277497829737,15400,0.0,1.0
2007-04-03,34.37,34.87,33.95,34.36,30.6654896411254,30900,0.0,1.0
2007-04-02,33.54,35.1,33.11,34.37,30.6744144052817,41300,0.0,1.0
2007-03-30,33.56,33.56,32.78,33.54,29.9336589803069,66300,0.0,1.0
2007-03-29,34.98,34.98,32.77,33.4,29.8087122821184,31600,0.0,1.0
2007-03-28,34.76,35.29,34.76,35.0,31.23667454713,32700,0.0,1.0
2007-03-27,35.33,35.34,34.5458,35.0,31.23667454713,34900,0.0,1.0
2007-03-26,34.27,35.49,34.27,35.26,31.4687184151944,23300,0.0,1.0
2007-03-23,33.96,35.02,33.96,34.42,30.7190382260633,12100,0.0,1.0
2007-03-22,35.0,35.0,33.77,33.81,30.1746276125276,56200,0.0,1.0
2007-03-21,34.96,35.47,34.512,35.08,31.3080726603806,25900,0.0,1.0
2007-03-20,33.26,35.26,32.62,34.79,31.0492544998473,27800,0.0,1.0
2007-03-19,32.28,33.37,31.86,33.22,29.6480665273046,36700,0.0,1.0
2007-03-16,32.28,32.65,32.15,32.2,28.7377405833596,89700,0.0,1.0
2007-03-15,32.53,33.15,32.04,32.25,28.7823644041413,26400,0.0,1.0
2007-03-14,32.56,33.024,31.69,32.48,28.9876339797367,89700,0.0,1.0
2007-03-13,32.251,32.42,32.1,32.22,28.7555901116723,35400,0.0,1.0
2007-03-12,33.22,34.07,32.37,32.65,29.1393549703942,25000,0.0,1.0
2007-03-09,33.86,33.86,32.5,32.58,29.0768816212999,26900,0.0,1.0
2007-03-08,32.11,33.62,32.11,33.55,29.9425837444632,58100,0.0,1.0
2007-03-07,32.01,32.24,31.74,32.24,28.7734396399849,17900,0.0,1.0
2007-03-06,32.0,32.82,31.6,32.04,28.5949443568585,69000,0.0,1.0
2007-03-05,32.33,33.16,31.19,31.47,28.0862327999481,12700,0.0,1.0
2007-03-02,32.4,32.94,31.86,32.6,29.0947311496126,43000,0.0,1.0
2007-03-01,32.5,32.93,31.17,32.4,28.9162358664861,28400,0.0,1.0
2007-02-28,33.94,34.0,32.64,32.71,29.1929035553321,39100,0.0,1.0
2007-02-27,34.2,35.7,33.95,33.96,30.3084990748725,97300,0.0,1.0
2007-02-26,32.97,35.3,32.56,34.67,30.9421573299714,205600,0.0,1.0
2007-02-23,30.34,33.83,30.335,33.27,29.6926903480862,71500,0.0,1.0
2007-02-22,30.08,30.3,29.85,30.12,26.8813896388445,12600,0.0,1.0
2007-02-21,30.03,30.29,29.94,30.0,26.7742924689686,23900,0.0,1.0
2007-02-20,30.0,30.25,29.95,30.18,26.9349382237824,41200,0.0,1.0
2007-02-16,30.25,30.55,30.0,30.01,26.7832172331249,76500,0.0,1.0
