,AMG_Open,AMG_High,AMG_Low,AMG_Close,AMG_Adj Close,AMG_Volume,AMG_Dividend Amount,AMG_Split Coefficient
2010-11-24,87.56,90.2,87.56,90.12,87.2659481199077,388200,0.0,1.0
2010-11-23,88.56,88.77,86.49,87.12,84.360956504731,680300,0.0,1.0
2010-11-22,89.32,90.2,88.81,89.61,86.7720995453277,561700,0.0,1.0
2010-11-19,88.32,89.66,87.705,89.66,86.8205160722473,356400,0.0,1.0
2010-11-18,86.79,89.1,86.5,88.7,85.8909187553908,508400,0.0,1.0
2010-11-17,85.3,85.75,84.65,85.57,82.8600441702231,434700,0.0,1.0
2010-11-16,86.81,87.89,84.87,85.22,82.5211284817858,443000,0.0,1.0
2010-11-15,87.66,89.28,87.54,87.8,85.0194212708378,379400,0.0,1.0
2010-11-12,89.27,89.7,86.56,87.28,84.5158893908738,456800,0.0,1.0
2010-11-11,89.96,90.53,89.37,89.92,87.0722820122293,292700,0.0,1.0
2010-11-10,89.38,91.19,88.95,90.76,87.8856796644788,504600,0.0,1.0
2010-11-09,91.14,91.42,88.93,89.36,86.5300169107296,425000,0.0,1.0
2010-11-08,90.62,91.23,89.78,90.87,87.9921960237019,434100,0.0,1.0
2010-11-05,91.46,92.04,90.43,90.96,88.0793457721572,693700,0.0,1.0
2010-11-04,90.44,92.095,89.73,91.55,88.6506607898086,740700,0.0,1.0
2010-11-03,87.65,89.16,87.23,89.1,86.2782509707477,370600,0.0,1.0
2010-11-02,87.76,88.35,87.4,87.6,84.8257551631593,324800,0.0,1.0
2010-11-01,86.22,87.16,85.7,86.74,83.992990900142,512400,0.0,1.0
2010-10-29,87.53,87.99,85.06,85.61,82.8987773917588,716200,0.0,1.0
2010-10-28,87.7,88.1,86.477,87.74,84.9613214385342,632100,0.0,1.0
2010-10-27,84.65,87.48,84.44,87.2,84.4384229478024,459500,0.0,1.0
2010-10-26,84.5,85.97,83.94,85.04,82.3468289848752,816600,0.0,1.0
2010-10-25,86.97,87.98,84.12,84.84,82.1531628771968,622700,0.0,1.0
2010-10-22,84.08,85.43,84.018,85.17,82.4727119548662,351500,0.0,1.0
2010-10-21,84.94,85.59,83.07,83.7,81.0492660634296,303600,0.0,1.0
2010-10-20,83.69,85.48,83.69,84.48,81.8045638833756,352100,0.0,1.0
2010-10-19,85.21,86.0,82.85,83.26,80.623200626537,522000,0.0,1.0
2010-10-18,85.74,86.66,85.74,86.51,83.7702748763118,251900,0.0,1.0
2010-10-15,86.18,86.48,84.61,85.78,83.0633935832855,560300,0.0,1.0
2010-10-14,86.22,86.93,84.86,85.42,82.7147945894643,352500,0.0,1.0
2010-10-13,84.9,87.96,84.6,86.26,83.5281922417137,605700,0.0,1.0
2010-10-12,83.48,84.99,83.12,84.34,81.6689976080007,392500,0.0,1.0
2010-10-11,83.59,84.6,83.13,83.55,80.9040164826708,274800,0.0,1.0
2010-10-08,83.17,83.59,82.33,83.12,80.4876343511621,380000,0.0,1.0
2010-10-07,82.72,84.04,82.57,83.0,80.3714346865551,480800,0.0,1.0
2010-10-06,82.44,82.6798,81.53,82.43,79.8194862796715,581300,0.0,1.0
2010-10-05,81.2,83.38,80.09,82.55,79.9356859442786,901000,0.0,1.0
2010-10-04,79.58,80.0,78.3299,79.07,76.5658956706736,377600,0.0,1.0
2010-10-01,79.16,80.12,77.93,79.74,77.2146771313964,598400,0.0,1.0
2010-09-30,77.96,78.49,76.38,78.01,75.5394652999778,807400,0.0,1.0
2010-09-29,78.76,79.36,77.42,77.49,75.0359334200139,506600,0.0,1.0
2010-09-28,77.93,79.29,76.95,78.97,76.4690626168344,387700,0.0,1.0
2010-09-27,78.69,79.19,77.39,77.71,75.2489661384602,544600,0.0,1.0
2010-09-24,76.23,79.16,76.23,78.95,76.4496960060665,340300,0.0,1.0
2010-09-23,75.64,76.58,74.98,75.1,72.7216234332564,293100,0.0,1.0
2010-09-22,77.4,77.89,75.55,76.15,73.7383704985683,416900,0.0,1.0
2010-09-21,79.92,80.155,77.42,77.54,75.0843499469335,552200,0.0,1.0
2010-09-20,78.15,80.06,77.85,79.84,77.3115101852356,367900,0.0,1.0
2010-09-17,77.17,78.1,76.82,78.0,75.5297819945939,461300,0.0,1.0
2010-09-16,76.81,77.81,76.6,76.75,74.3193688216036,356400,0.0,1.0
2010-09-15,75.49,77.13,75.22,76.94,74.5033516238981,326100,0.0,1.0
2010-09-14,76.16,76.88,75.7,75.95,73.5447043908898,430500,0.0,1.0
2010-09-13,73.66,76.31,73.66,76.16,73.7480538039522,587800,0.0,1.0
2010-09-10,72.49,73.14,72.29,72.86,70.5525630272578,229000,0.0,1.0
2010-09-09,72.98,73.39,71.777,72.44,70.1458642011331,323500,0.0,1.0
2010-09-08,71.5,72.81,71.5,72.09,69.8069485126958,287300,0.0,1.0
2010-09-07,71.3,71.93,70.31,71.41,69.1484837465891,599100,0.0,1.0
2010-09-03,70.26,71.91,69.782,71.75,69.4777161296425,494200,0.0,1.0
2010-09-02,67.75,69.46,67.75,69.39,67.1924560590368,441400,0.0,1.0
2010-09-01,65.235,68.31,65.235,68.16,66.0014094968144,411700,0.0,1.0
2010-08-31,64.68,65.17,63.925,64.21,62.1765038701651,711100,0.0,1.0
2010-08-30,66.66,66.76,64.78,64.81,62.7575021932004,438200,0.0,1.0
2010-08-27,66.39,67.16,65.14,67.0,64.8781460722794,494800,0.0,1.0
2010-08-26,65.4,66.75,65.4,65.76,63.677416204673,588400,0.0,1.0
2010-08-25,64.76,65.49,63.32,65.11,63.0480013547181,617300,0.0,1.0
2010-08-24,66.49,66.49,64.58,65.13,63.0673679654859,611600,0.0,1.0
2010-08-23,68.55,68.56,67.04,67.11,64.9846624315025,347000,0.0,1.0
2010-08-20,67.78,68.41,66.82,68.21,66.049826023734,291800,0.0,1.0
2010-08-19,68.68,69.1,67.4601,68.02,65.8658432214395,385700,0.0,1.0
2010-08-18,69.72,69.72,68.41,69.1,66.9116402029031,1495900,0.0,1.0
2010-08-17,68.7,69.98,68.4,69.44,67.2408725859564,348100,0.0,1.0
2010-08-16,67.79,69.02,67.72,68.14,65.9820428860465,239500,0.0,1.0
2010-08-13,68.37,68.96,68.18,68.25,66.0885592452697,324600,0.0,1.0
2010-08-12,67.99,68.885,67.78,68.63,66.4565248498587,276800,0.0,1.0
2010-08-11,70.24,70.24,68.4001,68.96,66.7760739275281,917600,0.0,1.0
2010-08-10,72.6,72.76,71.18,71.82,69.5454992673299,605000,0.0,1.0
2010-08-09,72.72,73.94,72.17,73.54,71.2110277933646,262000,0.0,1.0
2010-08-06,71.88,73.29,71.21,72.38,70.0877643688296,452500,0.0,1.0
2010-08-05,72.74,73.13,72.08,72.97,70.659079386481,625700,0.0,1.0
2010-08-04,72.54,73.24,71.5801,73.15,70.8333788833916,620200,0.0,1.0
2010-08-03,72.43,72.83,71.65,72.34,70.0490311472939,526400,0.0,1.0
2010-08-02,72.26,73.39,71.45,72.86,70.5525630272578,750100,0.0,1.0
2010-07-30,70.27,71.42,70.14,70.83,68.5868520343216,820000,0.0,1.0
2010-07-29,72.85,74.26,70.81,71.52,69.2550001058123,889400,0.0,1.0
2010-07-28,72.71,73.91,71.91,72.29,70.0006146203743,884800,0.0,1.0
2010-07-27,69.92,73.89,69.35,73.35,71.02704499107,2038400,0.0,1.0
2010-07-26,66.2,69.67,66.0501,69.12,66.9310068136709,1000300,0.0,1.0
2010-07-23,63.98,65.96,63.48,65.95,63.8613990069675,800200,0.0,1.0
2010-07-22,62.32,64.4,62.32,64.1,62.0699875109419,479000,0.0,1.0
2010-07-21,63.25,63.6,61.1396,61.35,59.4070785303633,483800,0.0,1.0
2010-07-20,61.11,62.95,60.78,62.91,60.9176741702552,522200,0.0,1.0
2010-07-19,63.11,63.11,61.43,62.2,60.2301594879967,443800,0.0,1.0
2010-07-16,64.25,64.34,62.52,62.67,60.685274841041,704800,0.0,1.0
2010-07-15,66.46,66.46,63.4,64.91,62.8543352470396,848900,0.0,1.0
2010-07-14,66.92,66.96,65.56,66.23,64.1325315577174,599500,0.0,1.0
2010-07-13,65.9,67.46,65.9,67.07,64.9459292099668,707400,0.0,1.0
2010-07-12,65.35,65.98,64.39,65.01,62.9511683008789,253000,0.0,1.0
2010-07-09,64.41,65.96,64.03,65.68,63.5999497616016,457000,0.0,1.0
2010-07-08,63.04,64.6,62.73,64.38,62.3411200616917,809100,0.0,1.0
2010-07-07,59.97,62.77,59.85,62.59,60.6078083979697,507500,0.0,1.0
2010-07-06,61.15,62.05,59.11,59.96,58.0610990819981,848900,0.0,1.0
2010-07-02,61.36,61.36,59.42,60.41,58.4968478242746,841200,0.0,1.0
2010-07-01,60.49,61.6291,58.08,59.7,57.8093331420161,1028600,0.0,1.0
2010-06-30,61.5,61.75,60.39,60.77,58.8454468180958,871500,0.0,1.0
2010-06-29,64.32,65.34,61.41,61.79,59.8331439672559,867600,0.0,1.0
2010-06-28,66.79,67.12,65.86,65.93,63.8420323961997,291600,0.0,1.0
2010-06-25,65.57,67.25,65.15,66.92,64.800679629208,431400,0.0,1.0
2010-06-24,67.86,67.86,64.92,65.25,63.183567630093,807200,0.0,1.0
2010-06-23,69.07,69.2,67.63,68.24,66.0788759398857,346200,0.0,1.0
2010-06-22,70.54,71.0,69.0,69.09,66.9019568975192,377900,0.0,1.0
2010-06-21,70.65,71.11,70.13,70.6,68.3641360104914,686600,0.0,1.0
2010-06-18,70.3,70.3,69.47,69.75,67.541055052858,419700,0.0,1.0
2010-06-17,70.55,70.74,69.15,70.17,67.9477538789828,697000,0.0,1.0
2010-06-16,68.23,70.31,68.23,70.14,67.918703962831,636800,0.0,1.0
2010-06-15,68.0,69.3,67.68,69.1,66.9116402029031,442200,0.0,1.0
2010-06-14,69.45,70.2,67.25,67.4,65.2654782876363,728800,0.0,1.0
2010-06-11,67.35,68.61,67.15,68.53,66.3596917960195,328700,0.0,1.0
2010-06-10,66.72,68.18,65.92,68.05,65.8948931375912,433500,0.0,1.0
2010-06-09,66.87,67.65,65.05,65.36,63.2900839893161,382200,0.0,1.0
2010-06-08,66.07,66.85,64.57,66.59,64.4811305515386,419500,0.0,1.0
2010-06-07,68.6,69.58,66.05,66.07,63.9775986715746,583600,0.0,1.0
2010-06-04,69.16,70.37,68.06,68.19,66.0304594129661,436600,0.0,1.0
2010-06-03,70.76,71.79,70.32,71.03,68.7805181420001,358200,0.0,1.0
2010-06-02,69.12,71.13,68.32,71.05,68.7998847527679,520700,0.0,1.0
2010-06-01,70.98,71.51,68.63,68.74,66.5630412090819,663200,0.0,1.0
2010-05-28,73.35,73.51,71.36,71.65,69.3808830758033,578400,0.0,1.0
2010-05-27,70.86,73.71,70.59,73.68,71.3465940687395,600600,0.0,1.0
2010-05-26,69.95,71.14,69.2,69.62,67.415172082867,434600,0.0,1.0
2010-05-25,68.86,69.5,66.8,69.4,67.2021393644207,745100,0.0,1.0
2010-05-24,72.4,72.68,70.0,70.04,67.8218709089918,414900,0.0,1.0
2010-05-21,69.88,73.1,69.11,72.89,70.5816129434096,516900,0.0,1.0
2010-05-20,73.35,73.84,71.22,71.29,69.0322840819821,536400,0.0,1.0
2010-05-19,73.81,75.41,73.2,75.01,72.6344736848012,601600,0.0,1.0
2010-05-18,77.91,78.33,74.01,74.27,71.9179090863909,461600,0.0,1.0
2010-05-17,77.43,78.29,75.08,76.94,74.5033516238981,376800,0.0,1.0
2010-05-14,79.19,79.19,76.45,77.12,74.6776511208088,319000,0.0,1.0
2010-05-13,80.54,81.44,79.84,79.84,77.3115101852356,265700,0.0,1.0
2010-05-12,79.57,81.08,79.0,80.99,78.4250903043867,331100,0.0,1.0
2010-05-11,78.6,80.19,78.6,79.01,76.5077958383701,331100,0.0,1.0
2010-05-10,77.95,79.95,77.42,79.89,77.3599267121552,702100,0.0,1.0
2010-05-07,77.67,77.74,73.77,74.09,71.7436095894803,893600,0.0,1.0
2010-05-06,80.93,82.15,73.2,77.8,75.3361158869155,1089100,0.0,1.0
2010-05-05,82.87,83.795,80.92,81.07,78.5025567474581,731100,0.0,1.0
2010-05-04,83.98,84.3896,82.8,83.76,81.1073658957332,548900,0.0,1.0
2010-05-03,84.235,85.66,83.5,85.33,82.627644841009,746400,0.0,1.0
2010-04-30,86.99,86.99,84.18,84.18,81.5140647218579,657900,0.0,1.0
2010-04-29,84.14,88.01,83.91,87.05,84.2931733670436,558700,0.0,1.0
2010-04-28,82.72,84.32,82.39,83.42,80.7781335126798,648300,0.0,1.0
2010-04-27,81.81,82.87,79.51,81.3,78.7252727712883,953700,0.0,1.0
2010-04-26,85.29,85.46,82.54,82.54,79.9260026388946,741200,0.0,1.0
2010-04-23,84.97,85.55,84.47,85.39,82.6857446733125,367800,0.0,1.0
2010-04-22,82.91,84.79,82.27,84.58,81.9013969372148,402800,0.0,1.0
2010-04-21,83.46,84.22,82.87,83.8,81.1460991172688,414800,0.0,1.0
2010-04-20,82.76,83.34,82.12,83.17,80.5360508780817,328000,0.0,1.0
2010-04-19,82.19,83.85,81.45,82.29,79.6839200042966,443100,0.0,1.0
2010-04-16,83.81,84.6,81.47,82.79,80.1680852734927,692000,0.0,1.0
2010-04-15,82.44,84.13,82.33,84.0,81.3397652249473,373400,0.0,1.0
2010-04-14,81.88,82.94,80.97,82.9,80.2746016327158,604000,0.0,1.0
2010-04-13,80.41,81.43,80.08,81.22,78.6478063282169,251000,0.0,1.0
2010-04-12,81.6,81.6,80.06,80.44,77.892508508271,467700,0.0,1.0
2010-04-09,81.3,81.44,80.27,81.29,78.7155894659044,459800,0.0,1.0
2010-04-08,82.0,82.09,80.84,81.1,78.5316066636098,584100,0.0,1.0
2010-04-07,83.29,83.6,81.83,82.53,79.9163193335107,480800,0.0,1.0
2010-04-06,81.85,83.68,80.89,83.68,81.0298994526618,651600,0.0,1.0
2010-04-05,81.77,82.81,81.34,82.47,79.8582195012072,403600,0.0,1.0
2010-04-01,79.97,81.29,79.92,81.26,78.6865395497526,697100,0.0,1.0
2010-03-31,79.71,80.02,78.78,79.0,76.4981125329861,441100,0.0,1.0
2010-03-30,80.91,81.07,79.55,79.77,77.2437270475482,463700,0.0,1.0
2010-03-29,80.93,81.2,80.06,80.7,78.1442744482529,411300,0.0,1.0
2010-03-26,80.24,81.25,79.85,80.77,78.2120575859404,583600,0.0,1.0
2010-03-25,80.98,81.43,79.76,79.81,77.2824602690839,513300,0.0,1.0
2010-03-24,79.96,81.05,79.84,80.12,77.5826427359854,685400,0.0,1.0
2010-03-23,79.6,80.61,79.28,80.46,77.9118751190388,398400,0.0,1.0
2010-03-22,78.01,79.69,77.78,79.61,77.0887941614054,512800,0.0,1.0
2010-03-19,79.47,81.08,78.7,78.72,76.2269799822363,695200,0.0,1.0
2010-03-18,79.2,79.58,78.72,79.36,76.8467115268073,351400,0.0,1.0
2010-03-17,78.09,79.79,77.98,79.05,76.5465290599058,619300,0.0,1.0
2010-03-16,76.77,77.83,76.19,77.73,75.268332749228,382700,0.0,1.0
2010-03-15,77.97,78.67,75.86,76.82,74.3871519592911,574700,0.0,1.0
2010-03-12,77.32,78.06,76.96,78.04,75.5685152161296,450000,0.0,1.0
2010-03-11,76.4,76.99,75.59,76.93,74.4936683185142,451200,0.0,1.0
2010-03-10,76.81,77.22,76.11,76.78,74.3484187377554,711300,0.0,1.0
2010-03-09,77.15,77.76,76.58,76.93,74.4936683185142,504300,0.0,1.0
2010-03-08,77.74,78.39,77.38,77.46,75.0068835038621,494200,0.0,1.0
2010-03-05,77.69,78.08,76.3701,77.95,75.4813654676743,758200,0.0,1.0
2010-03-04,74.51,77.35,74.49,76.8,74.3677853485232,995400,0.0,1.0
2010-03-03,73.89,75.51,73.42,74.48,72.1212584994533,698000,0.0,1.0
2010-03-02,72.31,74.29,72.27,73.93,71.5886767033375,686100,0.0,1.0
2010-03-01,71.15,72.29,71.0,72.21,69.9231481773029,469200,0.0,1.0
2010-02-26,70.54,71.33,69.93,71.13,68.8773511958393,353100,0.0,1.0
2010-02-25,69.83,70.73,69.28,70.62,68.3835026212593,306100,0.0,1.0
2010-02-24,70.41,71.01,70.13,70.71,68.4706523697146,314500,0.0,1.0
2010-02-23,70.79,71.38,69.7,70.34,68.1123700705094,818000,0.0,1.0
2010-02-22,69.41,71.38,68.82,70.87,68.6255852558573,752800,0.0,1.0
2010-02-19,68.16,69.48,68.16,68.89,66.7082907898407,492000,0.0,1.0
2010-02-18,69.7,69.7,68.25,68.42,66.2531754367964,658100,0.0,1.0
2010-02-17,69.99,70.0,69.05,69.77,67.5604216636259,431700,0.0,1.0
2010-02-16,69.55,69.92,68.58,69.4,67.2021393644207,416400,0.0,1.0
2010-02-12,66.79,68.76,66.16,68.71,66.5339912929301,638300,0.0,1.0
2010-02-11,67.16,68.33,67.15,67.86,65.7109103352967,651400,0.0,1.0
2010-02-10,66.19,69.73,66.15,67.52,65.3816779522433,1910500,0.0,1.0
2010-02-09,63.58,63.58,61.94,62.45,60.4722421225947,577400,0.0,1.0
2010-02-08,63.72,64.12,62.46,62.5,60.5206586495144,482500,0.0,1.0
2010-02-05,63.26,63.74,60.91,63.71,61.692338600969,540700,0.0,1.0
2010-02-04,65.11,65.59,63.34,63.34,61.3340563017638,644500,0.0,1.0
2010-02-03,65.06,66.17,65.04,65.85,63.7645659531283,578800,0.0,1.0
2010-02-02,64.93,66.02,64.58,65.47,63.3966003485393,683100,0.0,1.0
2010-02-01,61.12,65.19,60.66,64.12,62.0893541217098,1236400,0.0,1.0
2010-01-29,62.19,63.52,60.55,60.57,58.6517807104173,892100,0.0,1.0
2010-01-28,64.11,64.28,61.72,61.78,59.8234606618719,1112300,0.0,1.0
2010-01-27,63.17,64.33,63.06,63.9,61.8763214032635,1161600,0.0,1.0
2010-01-26,65.69,65.83,63.11,63.23,61.2275399425407,800400,0.0,1.0
2010-01-25,66.65,67.71,65.85,66.01,63.9194988392711,965800,0.0,1.0
2010-01-22,65.84,66.25,65.34,65.85,63.7645659531283,1070800,0.0,1.0
2010-01-21,67.07,67.54,65.64,65.95,63.8613990069675,564300,0.0,1.0
2010-01-20,67.61,67.955,66.25,67.13,65.0040290422704,477500,0.0,1.0
2010-01-19,67.76,68.63,67.24,68.3,66.1369757721893,382400,0.0,1.0
2010-01-15,69.1,69.48,67.71,67.76,65.6140772814575,460800,0.0,1.0
2010-01-14,70.19,70.48,69.075,69.22,67.0278398675101,764400,0.0,1.0
2010-01-13,70.34,70.56,69.75,70.52,68.28666956742,462000,0.0,1.0
2010-01-12,69.54,70.67,68.97,69.77,67.5604216636259,324000,0.0,1.0
2010-01-11,70.24,70.63,69.46,70.29,68.0639535435898,378100,0.0,1.0
2010-01-08,70.04,70.69,69.31,69.82,67.6088381905455,382800,0.0,1.0
2010-01-07,70.45,71.04,69.97,70.47,68.2382530405004,434000,0.0,1.0
2010-01-06,69.21,71.47,69.21,70.79,68.5481188127859,486200,0.0,1.0
2010-01-05,68.78,69.5,68.27,69.43,67.2311892805725,324600,0.0,1.0
2010-01-04,67.96,69.06,67.88,68.88,66.6986074844568,306100,0.0,1.0
2009-12-31,67.25,67.87,67.11,67.35,65.2170617607167,399800,0.0,1.0
2009-12-30,67.16,67.63,66.75,67.26,65.1299120122614,215100,0.0,1.0
2009-12-29,68.09,68.42,67.45,67.46,65.3235781199398,231100,0.0,1.0
2009-12-28,69.26,69.62,67.9732,68.07,65.9142597483591,305700,0.0,1.0
2009-12-24,68.99,69.34,68.65,68.99,66.8051238436799,74700,0.0,1.0
2009-12-23,68.29,69.0,67.9,68.88,66.6986074844568,219100,0.0,1.0
2009-12-22,68.13,68.63,68.085,68.45,66.2822253529481,300500,0.0,1.0
2009-12-21,67.39,68.08,67.1,67.7,65.555977449154,441600,0.0,1.0
2009-12-18,66.3,66.85,65.93,66.7,64.5876469107617,567800,0.0,1.0
2009-12-17,65.19,66.22,65.19,65.95,63.8613990069675,450900,0.0,1.0
2009-12-16,64.95,66.21,64.87,66.08,63.9872819769585,489300,0.0,1.0
2009-12-15,64.4,64.83,64.21,64.63,62.5832026962898,356800,0.0,1.0
2009-12-14,65.71,65.7115,64.34,64.73,62.680035750129,479400,0.0,1.0
2009-12-11,65.23,65.44,64.47,64.93,62.8737018578075,341800,0.0,1.0
2009-12-10,64.04,65.08,63.96,65.07,63.0092681331824,633900,0.0,1.0
2009-12-09,63.92,64.04,62.83,63.51,61.4986724932905,445000,0.0,1.0
2009-12-08,63.07,64.46,62.4,64.25,62.2152370917008,509300,0.0,1.0
2009-12-07,64.44,64.53,63.38,63.96,61.934421235567,564700,0.0,1.0
2009-12-04,65.63,65.71,63.47,64.78,62.7284522770486,478800,0.0,1.0
2009-12-03,65.9,66.91,64.12,64.23,62.1958704809329,375700,0.0,1.0
2009-12-02,65.19,66.56,65.03,65.51,63.435333570075,403700,0.0,1.0
2009-12-01,65.41,65.7,64.27,65.45,63.3772337377714,509600,0.0,1.0
2009-11-30,64.25,65.39,63.81,65.21,63.1448344085573,628500,0.0,1.0
2009-11-27,64.64,65.68,63.31,64.24,62.2055537863168,252300,0.0,1.0
2009-11-25,67.48,68.08,66.83,67.43,65.294528203788,358600,0.0,1.0
2009-11-24,68.21,68.21,66.766,67.4,65.2654782876363,353000,0.0,1.0
2009-11-23,68.29,68.82,67.6909,68.14,65.9820428860465,432800,0.0,1.0
2009-11-20,66.56,67.16,66.31,67.01,64.8878293776633,475100,0.0,1.0
2009-11-19,68.74,69.02,66.81,67.24,65.1105454014935,679900,0.0,1.0
2009-11-18,69.79,70.11,68.83,69.52,67.3183390290278,582700,0.0,1.0
2009-11-17,70.36,70.9,69.34,69.59,67.3861221667153,540900,0.0,1.0
2009-11-16,70.03,71.94,70.03,70.66,68.4222358427949,619500,0.0,1.0
2009-11-13,70.22,70.65,68.85,69.72,67.5120051367063,504500,0.0,1.0
2009-11-12,70.91,71.11,69.64,69.98,67.7637710766882,387400,0.0,1.0
2009-11-11,70.0,71.2684,69.8,70.85,68.6062186450895,1110500,0.0,1.0
2009-11-10,68.08,69.67,67.99,69.34,67.1440395321172,624500,0.0,1.0
2009-11-09,67.25,68.39,67.25,68.36,66.1950756044928,701800,0.0,1.0
2009-11-06,64.32,66.755,64.23,66.12,64.0260151984942,400200,0.0,1.0
2009-11-05,63.61,65.59,63.55,65.47,63.3966003485393,543600,0.0,1.0
2009-11-04,63.88,64.75,62.7,62.94,60.9467240864069,425000,0.0,1.0
2009-11-03,62.05,63.5137,61.78,63.4,61.3921561340674,814000,0.0,1.0
2009-11-02,64.23,65.51,62.79,64.73,62.680035750129,421100,0.0,1.0
2009-10-30,65.6,66.07,62.85,63.49,61.4793058825227,977000,0.0,1.0
2009-10-29,63.14,66.59,63.14,66.34,64.2390479169405,569400,0.0,1.0
2009-10-28,64.75,65.02,62.11,62.48,60.5012920387465,988100,0.0,1.0
2009-10-27,65.56,66.32,64.0,64.94,62.8833851631914,868100,0.0,1.0
2009-10-26,67.56,67.84,65.4,65.43,63.3578671270036,609300,0.0,1.0
2009-10-23,68.85,69.14,66.89,67.33,65.1976951499488,489500,0.0,1.0
2009-10-22,69.84,69.9,68.12,68.57,66.3984250175552,699700,0.0,1.0
2009-10-21,70.99,71.73,69.65,69.66,67.4539053044027,385000,0.0,1.0
2009-10-20,72.91,73.37,71.3,71.46,69.1969002735087,326800,0.0,1.0
2009-10-19,72.49,73.44,71.9,72.96,70.6493960810971,253900,0.0,1.0
2009-10-16,72.16,73.04,71.56,72.61,70.3104803926598,452700,0.0,1.0
2009-10-15,72.44,73.5,72.35,73.28,70.9592618533826,525000,0.0,1.0
2009-10-14,69.2,73.41,69.2,73.23,70.910845326463,764700,0.0,1.0
2009-10-13,68.74,69.08,67.42,67.91,65.7593268622163,243600,0.0,1.0
2009-10-12,68.77,69.82,68.45,68.84,66.6598742629211,348100,0.0,1.0
2009-10-09,67.02,68.9,66.72,68.89,66.7082907898407,323900,0.0,1.0
2009-10-08,66.33,68.15,66.05,66.99,64.8684627668955,397500,0.0,1.0
2009-10-07,64.8,65.92,64.77,65.73,63.6483662885213,342900,0.0,1.0
2009-10-06,64.98,66.09,64.29,65.18,63.1157844924055,382500,0.0,1.0
2009-10-05,61.72,64.31,61.23,64.23,62.1958704809329,450700,0.0,1.0
2009-10-02,61.57,63.08,61.0,61.27,59.3296120872919,334300,0.0,1.0
2009-10-01,64.71,64.71,62.0,62.0,60.0364933803182,546300,0.0,1.0
2009-09-30,63.79,65.87,62.9,65.01,62.9511683008789,627200,0.0,1.0
2009-09-29,63.26,64.37,62.91,63.94,61.9150546247992,607500,0.0,1.0
2009-09-28,60.61,63.48,60.195,63.31,61.3050063856121,602300,0.0,1.0
2009-09-25,62.86,62.86,60.19,60.22,58.3128650219801,912600,0.0,1.0
2009-09-24,66.92,66.92,62.82,63.32,61.314689690996,1345800,0.0,1.0
2009-09-23,67.91,68.73,66.46,66.52,64.4133474138511,2871300,0.0,1.0
2009-09-22,68.15,68.195,67.13,67.45,65.3138948145559,564100,0.0,1.0
2009-09-21,67.94,68.4,67.0,67.38,65.2461116768684,368300,0.0,1.0
2009-09-18,68.27,69.29,67.55,68.87,66.6889241790729,432000,0.0,1.0
2009-09-17,67.19,69.23,66.93,67.7,65.555977449154,464000,0.0,1.0
2009-09-16,67.53,67.69,66.43,67.6,65.4591443953147,660200,0.0,1.0
2009-09-15,67.0,68.27,66.47,67.03,64.9071959884312,619500,0.0,1.0
2009-09-14,65.77,66.65,65.06,66.65,64.5392303838421,562800,0.0,1.0
2009-09-11,68.06,68.06,66.23,66.47,64.3649308869315,420600,0.0,1.0
2009-09-10,67.6,68.2,66.398,67.87,65.7205936406806,325100,0.0,1.0
2009-09-09,67.03,68.5,66.17,67.82,65.672177113761,358100,0.0,1.0
2009-09-08,66.08,67.39,65.65,67.02,64.8975126830472,663300,0.0,1.0
2009-09-04,63.47,65.58,63.07,65.27,63.2029342408608,614100,0.0,1.0
2009-09-03,62.0,63.64,61.63,63.61,61.5955055471297,528000,0.0,1.0
2009-09-02,61.69,62.32,60.68,61.76,59.8040940511041,434900,0.0,1.0
2009-09-01,64.55,64.96,61.64,61.71,59.7556775241845,713200,0.0,1.0
2009-08-31,64.96,65.49,63.74,65.33,63.2610340731644,436500,0.0,1.0
2009-08-28,66.35,66.69,65.4,65.75,63.6677328992891,594100,0.0,1.0
2009-08-27,65.14,65.53,64.03,65.3,63.2319841570126,375800,0.0,1.0
2009-08-26,64.19,66.89,63.7,65.21,63.1448344085573,1120100,0.0,1.0
2009-08-25,62.0,63.27,61.14,62.67,60.685274841041,646400,0.0,1.0
2009-08-24,64.0,64.39,61.62,61.87,59.9106104103272,661600,0.0,1.0
2009-08-21,64.73,64.74,62.94,63.8,61.7794883494242,617600,0.0,1.0
2009-08-20,62.73,64.63,62.53,63.89,61.8666380978796,438500,0.0,1.0
2009-08-19,61.97,63.0,61.79,62.61,60.6271750087375,412900,0.0,1.0
2009-08-18,62.11,63.48,62.06,63.13,61.1307068887015,406000,0.0,1.0
2009-08-17,64.45,64.96,61.66,61.79,59.8331439672559,727100,0.0,1.0
2009-08-14,68.11,68.11,65.49,65.73,63.6483662885213,341800,0.0,1.0
2009-08-13,68.18,68.8,66.5,68.13,65.9723595806626,428300,0.0,1.0
2009-08-12,66.11,69.82,65.87,67.68,65.5366108383861,753800,0.0,1.0
2009-08-11,67.16,67.41,65.59,65.88,63.7936158692801,374600,0.0,1.0
2009-08-10,68.55,69.1,66.44,67.31,65.178328539181,316100,0.0,1.0
2009-08-07,69.53,70.1,68.46,68.98,66.795440538296,533200,0.0,1.0
2009-08-06,69.98,71.31,67.82,68.2,66.0401427183501,637400,0.0,1.0
2009-08-05,68.36,70.25,68.27,69.87,67.6572547174651,574800,0.0,1.0
