,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2018-06-25,134.24,134.89,131.67,133.19,132.594818563927,6969788,0.0,1.0
2018-06-22,137.26,137.3,133.95,135.01,134.406685594383,7567258,0.0,1.0
2018-06-21,139.07,140.06,137.12,137.88,137.263860527024,3912774,0.0,1.0
2018-06-20,140.0,142.12,138.82,138.94,138.319123742564,5341369,0.0,1.0
2018-06-19,138.08,139.71,137.23,139.52,138.896531917104,4833685,0.0,1.0
2018-06-18,137.01,140.19,136.91,139.8,139.175280691021,4202447,0.0,1.0
2018-06-15,138.07,138.95,136.8,138.41,137.791492134794,7711133,0.0,1.0
2018-06-14,137.0,139.75,136.89,138.41,137.791492134794,6494863,0.0,1.0
2018-06-13,136.37,137.49,135.6,136.5,135.890027284151,5809264,0.0,1.0
2018-06-12,134.96,137.5,134.65,136.26,135.651099763651,5319864,0.0,1.0
2018-06-11,133.88,134.67,133.26,133.98,133.381288318905,3443145,0.0,1.0
2018-06-08,131.7,133.68,130.82,133.53,132.933299217968,3486585,0.0,1.0
2018-06-07,135.55,135.75,130.73,132.91,132.316069790011,6564097,0.0,1.0
2018-06-06,134.33,135.71,134.12,135.55,134.944272515507,4766855,0.0,1.0
2018-06-05,133.14,134.63,132.97,134.12,133.520662705863,5123240,0.0,1.0
2018-06-04,130.39,132.8,129.6,132.65,132.057231642803,4860675,0.0,1.0
2018-06-01,129.88,130.87,128.35,130.52,129.936749898369,6132794,0.0,1.0
2018-05-31,129.37,130.99,128.41,129.33,128.752067609225,6408344,0.0,1.0
2018-05-30,132.3,132.55,127.84,129.3,128.722201669163,14170948,0.0,1.0
2018-05-29,126.75,127.54,126.12,126.88,126.313015837458,8141934,0.0,1.0
2018-05-25,128.73,129.25,127.62,127.96,127.388189679707,4031805,0.0,1.0
2018-05-24,128.81,129.38,127.39,128.74,128.16470412133,5972385,0.0,1.0
2018-05-23,124.88,128.09,124.58,128.09,127.517608753311,4303892,0.0,1.0
2018-05-22,126.66,127.05,125.26,125.44,124.879450714461,2789756,0.0,1.0
2018-05-21,128.0,128.35,126.0,126.37,125.805294856397,2887179,0.0,1.0
2018-05-18,126.06,127.72,125.87,126.96,126.392658344292,3612262,0.0,1.0
2018-05-17,129.19,129.46,125.55,126.05,125.486724829064,5556999,0.0,1.0
2018-05-16,128.71,128.97,127.92,128.77,128.194570061393,2439933,0.0,1.0
2018-05-15,126.93,128.59,126.09,128.13,127.557430006727,2933123,0.0,1.0
2018-05-14,130.79,131.0,127.16,127.69,127.119396219145,4169825,0.0,1.0
2018-05-11,130.0,130.85,128.89,130.63,130.046258345265,3233163,0.0,1.0
2018-05-10,129.95,131.0,129.05,130.62,130.036303031911,3772425,0.0,1.0
2018-05-09,128.88,129.74,127.33,129.73,129.150280143391,4605347,0.0,1.0
2018-05-08,126.59,128.96,126.5,128.75,128.174659434684,4467772,0.0,1.0
2018-05-07,125.79,127.69,125.46,126.97,126.402613657646,4341967,0.0,1.0
2018-05-04,124.38,125.84,122.98,125.12,124.560880687128,6341164,0.0,1.0
2018-05-03,122.62,125.0,121.67,124.41,123.854053438983,4435617,0.0,1.0
2018-05-02,122.29,123.97,121.74,122.82,122.271158615673,3671020,0.0,1.0
2018-05-01,120.88,123.32,120.42,123.11,122.559862702944,3873908,0.0,1.0
2018-04-30,120.87,121.7,119.78,120.99,120.449336271864,2788268,0.0,1.0
2018-04-27,121.63,121.64,119.55,120.22,119.682777143594,3801182,0.0,1.0
2018-04-26,118.7,122.07,118.16,120.83,120.290051258197,4998816,0.0,1.0
2018-04-25,117.77,118.23,115.04,117.32,116.795736270891,4972939,0.0,1.0
2018-04-24,123.34,123.53,116.91,117.88,117.353233818723,5379304,0.0,1.0
2018-04-23,123.19,124.57,121.24,121.89,121.345314473737,3932668,0.0,1.0
2018-04-20,124.01,124.38,122.05,122.82,122.271158615673,2971019,0.0,1.0
2018-04-19,124.04,124.52,123.18,124.06,123.505617471588,3656957,0.0,1.0
2018-04-18,123.53,124.74,122.23,124.46,123.903830005754,4321753,0.0,1.0
2018-04-17,120.4,123.86,120.01,123.35,122.798790223443,5524566,0.0,1.0
2018-04-16,120.95,120.98,118.66,119.41,118.876396761908,4464686,0.0,1.0
2018-04-13,121.94,121.94,118.5,119.01,118.478184227742,4933058,0.0,1.0
2018-04-12,120.0,121.73,119.34,121.4,120.857504119384,4419885,0.0,1.0
2018-04-11,119.33,120.71,118.87,119.16,118.627513928054,3059409,0.0,1.0
2018-04-10,118.92,120.12,117.68,119.49,118.956039268741,3761181,0.0,1.0
2018-04-09,117.14,119.23,117.14,117.19,116.666317197287,4104150,0.0,1.0
2018-04-06,118.1,118.98,114.95,116.1,115.581188041684,5385492,0.0,1.0
2018-04-05,120.4,121.04,118.67,119.04,118.508050167805,5052398,0.0,1.0
2018-04-04,114.06,119.68,114.0,119.48,118.946083955387,6389309,0.0,1.0
2018-04-03,116.76,117.45,114.6,116.49,115.969445262496,5193332,0.0,1.0
2018-04-02,115.91,117.68,113.61,115.3,114.784762973352,6461251,0.0,1.0
2018-03-29,113.91,117.26,112.52,116.3,115.780294308767,7794691,0.0,1.0
2018-03-28,113.15,114.86,111.34,112.88,112.375577141648,6489512,0.0,1.0
2018-03-27,120.09,120.16,112.72,113.81,113.301421283584,8194019,0.0,1.0
2018-03-26,118.24,119.26,115.04,118.97,118.438362974326,13037387,0.0,1.0
2018-03-23,118.01,118.08,114.31,114.43,113.918650711541,10642454,0.0,1.0
2018-03-22,120.4,120.66,117.44,118.04,117.51251883239,10592840,0.0,1.0
2018-03-21,121.56,124.02,120.2,121.7,121.156163520009,14699171,0.0,1.0
2018-03-20,124.59,126.83,124.45,125.12,124.560880687128,6712556,0.0,1.0
2018-03-19,125.03,125.76,123.47,124.98,124.42150630017,6805787,0.0,1.0
2018-03-16,127.29,127.95,125.69,125.97,125.407082322231,6515352,0.0,1.0
2018-03-15,128.0,128.46,126.67,127.22,126.6514964915,4353016,0.0,1.0
2018-03-14,127.05,128.87,126.51,127.99,127.418055619769,4869252,0.0,1.0
2018-03-13,127.89,128.11,125.73,126.73,126.163686137146,4583770,0.0,1.0
2018-03-12,127.87,128.2,126.78,126.78,126.213462703917,5458766,0.0,1.0
2018-03-09,127.19,127.5,126.25,127.41,126.840647445228,5630018,0.0,1.0
2018-03-08,125.76,127.29,125.7,126.36,125.795339543043,5913213,0.0,1.0
2018-03-07,123.38,125.77,123.18,125.33,124.769942267565,6750393,0.0,1.0
2018-03-06,122.87,124.69,122.75,124.48,123.923740632462,8154828,0.0,1.0
2018-03-05,120.0,122.94,119.66,122.5,121.952588588341,10121251,0.0,1.0
2018-03-02,118.65,122.33,117.64,121.92,121.3751804138,10627548,0.0,1.0
2018-03-01,120.91,122.47,118.05,119.43,118.896307388616,15555500,0.0,1.0
2018-02-28,117.0,118.15,116.22,116.25,115.730517741997,8566561,0.0,1.0
2018-02-27,117.3,117.61,115.76,116.47,115.949534635788,5835472,0.0,1.0
2018-02-26,116.11,116.8,115.37,116.65,116.128730276163,5385157,0.0,1.0
2018-02-23,113.63,114.96,112.74,114.96,114.446282319311,4104870,0.0,1.0
2018-02-22,114.52,115.0,112.48,113.0,112.495040901898,4761405,0.0,1.0
2018-02-21,114.77,115.67,114.17,114.48,113.968427278312,4961083,0.0,1.0
2018-02-20,112.45,115.26,112.28,114.35,113.839008204708,4263097,0.0,1.0
2018-02-16,112.84,114.15,112.67,112.86,112.35566651494,4487228,0.0,1.0
2018-02-15,112.31,113.43,110.05,113.12,112.614504662148,8306817,0.0,1.0
2018-02-14,106.73,109.22,106.73,109.02,108.532826186946,7386930,0.0,1.0
2018-02-13,108.01,108.08,105.93,107.69,107.208769510844,7519553,0.0,1.0
2018-02-12,107.7,109.48,106.26,108.55,108.064926459301,4553546,0.0,1.0
2018-02-09,105.32,108.11,102.37,106.98,106.501942262699,6578053,0.0,1.0
2018-02-08,110.1,110.18,104.0,104.03,103.565124823225,6744217,0.0,1.0
2018-02-07,109.07,112.29,108.81,110.05,109.558223462424,4480815,0.0,1.0
2018-02-06,105.01,109.62,103.69,109.57,109.080368421424,6826342,0.0,1.0
2018-02-05,109.15,111.61,107.5,107.65,107.168948257427,5853695,0.0,1.0
2018-02-02,112.03,112.35,110.71,110.78,110.284961337276,4151937,0.0,1.0
2018-02-01,113.3,114.27,112.53,112.74,112.23620275469,4027010,0.0,1.0
2018-01-31,113.06,114.52,112.64,113.91,113.400974417126,3982841,0.0,1.0
2018-01-30,112.42,113.45,111.84,112.23,111.728481773628,3699992,0.0,1.0
2018-01-29,113.7,114.41,112.85,113.3,112.793700302522,3102427,0.0,1.0
2018-01-26,112.72,113.92,112.03,113.7,113.191912836688,3840374,0.0,1.0
2018-01-25,113.28,113.47,111.9,111.96,111.459688313066,4477944,0.0,1.0
2018-01-24,113.63,113.84,112.5,112.85,112.345711201586,3970974,0.0,1.0
2018-01-23,113.18,113.76,112.68,113.24,112.733968422397,2746621,0.0,1.0
2018-01-22,111.63,112.96,111.01,112.89,112.385532455002,2193750,0.0,1.0
2018-01-19,112.21,112.4,111.61,111.93,111.429822373004,3023779,0.0,1.0
2018-01-18,110.23,112.17,110.22,111.77,111.270537359337,3752040,0.0,1.0
2018-01-17,109.75,110.38,109.23,110.04,109.548268149069,4079574,0.0,1.0
2018-01-16,110.85,111.44,108.23,108.89,108.403407113342,5267936,0.0,1.0
2018-01-12,109.23,110.71,108.91,110.24,109.747374416152,5734677,0.0,1.0
2018-01-11,109.0,109.4,108.67,109.1,108.612468693779,2597928,0.0,1.0
2018-01-10,108.68,109.49,108.23,108.8,108.313809293155,2881133,0.0,1.0
2018-01-09,109.0,109.34,108.25,109.15,108.66224526055,3301150,0.0,1.0
2018-01-08,108.0,109.14,107.57,108.86,108.37354117328,2920239,0.0,1.0
2018-01-05,107.76,108.3,107.2,108.1,107.616937358364,3292050,0.0,1.0
2018-01-04,106.0,107.66,105.77,106.68,106.203282862075,4480624,0.0,1.0
2018-01-03,104.9,106.14,104.62,105.29,104.819494305848,3645775,0.0,1.0
2018-01-02,102.88,104.7,102.27,104.41,103.943426730683,4367522,0.0,1.0
2017-12-29,102.61,103.17,102.21,102.23,101.773168419478,2448414,0.0,1.0
2017-12-28,102.64,102.9,102.36,102.79,102.33066596731,2086669,0.0,1.0
2017-12-27,102.59,102.81,102.09,102.65,102.191291580352,1967352,0.0,1.0
2017-12-26,102.16,102.6,101.32,102.54,102.081783133457,2520999,0.0,1.0
2017-12-22,103.29,103.5,102.02,102.63,102.171380953644,3505014,0.0,1.0
2017-12-21,103.73,104.04,103.33,103.62,103.156956975705,2399836,0.0,1.0
2017-12-20,104.26,104.5,102.81,103.39,102.927984768559,3485225,0.0,1.0
2017-12-19,104.59,105.17,103.48,104.26,103.794097030371,3919353,0.0,1.0
2017-12-18,105.4,105.88,104.79,105.08,104.610432725411,3446382,0.0,1.0
2017-12-15,104.76,105.65,103.31,105.48,105.008645259577,6981818,0.0,1.0
2017-12-14,104.2,105.2,103.94,104.24,103.774186403662,4444606,0.0,1.0
2017-12-13,103.82,104.6,103.71,103.94,103.475527003038,3968821,0.0,1.0
2017-12-12,104.95,105.06,103.28,103.67,103.206733542476,4626730,0.0,1.0
2017-12-11,104.39,104.72,103.37,104.54,104.072845804287,2712445,0.0,1.0
2017-12-08,105.0,105.35,103.21,103.44,102.97776133533,3972355,0.0,1.0
2017-12-07,103.13,104.14,102.64,104.07,103.604946076642,3850689,0.0,1.0
2017-12-06,100.26,103.33,100.0,102.92,102.460085040914,4279848,0.0,1.0
2017-12-05,99.55,101.66,98.68,100.69,100.240050162939,5300946,0.0,1.0
2017-12-04,104.6,104.74,99.83,99.85,99.4038038411903,9110560,0.0,1.0
2017-12-01,103.86,104.83,102.83,103.83,103.366018556142,4797612,0.0,1.0
2017-11-30,103.59,104.51,102.77,104.32,103.853828910495,5201804,0.0,1.0
2017-11-29,105.75,105.88,102.79,103.53,103.067359155518,6850995,0.0,1.0
2017-11-28,106.1,106.89,105.7913,106.46,105.984265968284,4718996,0.0,1.0
2017-11-27,106.79,107.28,105.86,106.58,106.103729728533,5106169,0.0,1.0
2017-11-24,107.4,107.595,106.41,107.15,106.67118258972,4000003,0.0,1.0
2017-11-22,106.85,107.49,106.05,106.83,106.352612562387,9003551,0.0,1.0
2017-11-21,108.75,109.19,107.79,108.8,108.313809293155,9979796,0.0,1.0
2017-11-20,108.7,109.0,107.01,107.37,106.890199483511,5418677,0.0,1.0
2017-11-17,107.19,107.87,106.73,107.58,107.099261063948,4265981,0.0,1.0
2017-11-16,106.23,107.36,106.175,107.03,106.55171882947,3683859,0.0,1.0
2017-11-15,105.9,107.0,105.06,105.43,104.958868692806,925120,0.0,1.0
2017-11-14,105.64,106.37,105.06,106.23,105.755293761138,1111590,0.0,1.0
2017-11-13,105.0,105.96,105.0,105.78,105.307304660201,4594122,0.0,1.0
2017-11-10,103.41,105.38,102.83,105.24,104.769717739077,4673812,0.0,1.0
2017-11-09,104.33,104.44,102.41,103.6,103.137046348997,5104133,0.0,1.0
2017-11-08,102.95,105.25,102.9,105.03,104.56065615864,6650984,0.0,1.0
2017-11-07,104.94,105.0,101.75,102.72,102.260978773831,5267223,0.0,1.0
2017-11-06,102.92,103.14,101.58,102.42,101.962319373207,6906713,0.0,1.0
2017-11-03,102.86,103.07,101.7,102.71,102.251023460477,3262216,0.0,1.0
2017-11-02,102.05,103.37,101.76,102.6,102.141515013582,3196862,0.0,1.0
2017-11-01,103.67,103.92,101.3,101.95,101.494419645562,3752768,0.0,1.0
2017-10-31,101.13,102.445,100.84,102.34,101.882676866374,4945233,0.0,1.0
2017-10-30,100.7,100.98,99.91,100.7,100.250005476293,2369623,0.0,1.0
2017-10-27,100.72,101.98,100.18,100.7,100.250005476293,4026219,0.0,1.0
2017-10-26,99.82,100.76,99.3,100.05,99.6029101082733,3859537,0.0,1.0
2017-10-25,98.4,99.63,98.31,99.61,99.1648763206907,4283013,0.0,1.0
2017-10-24,98.25,98.72,97.81,98.66,98.2191215520464,3635174,0.0,1.0
2017-10-23,99.07,99.44,98.3,98.44,98.0001046582551,4023389,0.0,1.0
2017-10-20,97.54,99.18,97.33,98.9,98.458049072546,4577810,0.0,1.0
2017-10-19,96.4,97.2337,96.11,97.19,96.7556904889863,2541533,0.0,1.0
2017-10-18,96.97,97.07,96.05,96.44,96.009041987425,2856266,0.0,1.0
2017-10-17,96.96,97.0,95.93,96.72,96.2877907613412,2513108,0.0,1.0
2017-10-16,96.945,97.58,96.92,97.15,96.7158692355697,2540282,0.0,1.0
2017-10-13,97.15,97.63,96.69,96.94,96.5068076551325,2476933,0.0,1.0
2017-10-12,96.14,97.23,95.84,96.74,96.3077013880495,3088230,0.0,1.0
2017-10-11,95.39,96.01,94.83,96.01,95.5809635131966,2595456,0.0,1.0
2017-10-10,96.27,96.46,95.22,95.39,94.9637340852393,2028876,0.0,1.0
2017-10-09,96.33,96.76,95.98,96.27,95.8398016604045,2012304,0.0,1.0
2017-10-06,95.55,96.5702,95.465,96.32,95.8895782271752,4402017,0.0,1.0
2017-10-05,95.5,95.88,94.68,95.73,95.3022147392804,3949662,0.0,1.0
2017-10-04,95.2,95.73,94.7334,95.52,95.0931531588432,3124932,0.0,1.0
2017-10-03,94.17,95.45,93.95,95.36,94.9338681451768,4991930,0.0,1.0
2017-10-02,93.72,94.84,93.45,93.94,93.5202136488875,2736341,0.0,1.0
2017-09-29,92.77,93.47,92.62,93.42,93.0025373544717,4622036,0.0,1.0
2017-09-28,93.21,93.25,92.431,92.6,92.1862016594313,3017557,0.0,1.0
2017-09-27,92.91,93.66,92.62,93.21,92.7934757740345,2903345,0.0,1.0
2017-09-26,92.95,93.67,92.12,92.34,91.9273635122234,4550948,0.0,1.0
2017-09-25,94.87,94.89,92.11,92.47,92.0567825858274,5805051,0.0,1.0
2017-09-22,94.79,95.35,94.555,94.94,94.5157449843025,2247103,0.0,1.0
2017-09-21,94.82,95.1,94.17,94.86,94.4361024774693,2395999,0.0,1.0
2017-09-20,95.08,95.36,94.05,95.21,94.7845384448645,3297106,0.0,1.0
2017-09-19,95.97,96.2122,95.16,95.35,94.9239128318226,3514110,0.0,1.0
2017-09-18,94.94,96.18,94.74,95.74,95.3121700526345,5988001,0.0,1.0
2017-09-15,95.51,95.62,94.17,94.63,94.2071302703238,6059851,0.0,1.0
2017-09-14,95.38,95.74,94.51,95.3,94.8741362650519,5002850,0.0,1.0
2017-09-13,96.89,96.9,95.36,95.61,95.1827509790306,5599036,0.0,1.0
2017-09-12,97.59,97.62,96.15,96.85,96.4172098349452,4654056,0.0,1.0
2017-09-11,96.95,98.22,96.95,97.71,97.2733667834021,4433328,0.0,1.0
2017-09-08,96.62,97.19,96.38,96.43,95.9990866740709,3309266,0.0,1.0
2017-09-07,96.09,97.52,95.88,96.73,96.2977460746954,4875504,0.0,1.0
2017-09-06,96.16,96.32,95.25,95.82,95.3918125594677,4092041,0.0,1.0
2017-09-05,95.36,96.49,95.13,96.18,95.7502038402171,4069504,0.0,1.0
2017-09-01,95.75,96.17,95.19,96.01,95.5809635131966,3678547,0.0,1.0
2017-08-31,94.94,95.66,94.35,95.49,95.0632872187808,5066782,0.0,1.0
2017-08-30,93.83,95.18,93.59,94.86,94.4361024774693,3770179,0.0,1.0
2017-08-29,92.75,94.12,92.5,93.83,93.4107052019918,3237531,0.0,1.0
2017-08-28,94.08,94.19,92.85,93.66,93.2414648749713,5513571,0.0,1.0
2017-08-25,94.0,95.23,93.87,94.1,93.6794986625539,5300859,0.0,1.0
2017-08-24,93.7,94.31,93.35,94.15,93.7292752293246,5463617,0.0,1.0
2017-08-23,92.14,94.63,91.3,93.07,92.6541013870764,12009835,0.0,1.0
2017-08-22,92.43,93.44,92.05,92.95,92.5346376268266,9954230,0.0,1.0
2017-08-21,90.95,91.8,90.57,91.76,91.3499553376827,3502659,0.0,1.0
2017-08-18,90.82,91.35,90.2801,90.76,90.3544240022677,3033028,0.0,1.0
2017-08-17,92.0,92.49,90.745,90.88,90.4738877625175,3569700,0.0,1.0
2017-08-16,91.05,92.4,90.82,92.24,91.8278103786819,4245615,0.0,1.0
2017-08-15,90.35,91.11,90.09,90.7,90.2946921221428,2507075,0.0,1.0
2017-08-14,89.29,90.65,89.1,90.25,89.846703021206,4886426,0.0,1.0
2017-08-11,87.55,88.66,87.26,88.29,87.8954616037926,2881535,0.0,1.0
2017-08-10,89.67,89.92,87.55,87.63,87.2384109224187,3902112,0.0,1.0
2017-08-09,89.64,90.47,89.62,90.12,89.7172839476021,3052805,0.0,1.0
2017-08-08,90.18,90.89,89.54,90.26,89.8566583345602,2363613,0.0,1.0
2017-08-07,90.55,90.7,90.12,90.5,90.0955858550598,1896803,0.0,1.0
2017-08-04,90.61,90.87,90.25,90.45,90.045809288289,1979928,0.0,1.0
2017-08-03,90.0,90.43,89.42,90.35,89.9462561547475,2350429,0.0,1.0
2017-08-02,91.35,91.35,88.99,89.89,89.4883117404566,3630940,0.0,1.0
2017-08-01,91.37,91.78,90.89,91.22,90.8123684165586,3155687,0.0,1.0
2017-07-31,90.81,91.05,89.87,90.8,90.3942452556843,2907187,0.0,1.0
2017-07-28,90.0,91.12,89.7,90.62,90.2150496153096,2089681,0.0,1.0
2017-07-27,91.25,92.13,89.09,90.51,90.1055411684139,3570875,0.0,1.0
2017-07-26,90.63,91.2,90.15,91.07,90.6630387162463,3631234,0.0,1.0
2017-07-25,89.73,90.82,89.24,90.63,90.2250049286637,3311877,0.0,1.0
2017-07-24,89.65,89.81,88.96,89.67,89.2692948466653,2393457,0.0,1.0
2017-07-21,90.34,90.63,89.54,89.69,89.2892054733736,2912121,0.0,1.0
2017-07-20,89.71,90.63,89.42,90.54,90.1354071084764,3451540,0.0,1.0
2017-07-19,89.35,90.13,88.8,89.56,89.1597863997697,4454916,0.0,1.0
2017-07-18,89.0,89.4,88.62,89.27,88.8710823124993,3813143,0.0,1.0
2017-07-17,89.98,90.26,89.27,89.29,88.8909929392076,2473469,0.0,1.0
2017-07-14,89.79,90.17,89.54,90.0,89.5978201873523,1971857,0.0,1.0
2017-07-13,90.56,90.77,89.5,89.57,89.1697417131238,3203891,0.0,1.0
2017-07-12,89.22,90.41,88.85,90.4,89.9960327215183,4259219,0.0,1.0
2017-07-11,88.26,88.65,87.67,88.35,87.9551934839175,2406658,0.0,1.0
2017-07-10,87.86,88.64,87.47,88.5,88.1045231842297,2332101,0.0,1.0
2017-07-07,87.2,88.45,87.185,87.92,87.527115009689,2365309,0.0,1.0
2017-07-06,86.62,87.47,86.34,86.85,86.4618964807949,3269025,0.0,1.0
2017-07-05,86.28,87.51,86.1001,87.5,87.1089918488147,4717087,0.0,1.0
2017-07-03,87.01,87.1,85.12,86.1,85.7152479792337,2740355,0.0,1.0
2017-06-30,86.8,87.25,86.3,86.6,86.2130136469412,3922225,0.0,1.0
2017-06-29,87.65,87.67,85.83,86.8,86.4121199140242,5191118,0.0,1.0
2017-06-28,88.28,88.47,86.69,88.09,87.6963553367096,4242752,0.0,1.0
2017-06-27,88.0,89.28,87.11,87.68,87.2881874891894,5370766,0.0,1.0
2017-06-26,88.8,89.8,87.7,88.11,87.7162659634179,4865540,0.0,1.0
2017-06-23,88.29,88.86,87.51,88.62,88.2239869444795,4700761,0.0,1.0
2017-06-22,87.87,89.0,87.24,88.47,88.0746572441673,4402362,0.0,1.0
2017-06-21,87.5,87.8,86.43,87.56,87.1687237289396,3781544,0.0,1.0
2017-06-20,87.63,87.79,86.79,86.92,86.531583674274,3080563,0.0,1.0
2017-06-19,86.69,87.71,86.62,87.54,87.1488131022313,4826102,0.0,1.0
2017-06-16,86.08,86.98,85.86,86.0,85.6156948456922,7965874,0.0,1.0
2017-06-15,85.99,86.38,84.895,86.27,85.8844883062542,6640892,0.0,1.0
2017-06-14,87.69,88.09,86.06,87.17,86.7804665081277,3478306,0.0,1.0
2017-06-13,87.83,88.31,86.8,87.27,86.8800196416693,5294016,0.0,1.0
2017-06-12,86.12,86.84,83.5501,86.18,85.7948904860669,9274059,0.0,1.0
2017-06-09,91.09,91.22,85.226,87.27,86.8800196416693,11663698,0.0,1.0
2017-06-08,91.34,91.62,90.59,91.25,90.842234356621,3788753,0.0,1.0
2017-06-07,91.45,91.99,90.62,91.39,90.9816087435792,3471212,0.0,1.0
2017-06-06,91.0,91.95,90.8,91.1,90.6929046563088,4251554,0.0,1.0
2017-06-05,91.0,91.88,90.75,91.38,90.971653430225,5491979,0.0,1.0
2017-06-02,90.24,91.09,89.83,90.86,90.4539771358092,4957135,0.0,1.0
2017-06-01,90.0,90.64,89.32,90.05,89.647596754123,4835649,0.0,1.0
2017-05-31,90.69,90.97,89.48,89.64,89.2394289066029,5965643,0.0,1.0
2017-05-30,90.5,91.07,90.47,90.86,90.4539771358092,4625135,0.0,1.0
2017-05-26,90.93,91.1,90.46,90.83,90.4241111957467,5273074,0.0,1.0
2017-05-25,89.97,91.81,89.91,91.27,90.8621449833293,7376085,0.0,1.0
2017-05-24,88.43,89.72,88.33,89.6,89.1996076531862,4577242,0.0,1.0
2017-05-23,88.73,89.25,88.16,88.49,88.0945678708756,4340777,0.0,1.0
2017-05-22,87.54,89.049,86.87,88.94,88.5425569718123,6020003,0.0,1.0
2017-05-19,90.95,91.0,86.44,87.4,87.0094387152732,15613432,0.0,1.0
2017-05-18,87.88,88.4,87.17,87.75,87.3578746826685,9446547,0.0,1.0
2017-05-17,89.06,89.33,87.57,87.84,87.4474725028558,5563710,0.0,1.0
2017-05-16,90.01,90.28,89.41,89.75,89.3489373534985,6412583,0.0,1.0
2017-05-15,89.27,89.94,89.05,89.8,89.3987139202693,4049443,0.0,1.0
2017-05-12,87.97,89.28,87.57,89.04,88.6421101053539,5559800,0.0,1.0
2017-05-11,87.38,87.9501,86.57,87.71,87.3180534292519,2685988,0.0,1.0
2017-05-10,87.38,87.62,86.895,87.31,86.9198408950859,2920685,0.0,1.0
2017-05-09,87.03,87.62,86.9,87.13,86.7406452547111,2883272,0.0,1.0
2017-05-08,86.93,87.17,86.62,86.86,86.4718517941491,2150315,0.0,1.0
2017-05-05,86.44,86.98,86.22,86.97,86.5813602410447,2586538,0.0,1.0
2017-05-04,86.75,87.13,86.29,86.52,86.133371140108,2138432,0.0,1.0
2017-05-03,86.97,87.0562,86.19,86.55,86.1632370801704,2761715,0.0,1.0
2017-05-02,86.79,87.2,86.11,87.09,86.7008240012945,3490387,0.0,1.0
2017-05-01,86.25,86.88,86.25,86.66,86.2727455270661,3286580,0.0,1.0
2017-04-28,85.78,86.22,85.28,86.12,85.735158605942,2914670,0.0,1.0
2017-04-27,85.38,86.32,85.29,85.85,85.4663651453799,2941024,0.0,1.0
2017-04-26,84.75,85.12,84.39,84.95,84.5703869435064,2154263,0.0,1.0
2017-04-25,84.57,85.13,84.35,84.75,84.3712806764234,2992437,0.0,1.0
2017-04-24,84.51,84.65,83.75,84.17,83.7938725018827,3193845,0.0,1.0
2017-04-21,84.01,84.4,83.65,83.79,83.415570594425,2946068,0.0,1.0
2017-04-20,83.95,84.36,83.46,84.05,83.6744087416329,4012735,0.0,1.0
2017-04-19,84.08,84.21,83.35,83.5,83.1268665071546,2840595,0.0,1.0
2017-04-18,84.0,84.4,83.53,83.71,83.3359280875918,2498628,0.0,1.0
2017-04-17,83.25,84.23,83.0,84.2,83.8237384419451,2960969,0.0,1.0
2017-04-13,83.2,84.06,83.13,83.13,82.758519913051,2594688,0.0,1.0
2017-04-12,83.83,84.08,83.2,83.37,82.9974474335507,3098350,0.0,1.0
2017-04-11,84.07,84.27,83.3,83.86,83.485257787904,2536141,0.0,1.0
2017-04-10,84.13,84.61,83.86,84.24,83.8635596953617,3401299,0.0,1.0
2017-04-07,84.7,84.85,83.82,84.38,84.0029340823198,4876378,0.0,1.0
2017-04-06,85.42,85.45,84.37,85.0,84.6201635102771,5014395,0.0,1.0
2017-04-05,83.19,86.42,83.01,85.34,84.9586441643183,13289314,0.0,1.0
