,SAIC_Open,SAIC_High,SAIC_Low,SAIC_Close,SAIC_Adj Close,SAIC_Volume,SAIC_Dividend Amount,SAIC_Split Coefficient
2015-03-16,53.26,53.74,53.17,53.46,45.2881879253561,153944,0.0,1.0
2015-03-13,53.47,53.65,53.09,53.16,45.0340454566392,256592,0.0,1.0
2015-03-12,52.94,53.91,52.68,53.47,45.29665934098,210674,0.0,1.0
2015-03-11,52.62,52.65,51.6,52.63,44.5850604285727,275547,0.0,1.0
2015-03-10,52.97,52.97,52.31,52.63,44.5850604285727,174597,0.0,1.0
2015-03-09,52.51,53.5,52.51,53.31,45.1611166909977,228719,0.0,1.0
2015-03-06,52.57,53.11,52.19,52.35,44.3478607911035,177814,0.0,1.0
2015-03-05,53.74,53.78,53.05,53.17,45.0425168722631,176863,0.0,1.0
2015-03-04,54.67,54.721,53.76,53.85,45.6185731346881,211150,0.0,1.0
2015-03-03,55.25,55.3,54.6,54.95,46.5504288533169,245031,0.0,1.0
2015-03-02,54.68,55.49,53.78,55.45,46.9739996345118,274207,0.0,1.0
2015-02-27,54.65,55.67,54.25,54.68,46.3217006314716,289797,0.0,1.0
2015-02-26,54.3,55.42,54.18,54.79,46.4148862033345,230615,0.0,1.0
2015-02-25,53.7,54.7508,53.7,54.3,45.9997868377635,164195,0.0,1.0
2015-02-24,54.3,54.3,53.46,53.59,45.3983163284668,239946,0.0,1.0
2015-02-23,55.07,55.07,54.03,54.35,46.042143915883,180791,0.0,1.0
2015-02-20,54.57,55.17,54.04,55.1,46.6775000876753,157117,0.0,1.0
2015-02-19,53.87,54.78,53.575,54.6,46.2539293064805,154222,0.0,1.0
2015-02-18,53.61,54.16,53.36,54.06,45.79647286279,173546,0.0,1.0
2015-02-17,52.9,53.81,52.9,53.8,45.5762160565687,270132,0.0,1.0
2015-02-13,53.14,53.295,52.27,52.99,44.890031391033,201648,0.0,1.0
2015-02-12,51.42,53.3,51.37,53.22,45.0848739503826,211842,0.0,1.0
2015-02-11,51.15,51.445,50.69,51.03,43.229633928749,134730,0.0,1.0
2015-02-10,50.8,51.55,50.49,51.38,43.5261334755855,149701,0.0,1.0
2015-02-09,51.37,51.57,50.58,50.64,42.899248719417,154289,0.0,1.0
2015-02-06,52.28,52.28,51.14,51.54,43.6616761255678,212113,0.0,1.0
2015-02-05,51.05,52.26,51.04,52.18,44.2038467254973,199129,0.0,1.0
2015-02-04,50.7,51.41,50.35,50.95,43.1618626037579,225341,0.0,1.0
2015-02-03,49.01,50.91,49.01,50.79,43.0263199537755,287702,0.0,1.0
2015-02-02,48.73,49.21,47.7697,48.78,41.3235654133721,293806,0.0,1.0
2015-01-30,50.56,50.75,48.72,48.78,41.3235654133721,320019,0.0,1.0
2015-01-29,49.99,50.96,49.53,50.82,43.0517342006472,208630,0.0,1.0
2015-01-28,51.0,51.4,49.88,49.99,42.3486067038637,383574,0.0,1.0
2015-01-27,50.59,50.88,50.24,50.5,42.7806489006825,335573,0.0,1.0
2015-01-26,50.83,51.09,50.18,51.0,43.2042196818774,422341,0.0,1.0
2015-01-23,51.24,51.465,50.59,50.84,43.068677031895,215808,0.0,1.0
2015-01-22,51.1,51.48,50.11,51.19,43.3651765787314,432427,0.0,1.0
2015-01-21,51.48,51.76,50.51,50.78,43.0178485381516,284932,0.0,1.0
2015-01-20,51.5,51.91,50.74,51.45,43.5854333849527,351652,0.0,1.0
2015-01-16,51.44,51.78,50.8,51.5,43.6277904630722,230385,0.0,1.0
2015-01-15,51.36,52.0,50.58,51.55,43.6701475411917,553775,0.0,1.0
2015-01-14,50.92,51.46,50.56,51.15,43.3312909162358,324350,0.0,1.0
2015-01-13,49.29,51.89,49.12,51.22,43.3905908256031,527766,0.28,1.0
2015-01-12,49.37,49.72,49.03,49.13,41.3937811118812,330933,0.0,1.0
2015-01-09,49.35,49.46,49.11,49.24,41.4864600437417,576065,0.0,1.0
2015-01-08,49.5,49.5,49.24,49.29,41.528586830951,483075,0.0,1.0
2015-01-07,49.48,49.51,49.1,49.3,41.5370121883929,668736,0.0,1.0
2015-01-06,49.64,50.16,48.83,49.17,41.4274825416486,325350,0.0,1.0
2015-01-05,49.24,49.72,49.2,49.37,41.5959896904859,524578,0.0,1.0
2015-01-02,49.95,50.55,48.73,49.5,41.7055193372302,322665,0.0,1.0
2014-12-31,50.38,50.765,49.5,49.53,41.7307954095558,323946,0.0,1.0
2014-12-30,50.41,50.74,50.12,50.35,42.4216747197887,236591,0.0,1.0
2014-12-29,51.17,51.54,50.4,50.44,42.4975029367654,285013,0.0,1.0
2014-12-26,51.14,52.21,51.01,51.17,43.1125540300216,243973,0.0,1.0
2014-12-24,51.49,51.85,50.99,50.99,42.960897596068,171849,0.0,1.0
2014-12-23,51.13,52.0,50.81,51.26,43.1883822469984,282567,0.0,1.0
2014-12-22,50.23,51.27,50.0,50.92,42.901920093975,411444,0.0,1.0
2014-12-19,50.06,51.21,50.01,50.07,42.1857647114165,789957,0.0,1.0
2014-12-18,50.75,50.75,50.21,50.48,42.5312043665329,281532,0.0,1.0
2014-12-17,49.44,50.39,49.1201,50.03,42.152063281649,405075,0.0,1.0
2014-12-16,49.9,50.24,48.84,49.35,41.5791389756022,324461,0.0,1.0
2014-12-15,50.84,50.84,49.54,49.67,41.8487504137419,426878,0.0,1.0
2014-12-12,51.77,52.19,50.32,50.38,42.4469507921143,377449,0.0,1.0
2014-12-11,51.18,52.95,51.18,52.13,43.9213883444406,640289,0.0,1.0
2014-12-10,51.47,51.76,51.06,51.06,43.0198750981611,568605,0.0,1.0
2014-12-09,49.8,52.01,49.33,50.85,42.8429425918819,593032,0.0,1.0
2014-12-08,50.25,50.85,49.75,49.81,41.966705417928,400515,0.0,1.0
2014-12-05,50.72,51.27,50.33,50.35,42.4216747197887,298901,0.0,1.0
2014-12-04,51.56,51.66,50.73,50.83,42.8260918769982,244436,0.0,1.0
2014-12-03,50.88,51.94,50.536,51.45,43.3484640383938,240612,0.0,1.0
2014-12-02,50.18,50.86,50.11,50.71,42.7249875876958,181583,0.0,1.0
2014-12-01,50.57,50.73,49.95,49.99,42.1183618518815,238283,0.0,1.0
2014-11-28,50.3,51.88,50.3,50.63,42.6575847281609,140978,0.0,1.0
2014-11-26,50.0,50.06,49.87,50.03,42.152063281649,133662,0.0,1.0
2014-11-25,49.86,50.375,49.57,50.09,42.2026154263002,191972,0.0,1.0
2014-11-24,49.49,49.99,49.4,49.65,41.8318996988581,218379,0.0,1.0
2014-11-21,49.37,50.0,49.0,49.35,41.5791389756022,284755,0.0,1.0
2014-11-20,49.63,49.64,48.86,48.91,41.2084232481602,163390,0.0,1.0
2014-11-19,49.51,50.02,48.21,49.71,41.8824518435093,224371,0.0,1.0
2014-11-18,49.82,50.03,49.4,49.44,41.654967192579,207357,0.0,1.0
2014-11-17,50.23,50.42,49.59,49.86,42.0088322051373,204356,0.0,1.0
2014-11-14,50.56,50.87,50.21,50.25,42.33742114537,127721,0.0,1.0
2014-11-13,50.47,50.65,50.42,50.56,42.5986072260678,156147,0.0,1.0
2014-11-12,50.25,50.75,50.22,50.44,42.4975029367654,158676,0.0,1.0
2014-11-11,50.75,50.85,50.26,50.5,42.5480550814166,138053,0.0,1.0
2014-11-10,49.73,50.985,49.66,50.79,42.7923904472307,231659,0.0,1.0
2014-11-07,50.26,50.46,49.4,49.77,41.9330039881605,196226,0.0,1.0
2014-11-06,50.27,50.51,50.04,50.23,42.3205704304863,258795,0.0,1.0
2014-11-05,49.84,50.59,49.525,50.32,42.3963986474631,300553,0.0,1.0
2014-11-04,49.36,49.69,48.82,49.62,41.8066236265325,235770,0.0,1.0
2014-11-03,48.86,49.83,48.86,49.4,41.6212657628115,339514,0.0,1.0
2014-10-31,48.86,49.45,48.68,48.91,41.2084232481602,363977,0.0,1.0
2014-10-30,47.64,48.31,47.44,48.18,40.593372154904,233275,0.0,1.0
2014-10-29,47.42,48.17,47.42,47.68,40.1721042828108,249530,0.0,1.0
2014-10-28,47.13,47.82,46.91,47.27,39.8266646276943,545116,0.0,1.0
2014-10-27,46.63,47.1099,46.45,46.93,39.5402024746709,122153,0.0,1.0
2014-10-24,46.59,46.8,46.3201,46.58,39.2453149642057,126297,0.0,1.0
2014-10-23,46.17,46.96,46.12,46.55,39.2200388918801,164043,0.0,1.0
2014-10-22,45.36,46.57,45.34,45.68,38.4870327944379,165621,0.0,1.0
2014-10-21,44.68,45.36,44.57,45.2,38.0826156372284,176332,0.0,1.0
2014-10-20,44.77,44.88,44.33,44.51,37.5012659737397,328887,0.0,1.0
2014-10-17,46.05,46.13,44.63,44.8,37.7456013395538,382712,0.0,1.0
2014-10-16,45.44,46.0,45.02,45.78,38.5712863688565,353558,0.0,1.0
2014-10-15,45.31,46.53,45.26,46.07,38.8156217346706,352232,0.0,1.0
2014-10-14,45.82,46.88,45.49,46.06,38.8071963772287,409657,0.0,1.0
2014-10-13,44.47,45.73,44.37,45.11,38.0067874202516,293695,0.0,1.0
2014-10-10,45.56,46.385,44.63,44.66,37.6276463353677,537327,0.28,1.0
2014-10-09,47.01,47.206,46.09,46.11,38.6072713067157,348790,0.0,1.0
2014-10-08,46.08,47.28,45.73,47.18,39.503167648034,306624,0.0,1.0
2014-10-07,46.27,46.83,45.97,46.14,38.6323898957246,341023,0.0,1.0
2014-10-06,46.53,46.7,46.24,46.43,38.8752029228109,321099,0.0,1.0
2014-10-03,46.14,46.75,45.665,46.53,38.9589315528406,333816,0.0,1.0
2014-10-02,44.92,45.83,44.88,45.6,38.180255293564,367563,0.0,1.0
2014-10-01,44.31,45.14,43.6,44.95,37.6360191983706,492403,0.0,1.0
2014-09-30,44.74,44.92,44.18,44.23,37.0331730621565,232372,0.0,1.0
2014-09-29,44.47,45.07,44.23,44.74,37.4601890753082,210471,0.0,1.0
2014-09-26,44.92,45.47,44.55,44.81,37.518799116329,225087,0.0,1.0
2014-09-25,45.21,45.41,44.42,44.89,37.5857820203528,260635,0.0,1.0
2014-09-24,44.79,45.56,44.41,45.2,37.845340773445,240165,0.0,1.0
2014-09-23,45.44,45.57,44.55,44.58,37.3262232672606,248316,0.0,1.0
2014-09-22,45.53,45.6975,45.13,45.48,38.0797809375283,214572,0.0,1.0
2014-09-19,46.45,46.61,45.75,45.76,38.3142211016116,356900,0.0,1.0
2014-09-18,46.08,46.74,46.08,46.45,38.8919486488168,222400,0.0,1.0
2014-09-17,46.3,46.67,45.71,45.96,38.4816783616711,292100,0.0,1.0
2014-09-16,46.41,46.54,46.02,46.28,38.7496099777663,364900,0.0,1.0
2014-09-15,46.31,46.69,45.96,46.39,38.841711470799,226100,0.0,1.0
2014-09-12,47.72,47.83,46.22,46.42,38.8668300598079,227800,0.0,1.0
2014-09-11,47.01,47.96,47.01,47.71,39.9469293871916,604200,0.0,1.0
2014-09-10,46.36,47.4,45.19,47.11,39.4445576070131,628100,0.0,1.0
2014-09-09,46.12,46.81,45.6,46.09,38.5905255807097,342600,0.0,1.0
2014-09-08,45.99,46.5,45.86,46.32,38.7831014297782,249800,0.0,1.0
2014-09-05,45.55,46.13,45.27,45.89,38.4230683206503,117800,0.0,1.0
2014-09-04,45.82,46.48,45.47,45.72,38.2807296495997,135600,0.0,1.0
2014-09-03,45.8,45.93,45.52,45.76,38.3142211016116,148700,0.0,1.0
2014-09-02,46.11,46.19,45.66,45.76,38.3142211016116,284500,0.0,1.0
2014-08-29,44.57,46.56,44.4,46.12,38.6156441697187,393400,0.0,1.0
2014-08-28,44.66,44.91,44.29,44.39,37.1671388702041,168400,0.0,1.0
2014-08-27,44.57,45.0,44.39,44.97,37.6527649243766,168800,0.0,1.0
2014-08-26,43.82,44.8,43.8,44.46,37.2257489112249,170800,0.0,1.0
2014-08-25,43.84,44.18,43.4,43.87,36.7317499940494,194800,0.0,1.0
2014-08-22,43.4,43.94,42.94,43.73,36.6145299120077,162200,0.0,1.0
2014-08-21,43.17,43.76,42.95,43.36,36.3047339808977,151400,0.0,1.0
2014-08-20,43.23,43.28,42.87,43.04,36.0368023648025,177400,0.0,1.0
2014-08-19,43.13,43.74,42.99,43.48,36.4052083369334,122600,0.0,1.0
2014-08-18,42.58,43.43,42.58,43.0,36.0033109127906,239600,0.0,1.0
2014-08-15,42.84,43.05,42.21,42.44,35.534430584624,167100,0.0,1.0
2014-08-14,42.11,42.68,42.08,42.54,35.6181592146538,169600,0.0,1.0
2014-08-13,41.65,42.37,41.41,42.22,35.3502275985586,323600,0.0,1.0
2014-08-12,41.73,41.9,41.2,41.51,34.7557543253474,292300,0.0,1.0
2014-08-11,41.8,42.08,41.6,41.78,34.9818216264277,249400,0.0,1.0
2014-08-08,41.65,41.79,41.32,41.63,34.8562286813831,173700,0.0,1.0
2014-08-07,41.65,41.81,41.45,41.65,34.872974407389,275100,0.0,1.0
2014-08-06,41.24,42.04,41.21,41.6,34.8311100923742,315700,0.0,1.0
2014-08-05,41.45,41.65,40.81,41.37,34.6385342433057,210500,0.0,1.0
2014-08-04,41.89,42.0,40.92,41.64,34.8646015443861,200200,0.0,1.0
2014-08-01,41.81,41.82,41.03,41.75,34.9567030374188,321500,0.0,1.0
2014-07-31,42.07,42.39,41.16,41.77,34.9734487634247,387700,0.0,1.0
2014-07-30,42.25,42.74,42.05,42.52,35.6014134886478,535400,0.0,1.0
2014-07-29,43.29,43.52,42.12,42.2,35.3334818725526,336900,0.0,1.0
2014-07-28,43.0,43.55,42.19,43.31,36.2628696658828,264100,0.0,1.0
2014-07-25,43.16,43.24,42.71,42.97,35.9781923237817,358100,0.0,1.0
2014-07-24,43.36,43.59,43.04,43.37,36.3131068439007,207300,0.0,1.0
2014-07-23,43.12,43.44,42.93,43.38,36.3214797069036,189400,0.0,1.0
2014-07-22,43.47,43.8,43.15,43.26,36.2210053508679,156400,0.0,1.0
2014-07-21,43.27,43.56,42.7,43.36,36.3047339808977,229300,0.0,1.0
2014-07-18,41.79,43.76,41.75,43.46,36.3884626109274,315000,0.0,1.0
2014-07-17,42.8,42.81,41.61,41.92,35.0990417084694,252200,0.0,1.0
2014-07-16,43.39,43.54,42.46,42.9,35.9195822827609,554500,0.0,1.0
2014-07-15,42.83,43.41,42.74,43.1,36.0870395428203,265900,0.0,1.0
2014-07-14,42.74,42.86,42.19,42.78,35.8191079267252,179300,0.0,1.0
2014-07-11,42.72,42.98,42.38,42.52,35.6014134886478,232200,0.28,1.0
2014-07-10,43.09,43.82,42.96,43.2,35.9341369791959,249200,0.0,1.0
2014-07-09,44.59,44.91,43.11,43.99,36.5912658730285,429600,0.0,1.0
2014-07-08,44.68,44.94,44.38,44.7,37.1818500687514,522100,0.0,1.0
2014-07-07,45.41,45.41,44.46,44.7,37.1818500687514,462600,0.0,1.0
2014-07-03,44.84,45.69,44.84,45.47,37.8223427880565,247200,0.0,1.0
2014-07-02,44.83,45.09,44.66,44.83,37.2899852031795,331600,0.0,1.0
2014-07-01,44.18,45.61,44.18,45.01,37.4397107739261,485000,0.0,1.0
2014-06-30,44.8,44.99,44.05,44.16,36.7326733565114,383500,0.0,1.0
2014-06-27,45.17,45.67,44.71,44.85,37.3066213777069,3334500,0.0,1.0
2014-06-26,45.36,45.64,45.17,45.51,37.8556151371113,272400,0.0,1.0
2014-06-25,44.8,45.7,44.42,45.64,37.9637502715394,541700,0.0,1.0
2014-06-24,44.32,45.0,44.01,44.78,37.248394766861,262700,0.0,1.0
2014-06-23,43.7,44.93,43.65,44.52,37.0321244980047,266500,0.0,1.0
2014-06-20,42.69,44.16,42.67,43.73,36.3749956041722,453100,0.0,1.0
2014-06-19,42.62,42.68,42.41,42.52,35.3685070452641,305200,0.0,1.0
2014-06-18,42.69,42.75,41.72,42.43,35.2936442598908,197200,0.0,1.0
2014-06-17,42.77,43.52,42.38,42.72,35.5348687905382,337100,0.0,1.0
2014-06-16,44.28,44.43,42.75,42.78,35.5847773141204,323900,0.0,1.0
2014-06-13,43.62,44.62,43.22,44.53,37.0404425852684,251000,0.0,1.0
2014-06-12,44.33,44.81,43.33,43.48,36.1670434225796,973200,0.0,1.0
2014-06-11,42.99,44.83,42.96,44.54,37.0487606725321,510700,0.0,1.0
2014-06-10,41.0,43.15,40.21,42.96,35.7345028848671,690100,0.0,1.0
2014-06-09,40.1,40.3,38.65,39.72,33.0394426114274,488700,0.0,1.0
2014-06-06,39.43,41.23,39.43,40.21,33.4470288873488,503600,0.0,1.0
2014-06-05,39.28,39.49,38.78,39.23,32.6318563355059,186200,0.0,1.0
2014-06-04,37.9,39.4,37.9,39.31,32.6984010336156,214900,0.0,1.0
2014-06-03,38.47,38.61,37.97,38.03,31.6336858638616,229500,0.0,1.0
2014-06-02,38.72,38.95,38.4,38.52,32.041272139783,117200,0.0,1.0
2014-05-30,38.74,39.04,38.53,38.73,32.2159519723208,148300,0.0,1.0
2014-05-29,39.05,39.07,38.39,38.75,32.2325881468482,166900,0.0,1.0
2014-05-28,38.76,39.3,38.33,39.09,32.5154031138141,180500,0.0,1.0
2014-05-27,38.06,39.25,37.97,38.76,32.2409062341119,161400,0.0,1.0
2014-05-23,37.66,38.32,37.35,38.2,31.7750933473446,104400,0.0,1.0
2014-05-22,37.58,37.95,37.15,37.84,31.4756422058513,177800,0.0,1.0
2014-05-21,36.9,38.25,36.9,37.48,31.176191064358,263200,0.0,1.0
2014-05-20,37.12,37.12,36.26,36.82,30.6271973049536,136500,0.0,1.0
2014-05-19,36.92,37.62,36.86,37.16,30.9100122719195,175800,0.0,1.0
2014-05-16,37.32,37.53,36.56,37.09,30.8517856610735,134200,0.0,1.0
2014-05-15,37.51,37.72,37.0,37.52,31.2094634134128,148700,0.0,1.0
2014-05-14,37.55,38.12,37.27,37.51,31.2011453261491,131100,0.0,1.0
2014-05-13,37.54,38.13,37.5,37.56,31.2427357624676,116400,0.0,1.0
2014-05-12,37.61,38.55,37.44,37.5,31.1928272388854,208400,0.0,1.0
2014-05-09,36.55,37.63,36.47,37.54,31.2260995879402,175900,0.0,1.0
2014-05-08,37.74,38.0,36.61,36.64,30.4774717342069,254300,0.0,1.0
2014-05-07,37.82,37.97,37.27,37.92,31.5421869039609,288200,0.0,1.0
2014-05-06,37.55,37.97,37.3,37.96,31.5754592530157,230000,0.0,1.0
2014-05-05,38.16,38.21,37.71,37.75,31.4007794204779,238500,0.0,1.0
2014-05-02,38.79,39.07,38.24,38.26,31.8250018709268,166900,0.0,1.0
2014-05-01,39.01,39.35,38.66,38.78,32.2575424086393,162700,0.0,1.0
2014-04-30,38.89,39.05,38.28,39.0,32.4405403284408,237200,0.0,1.0
2014-04-29,39.07,39.25,38.35,38.51,32.0329540525193,174300,0.0,1.0
2014-04-28,39.4,39.68,38.22,39.05,32.4821307647593,314600,0.0,1.0
2014-04-25,39.24,39.79,39.02,39.42,32.7898999935163,137200,0.0,1.0
2014-04-24,39.77,39.94,38.99,39.24,32.6401744227696,224400,0.0,1.0
2014-04-23,39.57,39.99,39.38,39.73,33.0477606986911,174600,0.0,1.0
2014-04-22,39.13,39.75,39.1,39.69,33.0144883496363,212300,0.0,1.0
2014-04-21,38.89,39.62,38.44,39.08,32.5070850265504,216100,0.0,1.0
2014-04-17,38.56,39.19,38.42,39.03,32.4654945902319,164600,0.0,1.0
2014-04-16,38.83,39.0,38.47,38.65,32.1494072742112,174500,0.0,1.0
2014-04-15,38.31,38.97,37.79,38.78,32.2575424086393,218500,0.0,1.0
2014-04-14,37.93,39.14,37.93,38.42,31.958091267146,237200,0.0,1.0
2014-04-11,37.96,38.92,37.56,37.78,31.425733682269,215900,0.28,1.0
2014-04-10,37.85,39.3,37.84,38.77,32.0119730652015,509100,0.0,1.0
2014-04-09,36.32,39.34,36.32,39.03,32.2266522758529,1017600,0.0,1.0
2014-04-08,35.33,36.2,35.17,35.96,29.6917862116236,239400,0.0,1.0
2014-04-07,34.07,35.85,34.04,35.43,29.2541708976036,439800,0.0,1.0
2014-04-04,35.61,35.98,34.56,34.97,28.874353832605,234400,0.0,1.0
2014-04-03,36.15,36.3,35.27,35.62,29.4110518592334,538600,0.0,1.0
2014-04-02,36.19,36.66,35.25,36.35,30.0138050276006,273500,0.0,1.0
2014-04-01,37.25,37.42,36.05,36.31,29.9807774567312,301300,0.0,1.0
2014-03-31,36.59,37.6,36.47,37.39,30.872521870206,192200,0.0,1.0
2014-03-28,36.4,37.64,36.23,36.58,30.2037135600999,251200,0.0,1.0
2014-03-27,35.61,36.48,35.42,36.42,30.0716032766221,203600,0.0,1.0
2014-03-26,36.75,37.12,36.41,36.81,30.3936220925991,119900,0.0,1.0
2014-03-25,37.38,37.61,35.88,36.68,30.2862824872735,247700,0.0,1.0
2014-03-24,37.59,37.7,36.68,37.41,30.8890356556407,193300,0.0,1.0
2014-03-21,37.13,38.42,37.07,37.31,30.8064667284671,413200,0.0,1.0
2014-03-20,36.74,37.07,36.42,37.05,30.5917875178158,123900,0.0,1.0
2014-03-19,36.94,37.2,36.42,36.51,30.1459153110784,79400,0.0,1.0
2014-03-18,36.47,37.23,36.47,36.99,30.5422461615116,176000,0.0,1.0
2014-03-17,35.05,36.48,34.81,36.34,30.0055481348833,126900,0.0,1.0
2014-03-14,34.28,36.19,34.28,35.05,28.9404089743439,411600,0.0,1.0
2014-03-13,35.39,35.58,34.45,34.65,28.6101332656496,289300,0.0,1.0
2014-03-12,36.71,36.92,35.29,35.43,29.2541708976036,285900,0.0,1.0
2014-03-11,37.81,37.81,36.83,36.94,30.5009616979248,207500,0.0,1.0
2014-03-10,37.54,38.27,37.47,37.83,31.2358251497698,222800,0.0,1.0
2014-03-07,37.59,38.35,37.25,37.78,31.194540686183,274400,0.0,1.0
2014-03-06,37.54,38.18,37.25,37.57,31.0211459391184,210100,0.0,1.0
2014-03-05,38.12,38.12,36.68,37.55,31.0046321536837,308300,0.0,1.0
2014-03-04,38.0,38.75,38.0,38.5,31.7890369618328,167800,0.0,1.0
2014-03-03,37.01,38.0,36.35,37.92,31.310137184226,173000,0.0,1.0
2014-02-28,36.85,37.76,36.77,37.3,30.7982098357497,170400,0.0,1.0
2014-02-27,37.07,37.36,36.92,36.93,30.4927048052074,91200,0.0,1.0
2014-02-26,36.83,37.68,36.81,37.13,30.6578426595546,110200,0.0,1.0
2014-02-25,36.52,37.36,36.32,36.84,30.4183927707512,139600,0.0,1.0
2014-02-24,37.17,37.79,36.41,36.58,30.2037135600999,171100,0.0,1.0
2014-02-21,37.43,37.77,36.82,37.32,30.8147236211845,109000,0.0,1.0
2014-02-20,36.55,37.58,36.39,37.53,30.988118368249,128400,0.0,1.0
2014-02-19,36.84,37.49,36.42,36.56,30.1871997746652,129400,0.0,1.0
2014-02-18,36.78,37.16,36.38,37.07,30.6083013032505,155100,0.0,1.0
2014-02-14,37.1,37.32,36.96,36.97,30.5257323760769,80800,0.0,1.0
2014-02-13,36.75,37.44,36.72,37.22,30.7321546940109,127000,0.0,1.0
2014-02-12,37.09,37.25,36.65,36.74,30.3358238435776,112600,0.0,1.0
2014-02-11,37.03,37.44,36.97,37.19,30.7073840158588,141800,0.0,1.0
2014-02-10,36.52,37.04,36.33,36.9,30.4679341270554,209300,0.0,1.0
2014-02-07,35.96,37.0,35.7,36.52,30.1541722037957,173300,0.0,1.0
2014-02-06,35.83,36.67,35.57,35.95,29.6835293189063,129100,0.0,1.0
2014-02-05,36.5,36.82,35.96,35.96,29.6917862116236,259600,0.0,1.0
2014-02-04,36.0,36.66,35.71,36.51,30.1459153110784,339800,0.0,1.0
2014-02-03,37.0,37.1,35.65,35.97,29.700043104341,581100,0.0,1.0
2014-01-31,37.0,37.16,36.88,37.01,30.5587599469463,243000,0.0,1.0
2014-01-30,36.98,37.71,36.9,37.25,30.7569253721629,237500,0.0,1.0
2014-01-29,36.57,36.94,36.5,36.71,30.3110531654255,260400,0.0,1.0
2014-01-28,36.51,37.19,36.5,36.79,30.3771083071644,182300,0.0,1.0
2014-01-27,37.52,37.52,36.22,36.61,30.228484238252,405300,0.0,1.0
2014-01-24,39.35,39.35,37.06,37.61,31.0541735099879,290100,0.0,1.0
2014-01-23,37.74,38.27,37.07,38.26,31.5908715366162,335000,0.0,1.0
2014-01-22,37.59,38.03,37.52,38.01,31.3844492186822,309500,0.0,1.0
2014-01-21,36.75,37.66,36.75,37.6,31.0459166172705,446800,0.0,1.0
2014-01-17,36.94,37.37,36.61,36.89,30.459677234338,165100,0.0,1.0
2014-01-16,36.98,37.24,36.73,37.1,30.6330719814026,413900,0.0,1.0
2014-01-15,36.96,37.59,36.79,37.05,30.5917875178158,414400,0.0,1.0
2014-01-14,36.0,36.87,35.65,36.77,30.3605945217297,279600,0.0,1.0
2014-01-13,35.51,36.5,35.51,36.16,29.8569240659708,307400,0.28,1.0
2014-01-10,35.4,36.16,35.4,36.08,29.5619599423772,409200,0.0,1.0
2014-01-09,35.04,35.81,35.0,35.64,29.2014482357629,469400,0.0,1.0
2014-01-08,34.44,35.07,33.79,35.04,28.7098413631069,510200,0.0,1.0
2014-01-07,33.59,34.69,33.2,34.55,28.3083624171046,270300,0.0,1.0
2014-01-06,33.56,33.79,33.0,33.66,27.5791455559983,598200,0.0,1.0
2014-01-03,33.13,33.72,32.64,33.71,27.6201127953863,259700,0.0,1.0
2014-01-02,33.02,33.2,32.5,32.64,26.7434138724832,166200,0.0,1.0
2013-12-31,32.33,33.39,32.33,33.07,27.0957321312199,236100,0.0,1.0
2013-12-30,32.06,32.8,31.75,32.43,26.5713514670536,324400,0.0,1.0
2013-12-27,32.01,32.72,31.69,32.2,26.3829021658688,197200,0.0,1.0
2013-12-26,31.46,32.28,31.06,32.1,26.3009676870928,147400,0.0,1.0
2013-12-24,31.55,32.2,31.08,31.47,25.7847804708041,128700,0.0,1.0
2013-12-23,31.44,32.51,31.41,31.61,25.8994887410905,396000,0.0,1.0
2013-12-20,30.96,31.54,30.19,31.47,25.7847804708041,1697100,0.0,1.0
2013-12-19,31.03,31.3,30.24,31.07,25.4570425557001,908900,0.0,1.0
2013-12-18,32.1,32.55,30.87,30.94,25.3505277332913,547600,0.0,1.0
2013-12-17,31.92,32.44,31.85,32.11,26.3091611349704,620600,0.0,1.0
2013-12-16,33.42,33.5,31.63,32.03,26.2436135519496,717100,0.0,1.0
2013-12-13,33.05,34.18,32.3,33.71,27.6201127953863,1223600,0.0,1.0
2013-12-12,35.6,35.66,34.09,34.78,28.4968117182894,461500,0.0,1.0
2013-12-11,34.44,35.88,33.85,35.65,29.2096416836405,476700,0.0,1.0
2013-12-10,33.06,34.61,33.03,34.44,28.218234490451,666400,0.0,1.0
2013-12-09,34.2,34.28,33.14,33.21,27.2104404015063,429600,0.0,1.0
2013-12-06,34.75,34.86,34.28,34.43,28.2100410425734,471500,0.0,1.0
2013-12-05,33.96,34.63,33.65,34.49,28.259201729839,643900,0.0,1.0
2013-12-04,34.75,35.07,32.68,33.89,27.767594857183,666600,0.0,1.0
2013-12-03,36.36,36.36,34.32,34.76,28.4804248225342,630500,0.0,1.0
2013-12-02,36.57,37.58,36.03,36.81,30.160081637442,131500,0.0,1.0
2013-11-29,36.74,37.66,36.74,36.85,30.1928554289524,68400,0.0,1.0
2013-11-27,36.7,37.61,36.42,37.4,30.6434950622203,130000,0.0,1.0
2013-11-26,38.26,38.55,36.54,36.57,29.9634388883796,560400,0.0,1.0
2013-11-25,38.59,38.59,37.52,38.48,31.528387433001,188800,0.0,1.0
2013-11-22,38.7,38.9,38.0,38.66,31.6758694947978,165900,0.0,1.0
2013-11-21,38.51,39.07,37.52,39.03,31.9790270662689,191200,0.0,1.0
2013-11-20,38.0,38.64,37.66,38.62,31.6430957032874,163700,0.0,1.0
2013-11-19,38.09,38.64,37.85,38.33,31.405485714837,118900,0.0,1.0
2013-11-18,38.68,38.91,37.82,38.24,31.3317446839386,196000,0.0,1.0
