,MUSA_Open,MUSA_High,MUSA_Low,MUSA_Close,MUSA_Adj Close,MUSA_Volume,MUSA_Dividend Amount,MUSA_Split Coefficient
2017-12-06,79.74,79.91,78.69,79.51,77.7935175474743,211389,0.0,1.0
2017-12-05,79.69,80.255,78.97,79.28,77.5684828469848,242768,0.0,1.0
2017-12-04,78.3,81.3,78.3,79.6,77.8815746041876,348568,0.0,1.0
2017-12-01,78.55,79.27,77.4,77.76,76.0812970002717,239881,0.0,1.0
2017-11-30,78.63,80.07,78.15,78.85,77.1477657982436,337241,0.0,1.0
2017-11-29,75.24,78.87,75.1,78.43,76.736832866915,476612,0.0,1.0
2017-11-28,75.04,75.25,73.99,75.07,73.4493694162859,357159,0.0,1.0
2017-11-27,76.0,76.07,74.92,74.97,73.3515282421601,225060,0.0,1.0
2017-11-24,76.06,76.53,75.57,76.01,74.3690764530691,83142,0.0,1.0
2017-11-22,76.32,76.99,75.895,76.06,74.417997040132,245160,0.0,1.0
2017-11-21,76.86,76.95,75.7,76.36,74.7115205625096,189540,0.0,1.0
2017-11-20,76.05,77.05,75.8,76.84,75.1811581983137,188650,0.0,1.0
2017-11-17,75.15,76.24,74.78,76.13,74.4864858620201,175621,0.0,1.0
2017-11-16,73.84,75.57,73.53,75.45,73.8211658779642,218561,0.0,1.0
2017-11-15,73.27,74.15,73.18,73.87,72.2752753267756,256133,0.0,1.0
2017-11-14,72.85,73.88,72.85,73.76,72.1676500352371,239126,0.0,1.0
2017-11-13,73.85,74.41,73.2,73.29,71.7077965168456,288429,0.0,1.0
2017-11-10,73.32,74.38,73.32,73.97,72.3731165009014,398066,0.0,1.0
2017-11-09,71.9,74.42,71.9,73.8,72.2067865048875,355859,0.0,1.0
2017-11-08,71.99,73.48,71.89,72.07,70.51413419251,617302,0.0,1.0
2017-11-07,73.65,73.68,70.24,72.0,70.4456453706219,804502,0.0,1.0
2017-11-06,73.65,75.97,73.35,75.93,74.2908035137684,480935,0.0,1.0
2017-11-03,72.52,74.51,72.52,73.35,71.7665012213211,895649,0.0,1.0
2017-11-02,75.67,76.74,70.81,73.0,71.4240571118806,232586,0.0,1.0
2017-11-01,75.0,75.59,74.28,75.29,73.6646199993629,504159,0.0,1.0
2017-10-31,74.9,75.16,74.28,74.36,72.7546970799923,414762,0.0,1.0
2017-10-30,75.95,76.14,74.77,74.85,73.234118833209,272591,0.0,1.0
2017-10-27,75.43,76.1,75.08,75.76,74.1244735177544,296201,0.0,1.0
2017-10-26,74.29,76.245,74.29,75.34,73.7135405864258,356829,0.0,1.0
2017-10-25,74.08,74.35,73.35,74.17,72.5687988491532,177065,0.0,1.0
2017-10-24,73.57,74.31,73.46,74.11,72.5100941446777,154237,0.0,1.0
2017-10-23,72.91,73.91,72.84,73.24,71.6588759297826,267726,0.0,1.0
2017-10-20,73.1,74.35,71.64,73.02,71.4436253467057,406667,0.0,1.0
2017-10-19,72.84,73.04,72.06,72.86,71.2870794681044,201594,0.0,1.0
2017-10-18,73.67,73.82,72.81,73.21,71.6295235775449,245100,0.0,1.0
2017-10-17,73.09,74.05,73.09,73.47,71.8839106302721,171221,0.0,1.0
2017-10-16,73.61,73.65,72.69,73.12,71.5414665208316,216701,0.0,1.0
2017-10-13,72.52,73.91,72.28,73.55,71.9621835695728,284674,0.0,1.0
2017-10-12,72.85,73.12,71.025,72.54,70.9739877109016,376161,0.0,1.0
2017-10-11,72.78,73.21,72.13,73.03,71.4534094641183,272659,0.0,1.0
2017-10-10,72.33,73.14,72.1,72.52,70.9544194760764,282895,0.0,1.0
2017-10-09,71.46,72.05,70.785,71.84,70.2890994920206,398562,0.0,1.0
2017-10-06,70.95,71.83,70.8,71.68,70.1325536134192,445504,0.0,1.0
2017-10-05,71.09,71.37,70.475,71.15,69.6139953905521,236292,0.0,1.0
2017-10-04,70.51,71.24,70.51,70.79,69.261767163699,195594,0.0,1.0
2017-10-03,69.35,70.69,69.13,70.61,69.0856530502724,340195,0.0,1.0
2017-10-02,68.94,69.26,68.53,69.11,67.6180354383845,309811,0.0,1.0
2017-09-29,69.1,69.6,68.59,69.0,67.510410146846,283002,0.0,1.0
2017-09-28,69.52,69.53,68.3,68.95,67.4614895597831,253656,0.0,1.0
2017-09-27,69.14,70.0,68.82,69.64,68.1365936612515,253763,0.0,1.0
2017-09-26,69.01,69.38,68.83,69.08,67.5886830861467,370447,0.0,1.0
2017-09-25,67.86,69.22,67.53,68.88,67.393000737895,262971,0.0,1.0
2017-09-22,67.2,68.11,67.04,68.0,66.5319984055874,246210,0.0,1.0
2017-09-21,66.97,68.1,66.7,67.41,65.9547354782448,364006,0.0,1.0
2017-09-20,66.11,67.21,65.83,66.93,65.4850978424406,194231,0.0,1.0
2017-09-19,66.08,66.45,65.89,66.18,64.7512890364967,210478,0.0,1.0
2017-09-18,66.53,66.7,66.06,66.18,64.7512890364967,272685,0.0,1.0
2017-09-15,66.95,67.32,66.25,66.4,64.9665396195736,610158,0.0,1.0
2017-09-14,67.55,68.17,66.06,67.03,65.5829390165665,245112,0.0,1.0
2017-09-13,66.79,68.01,66.445,67.61,66.1504178264965,283363,0.0,1.0
2017-09-12,65.71,67.135,65.71,66.9,65.4557454902029,225554,0.0,1.0
2017-09-11,64.97,65.75,64.89,65.71,64.2914355181051,221522,0.0,1.0
2017-09-08,65.07,65.53,64.48,65.0,63.5967631818115,301256,0.0,1.0
2017-09-07,64.74,65.52,64.46,64.95,63.5478425947485,321350,0.0,1.0
2017-09-06,64.46,64.8,64.09,64.63,63.2347508375458,260761,0.0,1.0
2017-09-05,64.95,65.39,63.79,64.24,62.8531702584549,395880,0.0,1.0
2017-09-01,64.61,65.17,64.42,65.09,63.6848202385247,258231,0.0,1.0
2017-08-31,65.12,65.54,64.25,64.46,63.0684208415318,700551,0.0,1.0
2017-08-30,65.76,65.76,64.66,64.93,63.5282743599234,435987,0.0,1.0
2017-08-29,65.6,66.0,65.33,65.65,64.2327308136296,327933,0.0,1.0
2017-08-28,67.29,67.29,65.51,65.88,64.4577655141191,457576,0.0,1.0
2017-08-25,66.74,67.46,66.36,67.31,65.8568943041189,300155,0.0,1.0
2017-08-24,67.59,67.7526,66.241,66.43,64.9958919718113,281000,0.0,1.0
2017-08-23,66.48,67.31,66.24,66.87,65.4263931379651,269544,0.0,1.0
2017-08-22,66.65,67.32,66.2607,66.68,65.240494907126,337802,0.0,1.0
2017-08-21,65.75,67.13,65.75,66.4,64.9665396195736,477101,0.0,1.0
2017-08-18,66.0,66.39,65.76,65.89,64.4675496315317,310581,0.0,1.0
2017-08-17,66.0,66.85,65.53,66.42,64.9861078543987,367029,0.0,1.0
2017-08-16,67.49,67.615,65.62,65.99,64.5653908056575,424501,0.0,1.0
2017-08-15,68.49,68.49,66.79,67.2,65.7492690125805,425880,0.0,1.0
2017-08-14,69.77,69.8,68.05,68.64,67.1581819199929,441234,0.0,1.0
2017-08-11,67.43,70.33,67.43,69.36,67.8626383736991,345979,0.0,1.0
2017-08-10,69.48,69.54,68.37,68.64,67.1581819199929,390659,0.0,1.0
2017-08-09,70.6,70.97,69.52,69.86,68.3518442443284,415928,0.0,1.0
2017-08-08,72.11,72.45,70.89,70.93,69.3987448074752,395019,0.0,1.0
2017-08-07,72.24,72.44,71.36,72.13,70.5728388969855,466820,0.0,1.0
2017-08-04,72.85,72.96,69.96,72.28,70.7196006581743,835241,0.0,1.0
2017-08-03,78.0,79.98,73.0101,73.44,71.8545582780344,1394635,0.0,1.0
2017-08-02,76.79,76.88,75.32,76.19,74.5451905664956,497935,0.0,1.0
2017-08-01,75.95,77.05,75.7123,76.85,75.1909423157263,377771,0.0,1.0
2017-07-31,76.43,76.43,74.95,75.73,74.0951211655167,371965,0.0,1.0
2017-07-28,75.9,76.48,75.28,76.09,74.4473493923698,209827,0.0,1.0
2017-07-27,75.18,76.105,75.18,76.06,74.417997040132,332262,0.0,1.0
2017-07-26,75.48,75.85,74.08,75.19,73.566778825237,255503,0.0,1.0
2017-07-25,73.96,76.83,73.95,75.11,73.4885058859363,550340,0.0,1.0
2017-07-24,73.74,74.19,73.5,73.62,72.0306723914609,216117,0.0,1.0
2017-07-21,73.3,73.95,72.59,73.82,72.2263547397126,204779,0.0,1.0
2017-07-20,73.12,73.72,72.82,73.39,71.8056376909714,235584,0.0,1.0
2017-07-19,72.69,73.17,72.11,72.71,71.1403177069156,368152,0.0,1.0
2017-07-18,73.0,73.52,71.85,72.25,70.6902483059366,337534,0.0,1.0
2017-07-17,73.56,73.92,72.91,73.01,71.4338412292932,411137,0.0,1.0
2017-07-14,72.74,73.42,72.06,73.07,71.4925459337687,258438,0.0,1.0
2017-07-13,71.62,73.455,71.39,72.75,71.1794541765659,588829,0.0,1.0
2017-07-12,71.1,72.13,70.77,71.32,69.780325386566,259370,0.0,1.0
2017-07-11,71.53,72.19,70.85,71.07,69.5357224512514,224068,0.0,1.0
2017-07-10,71.55,72.73,71.48,71.53,69.9857918522304,366290,0.0,1.0
2017-07-07,71.15,72.14,70.325,71.9,70.3478041964961,310774,0.0,1.0
2017-07-06,72.89,73.045,70.775,70.93,69.3987448074752,365467,0.0,1.0
2017-07-05,73.39,73.65,72.37,73.1,71.5218982860064,573383,0.0,1.0
2017-07-03,74.32,74.63,73.42,73.68,72.0893770959364,200840,0.0,1.0
2017-06-30,73.6,74.45,72.44,74.11,72.5100941446777,492043,0.0,1.0
2017-06-29,73.13,73.95,72.07,73.11,71.531682403419,1000277,0.0,1.0
2017-06-28,72.85,73.92,72.705,72.84,71.2675112332792,523581,0.0,1.0
2017-06-27,72.58,73.03,71.9,72.01,70.4554294880345,219944,0.0,1.0
2017-06-26,73.01,73.02,72.39,72.45,70.8859306541883,251356,0.0,1.0
2017-06-23,70.84,72.77,70.75,72.62,71.0522606502023,754165,0.0,1.0
2017-06-22,69.79,71.18,69.04,71.13,69.5944271557269,447491,0.0,1.0
2017-06-21,71.29,71.29,69.52,69.99,68.4790377706921,470482,0.0,1.0
2017-06-20,72.09,72.62,70.825,71.25,69.711836564678,411788,0.0,1.0
2017-06-19,71.5,72.58,71.18,72.5,70.9348512412513,473850,0.0,1.0
2017-06-16,69.62,71.28,68.92,71.2,69.662915977615,687773,0.0,1.0
2017-06-15,68.14,70.1,68.14,69.83,68.3224918920907,363113,0.0,1.0
2017-06-14,68.8,69.17,67.9675,68.82,67.3342960334194,209999,0.0,1.0
2017-06-13,68.62,69.23,68.01,68.54,67.0603407458671,296044,0.0,1.0
2017-06-12,68.13,69.27,67.35,68.66,67.1777501548181,329970,0.0,1.0
2017-06-09,67.57,68.47,67.48,68.31,66.8353060453776,284513,0.0,1.0
2017-06-08,67.61,68.45,66.79,67.47,66.0134401827203,546324,0.0,1.0
2017-06-07,68.0,68.54,67.33,67.42,65.9645195956574,358406,0.0,1.0
2017-06-06,68.42,68.42,66.75,67.77,66.3069637050979,363139,0.0,1.0
2017-06-05,69.68,69.71,68.61,69.4,67.9017748433495,311314,0.0,1.0
2017-06-02,69.81,70.725,69.46,69.95,68.4399013010417,339645,0.0,1.0
2017-06-01,68.35,70.17,67.365,70.06,68.5475265925802,617098,0.0,1.0
2017-05-31,68.36,68.36,67.03,68.03,66.5613507578251,372340,0.0,1.0
2017-05-30,68.25,68.64,67.45,68.02,66.5515666404125,900867,0.0,1.0
2017-05-26,68.69,68.86,67.41,68.37,66.8940107498531,362271,0.0,1.0
2017-05-25,67.77,68.83,67.43,68.56,67.0799089806922,397180,0.0,1.0
2017-05-24,67.96,68.0,66.73,67.87,66.4048048792238,281431,0.0,1.0
2017-05-23,69.29,69.29,67.58,67.69,66.2286907657972,420756,0.0,1.0
2017-05-22,68.78,69.83,68.78,69.67,68.1659460134893,324202,0.0,1.0
2017-05-19,67.71,68.68,67.5,68.56,67.0799089806922,270154,0.0,1.0
2017-05-18,66.85,68.26,66.11,67.5,66.0427925349581,398486,0.0,1.0
2017-05-17,67.86,68.23,66.05,66.6,65.1622219678253,589409,0.0,1.0
2017-05-16,69.37,69.37,67.45,68.38,66.9037948672657,671911,0.0,1.0
2017-05-15,68.72,69.25,68.28,69.07,67.5788989687341,652318,0.0,1.0
2017-05-12,67.42,68.8,66.88,68.56,67.0799089806922,739703,0.0,1.0
2017-05-11,66.45,67.93,66.45,67.69,66.2286907657972,544226,0.0,1.0
2017-05-10,65.86,67.54,65.68,67.19,65.7394848951679,566869,0.0,1.0
2017-05-09,65.38,67.04,65.34,65.84,64.4186290444687,644699,0.0,1.0
2017-05-08,66.08,66.84,64.97,65.37,63.9587755260772,412213,0.0,1.0
2017-05-05,65.08,66.19,64.59,66.19,64.7610731539092,953584,0.0,1.0
2017-05-04,66.12,66.53,64.68,65.0,63.5967631818115,844096,0.0,1.0
2017-05-03,65.33,66.37,64.03,66.25,64.8197778583848,765516,0.0,1.0
2017-05-02,66.86,67.735,64.47,65.76,64.340356105168,1980402,0.0,1.0
2017-05-01,69.54,70.24,69.05,69.1,67.6082513209719,444858,0.0,1.0
2017-04-28,70.94,71.0,68.93,69.57,68.0681048393634,381780,0.0,1.0
2017-04-27,71.98,72.08,70.63,71.11,69.5748589209017,197671,0.0,1.0
2017-04-26,71.38,71.9,70.9726,71.86,70.3086677268457,249157,0.0,1.0
2017-04-25,70.74,71.2,70.32,71.17,69.6335636253773,308470,0.0,1.0
2017-04-24,69.96,70.59,69.62,70.47,68.9486754064962,588276,0.0,1.0
2017-04-21,69.65,70.02,69.16,69.79,68.2833554224404,293766,0.0,1.0
2017-04-20,68.3,69.69,68.1,69.44,67.9409113129998,429130,0.0,1.0
2017-04-19,67.19,70.0,67.19,68.18,66.7081125190139,1547890,0.0,1.0
2017-04-18,74.39,74.49,73.72,74.15,72.549230614328,307866,0.0,1.0
2017-04-17,74.46,74.9,73.82,74.29,72.6862082581042,300712,0.0,1.0
2017-04-13,74.15,74.535,73.8,74.14,72.5394464969154,332230,0.0,1.0
2017-04-12,74.24,74.58,73.75,73.97,72.3731165009014,340010,0.0,1.0
2017-04-11,74.6,74.6,72.64,74.49,72.8818906063559,602354,0.0,1.0
2017-04-10,73.85,74.77,73.215,74.41,72.8036176670552,372298,0.0,1.0
2017-04-07,74.06,75.18,73.52,73.54,71.9523994521602,505647,0.0,1.0
2017-04-06,72.45,74.93,72.1,74.3,72.6959923755168,450680,0.0,1.0
2017-04-05,73.27,73.3,71.74,71.82,70.2695312571954,360468,0.0,1.0
2017-04-04,72.44,73.27,72.25,73.1,71.5218982860064,349456,0.0,1.0
2017-04-03,73.59,73.74,72.13,72.56,70.9935559457268,404429,0.0,1.0
2017-03-31,72.79,73.875,72.79,73.42,71.8349900432092,439141,0.0,1.0
2017-03-30,72.46,73.05,72.12,73.02,71.4436253467057,281726,0.0,1.0
2017-03-29,71.28,72.72,71.18,72.63,71.0620447676149,486933,0.0,1.0
2017-03-28,71.59,71.73,70.89,71.15,69.6139953905521,290231,0.0,1.0
2017-03-27,71.03,72.06,70.99,71.69,70.1423377308318,525830,0.0,1.0
2017-03-24,70.5,71.5,70.43,71.2,69.662915977615,476832,0.0,1.0
2017-03-23,71.16,71.61,70.3,70.52,68.9975959935591,380130,0.0,1.0
2017-03-22,70.77,71.41,70.53,71.12,69.5846430383143,432884,0.0,1.0
2017-03-21,70.58,71.82,70.3,71.1,69.5650748034892,737763,0.0,1.0
2017-03-20,70.12,70.65,69.87,70.51,68.9878118761466,382902,0.0,1.0
2017-03-17,69.89,72.5,69.39,70.12,68.6062312970557,1039478,0.0,1.0
2017-03-16,68.16,69.49,68.09,69.25,67.7550130821607,543285,0.0,1.0
2017-03-15,67.25,68.395,66.89,68.13,66.659191931951,529104,0.0,1.0
2017-03-14,66.99,67.4,66.57,67.04,65.5927231339791,422848,0.0,1.0
2017-03-13,66.66,67.99,66.585,67.15,65.7003484255175,515314,0.0,1.0
2017-03-10,66.67,66.99,66.02,66.62,65.1817902026505,395028,0.0,1.0
2017-03-09,66.46,66.87,66.0601,66.41,64.9763237369861,305780,0.0,1.0
2017-03-08,65.87,67.27,65.535,66.78,65.3383360812518,412329,0.0,1.0
2017-03-07,65.54,66.09,65.17,65.87,64.4479813967065,471155,0.0,1.0
2017-03-06,64.23,66.22,64.23,65.9,64.4773337489442,516265,0.0,1.0
2017-03-03,66.26,66.62,64.75,64.83,63.4304331857975,386418,0.0,1.0
2017-03-02,65.98,67.5,65.64,66.02,64.5947431578953,630346,0.0,1.0
2017-03-01,63.71,66.0,63.71,65.48,64.0664008176156,768024,0.0,1.0
2017-02-28,66.97,66.97,62.76,63.7,62.3248279181752,1967212,0.0,1.0
2017-02-27,66.53,67.95,66.42,67.84,66.375452526986,354470,0.0,1.0
2017-02-24,65.36,67.15,64.81,66.8,65.357904316077,370934,0.0,1.0
2017-02-23,66.18,66.34,65.32,65.39,63.9783437609023,605211,0.0,1.0
2017-02-22,66.3,66.81,65.75,66.39,64.956755502161,340845,0.0,1.0
2017-02-21,65.31,66.3,65.24,66.06,64.6338796275456,503029,0.0,1.0
2017-02-17,64.99,65.53,64.66,65.1,63.6946043559373,371346,0.0,1.0
2017-02-16,65.5,66.29,64.74,64.89,63.489137890273,587599,0.0,1.0
2017-02-15,65.35,66.27,65.155,65.72,64.3012196355177,442893,0.0,1.0
2017-02-14,65.27,65.98,64.7,65.58,64.1642419917415,578377,0.0,1.0
2017-02-13,66.24,66.9023,64.5,64.83,63.4304331857975,729035,0.0,1.0
2017-02-10,66.36,66.6,65.14,66.13,64.7023684494337,586656,0.0,1.0
2017-02-09,65.92,66.11,64.72,66.01,64.5849590404827,814437,0.0,1.0
2017-02-08,66.51,66.51,65.225,65.75,64.3305719877554,712450,0.0,1.0
2017-02-07,65.61,66.07,64.42,64.5,63.1075573111821,580259,0.0,1.0
2017-02-06,66.48,67.24,65.22,65.25,63.8413661171261,897109,0.0,1.0
2017-02-03,67.34,67.83,66.1,66.29,64.8589143280351,814574,0.0,1.0
2017-02-02,63.22,68.83,63.22,66.7,65.2600631419512,2335784,0.0,1.0
2017-02-01,63.42,63.965,62.86,63.2,61.8356220475459,985322,0.0,1.0
2017-01-31,64.21,64.22,62.31,63.7,62.3248279181752,959492,0.0,1.0
2017-01-30,63.26,64.07,63.215,63.97,62.5889990883151,810104,0.0,1.0
2017-01-27,63.75,64.05,62.78,63.5,62.1291455699235,884766,0.0,1.0
2017-01-26,63.66,64.28,62.72,64.0,62.6183514405528,778614,0.0,1.0
2017-01-25,63.68,64.57,63.67,63.97,62.5889990883151,1167818,0.0,1.0
2017-01-24,63.13,63.92,62.86,63.6,62.2269867440494,467535,0.0,1.0
2017-01-23,63.34,63.67,62.1,62.86,61.502962055518,621586,0.0,1.0
2017-01-20,62.58,63.68,62.425,63.61,62.236770861462,481982,0.0,1.0
2017-01-19,62.56,63.03,62.31,62.87,61.5127461729306,579405,0.0,1.0
2017-01-18,62.44,62.96,61.75,62.73,61.3757685291543,486678,0.0,1.0
2017-01-17,61.6,63.77,61.37,62.51,61.1605179460775,360432,0.0,1.0
2017-01-13,61.97,62.32,61.01,61.18,59.8592303302035,375476,0.0,1.0
2017-01-12,62.71,62.82,61.6,62.29,60.9452673630006,326416,0.0,1.0
2017-01-11,62.48,62.99,61.95,62.85,61.4931779381054,352247,0.0,1.0
2017-01-10,61.84,63.26,61.225,62.66,61.3072797072662,505301,0.0,1.0
2017-01-09,60.93,61.66,60.44,61.55,60.2212426744692,378439,0.0,1.0
2017-01-06,62.31,62.37,60.83,61.03,59.7124685690147,330547,0.0,1.0
2017-01-05,62.81,62.89,61.61,62.5,61.1507338286649,411771,0.0,1.0
2017-01-04,62.08,63.52,61.76,63.18,61.8160538127207,477336,0.0,1.0
2017-01-03,61.75,62.32,60.78,61.92,60.5832550187349,474463,0.0,1.0
2016-12-30,62.48,62.84,61.36,61.47,60.1429697351685,329746,0.0,1.0
2016-12-29,63.64,64.1,62.18,62.49,61.1409497112523,328467,0.0,1.0
2016-12-28,63.64,63.64,63.15,63.44,62.070440865448,192041,0.0,1.0
2016-12-27,63.24,64.55,63.16,63.68,62.3052596833501,281477,0.0,1.0
2016-12-23,64.19,65.56,62.76,63.06,61.6986444037697,468062,0.0,1.0
2016-12-22,67.79,67.79,63.92,64.19,62.804249671392,596080,0.0,1.0
2016-12-21,68.29,68.29,67.74,67.85,66.3852366443986,160141,0.0,1.0
2016-12-20,66.88,68.29,66.88,68.04,66.5711348752377,189677,0.0,1.0
2016-12-19,66.15,67.39,66.15,66.81,65.3676884334896,239697,0.0,1.0
2016-12-16,67.18,67.2,65.98,66.25,64.8197778583848,670091,0.0,1.0
2016-12-15,65.34,67.38,65.34,67.0,65.5535866643287,367948,0.0,1.0
2016-12-14,64.86,65.88,64.46,64.99,63.5869790643989,476395,0.0,1.0
2016-12-13,65.35,66.19,64.65,65.08,63.6750361211122,426403,0.0,1.0
2016-12-12,66.41,66.58,64.38,65.18,63.772877295238,408538,0.0,1.0
2016-12-09,66.16,68.0599,64.32,66.87,65.4263931379651,598605,0.0,1.0
2016-12-08,68.6,68.88,66.14,66.62,65.1817902026505,593969,0.0,1.0
2016-12-07,69.41,69.7,68.78,69.02,67.5299783816712,361019,0.0,1.0
2016-12-06,68.96,70.16,68.8,69.46,67.960479547825,237237,0.0,1.0
2016-12-05,68.67,69.4137,68.46,69.03,67.5397624990838,334164,0.0,1.0
2016-12-02,68.46,69.61,68.0,68.74,67.2560230941188,199873,0.0,1.0
2016-12-01,67.78,69.3899,67.77,68.67,67.1875342722307,324219,0.0,1.0
2016-11-30,69.3,69.3,67.48,68.19,66.7178966364265,306634,0.0,1.0
2016-11-29,70.33,70.48,69.2,69.39,67.8919907259369,278413,0.0,1.0
2016-11-28,70.48,70.61,69.0,70.26,68.7432089408319,206740,0.0,1.0
2016-11-25,70.1,70.55,69.78,70.24,68.7236407060067,79389,0.0,1.0
2016-11-23,68.54,70.295,68.54,69.94,68.4301171836291,233495,0.0,1.0
2016-11-22,69.2,69.98,68.44,68.75,67.2658072115314,317110,0.0,1.0
2016-11-21,67.99,68.85,67.77,68.79,67.3049436811817,416240,0.0,1.0
2016-11-18,66.71,68.8,66.71,67.77,66.3069637050979,467436,0.0,1.0
2016-11-17,65.4,67.36,65.07,66.68,65.240494907126,456585,0.0,1.0
2016-11-16,63.51,64.6,63.38,64.5,63.1075573111821,411460,0.0,1.0
2016-11-15,62.7,64.01,62.53,63.4,62.0313043957976,471968,0.0,1.0
2016-11-14,60.86,63.45,60.83,63.08,61.7182126385949,609862,0.0,1.0
2016-11-11,57.98,60.99,57.13,60.87,59.5559226904133,666651,0.0,1.0
2016-11-10,59.8,60.96,57.45,57.8,56.5521986447493,813278,0.0,1.0
2016-11-09,62.59,62.59,58.9,59.33,58.049168608875,836058,0.0,1.0
2016-11-08,62.84,63.96,62.74,63.13,61.7671332256578,277338,0.0,1.0
2016-11-07,63.3,63.86,62.95,63.09,61.7279967560075,274355,0.0,1.0
2016-11-04,64.74,65.91,62.78,62.94,61.5812349948187,388115,0.0,1.0
2016-11-03,65.12,66.3,63.16,65.44,64.0272643479653,886734,0.0,1.0
2016-11-02,67.14,68.7,67.14,67.83,66.3656684095734,251780,0.0,1.0
2016-11-01,67.91,67.91,66.4001,67.05,65.6025072513917,366556,0.0,1.0
2016-10-31,69.15,69.15,68.28,68.78,67.2951595637691,250794,0.0,1.0
2016-10-28,68.42,69.76,68.1,69.21,67.7158766125103,145750,0.0,1.0
2016-10-27,70.95,71.4,68.49,68.74,67.2560230941188,221529,0.0,1.0
2016-10-26,69.18,71.2,69.18,71.19,69.6531318602024,310713,0.0,1.0
2016-10-25,69.62,69.86,69.2,69.57,68.0681048393634,219607,0.0,1.0
2016-10-24,69.48,70.5,68.83,69.78,68.2735713050278,158876,0.0,1.0
2016-10-21,68.96,68.96,68.09,68.61,67.1288295677551,199835,0.0,1.0
2016-10-20,69.1,69.63,68.48,68.87,67.3832166204824,226603,0.0,1.0
2016-10-19,69.63,69.9,68.21,69.11,67.6180354383845,345654,0.0,1.0
2016-10-18,69.76,70.06,69.06,69.23,67.7354448473355,233926,0.0,1.0
2016-10-17,69.4,70.11,69.03,69.24,67.7452289647481,192438,0.0,1.0
2016-10-14,69.92,70.64,68.9272,69.38,67.8822066085243,210372,0.0,1.0
2016-10-13,69.92,70.3,69.56,69.94,68.4301171836291,240387,0.0,1.0
2016-10-12,70.43,70.97,69.74,70.24,68.7236407060067,222821,0.0,1.0
2016-10-11,70.86,71.12,69.59,70.47,68.9486754064962,183527,0.0,1.0
2016-10-10,71.56,72.355,71.11,71.3,69.7607571517409,170377,0.0,1.0
2016-10-07,72.5,72.84,71.35,71.38,69.8390300910416,190727,0.0,1.0
2016-10-06,72.56,73.13,72.44,72.5,70.9348512412513,220492,0.0,1.0
2016-10-05,72.24,73.38,72.195,72.56,70.9935559457268,283916,0.0,1.0
2016-10-04,71.39,72.74,71.35,72.09,70.5337024273352,245701,0.0,1.0
2016-10-03,70.95,71.88,70.01,71.21,69.6727000950276,267940,0.0,1.0
2016-09-30,70.21,71.66,70.05,71.36,69.8194618562164,235125,0.0,1.0
2016-09-29,72.02,72.28,70.575,70.58,69.0563006980347,259735,0.0,1.0
2016-09-28,73.23,73.26,72.01,72.23,70.6706800711114,213173,0.0,1.0
2016-09-27,72.66,73.48,72.66,73.07,71.4925459337687,172044,0.0,1.0
2016-09-26,72.49,73.28,72.27,72.92,71.3457841725799,319493,0.0,1.0
2016-09-23,72.16,72.77,72.16,72.72,71.1501018243281,196335,0.0,1.0
2016-09-22,71.75,72.49,71.53,72.33,70.7685212452373,192415,0.0,1.0
2016-09-21,70.29,71.6,70.21,71.53,69.9857918522304,339000,0.0,1.0
2016-09-20,72.16,72.79,70.02,70.08,68.5670948274053,373026,0.0,1.0
2016-09-19,72.61,73.19,72.4,72.88,71.3066477029295,243647,0.0,1.0
2016-09-16,73.85,74.0,72.96,73.0,71.4240571118806,406760,0.0,1.0
2016-09-15,72.2,74.22,72.0,73.94,72.3437641486637,226310,0.0,1.0
2016-09-14,72.22,72.74,72.1,72.37,70.8076577148876,182910,0.0,1.0
2016-09-13,73.26,73.53,72.23,72.52,70.9544194760764,210323,0.0,1.0
2016-09-12,72.96,73.8,72.72,73.39,71.8056376909714,241389,0.0,1.0
2016-09-09,74.28,74.42,72.94,72.94,71.365352407405,224726,0.0,1.0
2016-09-08,75.5,76.34,74.43,74.55,72.9405953108315,400349,0.0,1.0
2016-09-07,73.96,75.94,73.29,75.74,74.1049052829292,445056,0.0,1.0
2016-09-06,73.92,74.57,73.57,74.45,72.8427541367056,224370,0.0,1.0
2016-09-02,73.46,74.34,73.315,73.95,72.3535482660763,206435,0.0,1.0
2016-09-01,72.97,73.77,72.7,73.29,71.7077965168456,177776,0.0,1.0
2016-08-31,72.91,73.78,72.91,73.12,71.5414665208316,275484,0.0,1.0
2016-08-30,73.36,73.83,72.95,73.12,71.5414665208316,150560,0.0,1.0
2016-08-29,73.53,74.38,73.51,73.54,71.9523994521602,161070,0.0,1.0
2016-08-26,74.36,74.75,73.48,73.52,71.932831217335,199278,0.0,1.0
2016-08-25,73.89,74.76,73.66,74.48,72.8721064889434,308024,0.0,1.0
2016-08-24,73.57,74.26,72.98,73.65,72.0600247436987,318867,0.0,1.0
2016-08-23,74.21,74.61,73.43,73.44,71.8545582780344,281267,0.0,1.0
2016-08-22,74.39,74.9099,73.03,73.72,72.1285135655868,266791,0.0,1.0
2016-08-19,75.08,75.22,74.13,74.39,72.7840494322301,246974,0.0,1.0
2016-08-18,74.3,75.54,74.3,75.22,73.5961311774747,183173,0.0,1.0
2016-08-17,74.61,75.36,74.24,74.46,72.8525382541182,245187,0.0,1.0
2016-08-16,74.98,75.34,74.42,74.78,73.1656300113209,289255,0.0,1.0
