,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2012-02-29,81.47,81.93,79.01,79.54,63.6123077823647,119800,0.0,1.0
2012-02-28,81.99,82.45,81.0,81.42,65.1158423389506,53700,0.0,1.0
2012-02-27,78.75,81.98,78.75,81.58,65.2438027267452,28200,0.0,1.0
2012-02-24,80.81,80.81,78.761,79.0,63.1804414735581,11500,0.0,1.0
2012-02-23,79.9,80.77,79.35,80.5,64.380070109132,16000,0.0,1.0
2012-02-22,78.97,80.32,78.97,79.85,63.8602310337166,19600,0.0,1.0
2012-02-21,79.0,79.88,79.0,79.5,63.580317685416,12100,0.0,1.0
2012-02-17,79.99,80.31,79.1,79.95,63.9402062760882,11100,0.0,1.0
2012-02-16,78.19,79.6,77.71,79.6,63.6602929277876,13100,0.0,1.0
2012-02-15,80.86,80.86,78.66,78.83,63.0444835615264,20400,0.0,1.0
2012-02-14,80.78,80.89,80.14,80.57,64.4360527787921,10200,0.0,1.0
2012-02-13,81.37,81.4,80.62,80.94,64.731961175567,10000,0.0,1.0
2012-02-10,80.23,81.05,79.91,80.73,64.5640131665866,13700,0.0,1.0
2012-02-09,83.05,83.05,80.3,81.26,64.9878819511561,13600,0.0,1.0
2012-02-08,82.0,83.21,82.0,82.75,66.1795130624928,27500,0.0,1.0
2012-02-07,82.0,82.55,81.56,81.97,65.5557061719944,27300,0.0,1.0
2012-02-06,82.65,83.44,81.59,82.03,65.6036913174173,15500,0.0,1.0
2012-02-03,82.51,83.5,82.34,82.9,66.2994759260502,24100,0.0,1.0
2012-02-02,81.71,83.19,80.788,82.3,65.8196244718206,68500,0.0,1.0
2012-02-01,80.16,81.42,80.08,80.71,64.5480181181123,46700,0.0,1.0
2012-01-31,80.01,80.29,79.2,79.37,63.476349870333,18900,0.0,1.0
2012-01-30,79.45,79.99,79.31,79.65,63.7002805489734,15800,0.0,1.0
2012-01-27,79.7,80.53,79.58,79.97,63.9562013245625,11900,0.0,1.0
2012-01-26,80.69,80.69,79.42,79.84,63.8522335094795,21800,0.0,1.0
2012-01-25,79.92,80.14,79.34,79.82,63.8362384610051,24800,0.0,1.0
2012-01-24,78.93,80.21,78.93,79.9,63.9002186549024,23800,0.0,1.0
2012-01-23,80.13,80.13,79.39,79.92,63.9162137033767,14200,0.0,1.0
2012-01-20,79.48,80.49,79.415,79.9,63.9002186549024,20800,0.0,1.0
2012-01-19,80.0,80.0,78.65,79.6,63.6602929277876,31800,0.0,1.0
2012-01-18,79.05,79.58,78.93,79.58,63.6442978793133,22200,0.0,1.0
2012-01-17,79.49,81.0,78.84,78.84,63.0524810857635,41200,0.0,1.0
2012-01-13,80.87,81.93,80.01,80.28,64.2041245759145,882800,0.0,1.0
2012-01-12,82.99,82.99,81.88,82.0,65.5796987447059,31700,0.0,1.0
2012-01-11,82.04,83.0,82.04,82.49,65.9715774323267,66200,0.0,1.0
2012-01-10,79.75,83.5,79.63,82.88,66.2834808775759,133800,0.0,1.0
2012-01-09,77.26,77.77,76.35,77.26,61.7888722562924,17000,0.0,1.0
2012-01-06,77.56,77.56,76.45,77.02,61.5969316746005,11400,0.0,1.0
2012-01-05,76.98,77.87,76.081,77.87,62.2767212347591,7300,0.0,1.0
2012-01-04,76.85,78.0,76.4,77.57,62.0367955076443,19100,0.0,1.0
2012-01-03,77.31,77.5,75.62,77.5,61.9808128379842,11000,0.0,1.0
2011-12-30,76.05,78.28,75.58,76.01,60.7891817266475,22900,0.0,1.0
2011-12-29,76.1,77.79,75.37,76.04,60.8131742993589,23400,0.0,1.0
2011-12-28,78.7,78.7,76.13,76.13,60.8851520174934,16100,0.0,1.0
2011-12-27,76.2,78.56,76.095,78.49,62.7725677374629,25500,0.0,1.0
2011-12-23,76.56,76.62,75.94,76.62,61.2770307051142,4800,0.0,1.0
2011-12-22,75.98,76.59,75.12,76.5,61.1810604142683,24200,0.0,1.0
2011-12-21,74.74,75.91,74.74,75.66,60.5092683783469,7700,0.0,1.0
2011-12-20,74.99,76.22,74.86,75.34,60.2533476027578,26300,0.0,1.0
2011-12-19,72.74,74.17,72.74,73.45,58.7418155219347,26700,0.0,1.0
2011-12-16,74.0,74.06,71.998,72.0,57.5821745075466,34800,0.0,1.0
2011-12-15,74.58,74.58,72.99,73.74,58.9737437248123,12900,0.0,1.0
2011-12-14,72.74,74.03,72.74,73.34,58.6538427553259,19100,0.0,1.0
2011-12-13,76.41,76.81,73.33,73.65,58.9017660066779,13100,0.0,1.0
2011-12-12,75.73,76.3,74.87,75.85,60.6612213388529,13500,0.0,1.0
2011-12-09,72.48,77.32,72.48,77.19,61.7328895866323,14700,0.0,1.0
2011-12-08,75.94,76.05,71.62,71.91,57.5101967894122,16300,0.0,1.0
2011-12-07,72.83,75.47,71.86,75.14,60.0933971180146,9100,0.0,1.0
2011-12-06,74.23,74.46,73.24,73.4,58.7018279007489,17600,0.0,1.0
2011-12-05,74.71,75.52,73.141,74.12,59.2776496458244,34000,0.0,1.0
2011-12-02,75.11,75.11,73.76,74.61,59.6695283334452,15800,0.0,1.0
2011-12-01,75.74,75.74,72.81,73.9,59.1017041126069,35700,0.0,1.0
2011-11-30,76.25,79.48,74.54,75.89,60.6932114358016,227800,0.0,1.0
2011-11-29,73.51,74.4,72.55,74.18,59.3256347912473,33300,0.0,1.0
2011-11-28,71.9,74.5,71.08,73.22,58.55787246448,34400,0.0,1.0
2011-11-25,71.79,71.79,68.74,69.92,55.9186894662175,9800,0.0,1.0
2011-11-23,71.29,72.4,69.2,72.07,57.6381571772067,27900,0.0,1.0
2011-11-22,71.16,72.46,70.69,72.46,57.9500606224559,64900,0.0,1.0
2011-11-21,69.93,71.64,69.441,71.63,57.2862661107717,27000,0.0,1.0
2011-11-18,68.84,72.0,68.84,71.88,57.4862042167007,26500,0.0,1.0
2011-11-17,69.51,71.03,67.95,68.65,54.9030038880983,26300,0.0,1.0
2011-11-16,70.4,71.75,68.52,68.83,55.0469593243671,23500,0.0,1.0
2011-11-15,69.27,71.5,69.27,71.45,57.1423106745028,20000,0.0,1.0
2011-11-14,68.63,70.81,67.91,69.53,55.6067860209683,23800,0.0,1.0
2011-11-11,65.03,69.5,65.03,69.09,55.2548949545333,22300,0.0,1.0
2011-11-10,63.68,66.72,63.19,64.7,51.7439818144204,17600,0.0,1.0
2011-11-09,63.3,65.68,62.08,62.08,49.6486304642846,20300,0.0,1.0
2011-11-08,64.01,65.58,63.01,65.27,52.1998406959384,14500,0.0,1.0
2011-11-07,62.96,63.5,61.63,63.18,50.5283581303721,12500,0.0,1.0
2011-11-04,62.02,63.27,62.02,62.93,50.3284200244432,8500,0.0,1.0
2011-11-03,59.98,63.94,59.26,62.86,50.272437354783,29200,0.0,1.0
2011-11-02,57.8,59.79,57.07,59.53,47.609261783809,31900,0.0,1.0
2011-11-01,58.07,59.3,56.94,57.75,46.1857024695947,36000,0.0,1.0
2011-10-31,64.06,64.77,62.4,62.4,49.9045512398737,17800,0.0,1.0
2011-10-28,64.66,66.19,64.01,64.84,51.8559471537406,19600,0.0,1.0
2011-10-27,59.57,64.34,57.66,63.81,51.0322021573132,40200,0.0,1.0
2011-10-26,57.2,57.52,55.48,57.21,45.7538361607881,18200,0.0,1.0
2011-10-25,58.14,59.02,56.69,57.09,45.6578658699422,17600,0.0,1.0
2011-10-24,57.06,59.74,56.79,59.74,47.7772097927894,15800,0.0,1.0
2011-10-21,56.57,57.52,54.96,56.76,45.3939475701159,18500,0.0,1.0
2011-10-20,55.38,56.66,54.33,55.21,44.1543313133562,16800,0.0,1.0
2011-10-19,56.7,57.225,54.93,54.97,43.9623907316644,20300,0.0,1.0
2011-10-18,56.36,57.59,55.43,57.12,45.6818584426536,22800,0.0,1.0
2011-10-17,57.88,58.07,55.87,56.11,44.8741084947006,20600,0.0,1.0
2011-10-14,61.17,61.17,57.84,58.67,46.9214746994133,23800,0.0,1.0
2011-10-13,58.7,60.49,58.03,60.07,48.0411280926156,18200,0.0,1.0
2011-10-12,57.65,59.84,56.85,59.53,47.609261783809,20800,0.0,1.0
2011-10-11,57.6,58.67,56.41,56.95,45.5459005306219,21500,0.0,1.0
2011-10-10,57.07,58.0,55.88,58.0,46.3856405755237,23300,0.0,1.0
2011-10-07,56.89,56.89,54.51,55.32,44.242304079965,24100,0.0,1.0
2011-10-06,54.55,56.93,54.2,56.82,45.4419327155389,20100,0.0,1.0
2011-10-05,53.31,55.01,51.86,54.6,43.6664823348895,11200,0.0,1.0
2011-10-04,50.98,53.74,50.36,52.67,42.1229601571178,37100,0.0,1.0
2011-10-03,53.32,55.14,51.54,51.69,41.3392027818762,50500,0.0,1.0
2011-09-30,55.66,56.72,53.46,53.62,42.8827249596479,51700,0.0,1.0
2011-09-29,56.31,56.31,53.12,55.59,44.4582372343683,30500,0.0,1.0
2011-09-28,55.03,57.59,54.2,54.37,43.4825392774348,37600,0.0,1.0
2011-09-27,54.24,58.38,54.24,56.82,45.4419327155389,53000,0.0,1.0
2011-09-26,54.27,54.66,52.35,54.03,43.2106234533714,56100,0.0,1.0
2011-09-23,50.82,52.99,50.82,52.86,42.2749131176238,60800,0.0,1.0
2011-09-22,53.12,54.43,50.1,50.64,40.4994627369744,37400,0.0,1.0
2011-09-21,55.67,57.6,55.0,55.05,44.0263709255617,87800,0.0,1.0
2011-09-20,57.295,57.75,55.71,55.97,44.7621431553803,32500,0.0,1.0
2011-09-19,55.85,57.48,55.09,57.17,45.7218460638394,18100,0.0,1.0
2011-09-16,57.31,58.51,56.03,57.07,45.6418708214678,42700,0.0,1.0
2011-09-15,57.77,57.77,55.75,57.01,45.5938856760449,19600,0.0,1.0
2011-09-14,57.54,57.99,55.26,57.39,45.8977915970569,39600,0.0,1.0
2011-09-13,54.1,57.09,54.1,56.92,45.5219079579105,16700,0.0,1.0
2011-09-12,54.36,57.52,53.28,54.88,43.89041301353,25000,0.0,1.0
2011-09-09,55.66,56.68,53.5,54.54,43.6184971894666,23700,0.0,1.0
2011-09-08,58.28,58.7,56.03,56.25,44.9860738340208,23200,0.0,1.0
2011-09-07,58.93,59.55,57.52,58.64,46.8974821267018,20000,0.0,1.0
2011-09-06,56.3,58.05,55.98,57.44,45.9377792182427,49200,0.0,1.0
2011-09-02,59.0,61.57,57.86,58.06,46.4336257209466,61500,0.0,1.0
2011-09-01,61.15,61.75,59.34,60.32,48.2410661985446,33200,0.0,1.0
2011-08-31,61.32,61.8,60.0,61.31,49.0328210980234,44000,0.0,1.0
2011-08-30,62.6,62.64,60.0,61.26,48.9928334768376,41400,0.0,1.0
2011-08-29,63.42,65.0,62.89,64.98,51.9679124930608,38900,0.0,1.0
2011-08-26,58.82,63.1,58.82,62.59,50.0565042003797,58300,0.0,1.0
2011-08-25,62.97,62.97,59.0,59.62,47.6812395019435,22400,0.0,1.0
2011-08-24,60.73,63.429,58.58,62.33,49.8485685702136,40500,0.0,1.0
2011-08-23,57.09,60.92,56.78,60.44,48.3370364893905,66000,0.0,1.0
2011-08-22,56.71,58.05,52.58,56.95,45.5459005306219,36800,0.0,1.0
2011-08-19,54.71,56.46,53.42,54.74,43.7784476742097,56100,0.0,1.0
2011-08-18,58.23,58.61,55.06,55.41,44.3142817980994,50600,0.0,1.0
2011-08-17,62.03,62.03,60.3,60.37,48.2810538197304,17200,0.0,1.0
2011-08-16,63.44,64.26,61.25,61.41,49.112796340395,45700,0.0,1.0
2011-08-15,62.99,64.3,62.17,64.3,51.424080844934,14800,0.0,1.0
2011-08-12,63.3,64.72,61.25,61.85,49.46468740683,28400,0.0,1.0
2011-08-11,60.39,63.38,60.0,62.81,50.2324497335973,35200,0.0,1.0
2011-08-10,60.68,63.5,59.54,59.92,47.9211652290582,50200,0.0,1.0
2011-08-09,60.36,63.96,57.01,63.18,50.5283581303721,114800,0.0,1.0
2011-08-08,65.06,65.2,57.1,57.1,45.6658633941793,95200,0.0,1.0
2011-08-05,72.43,74.23,63.2001,67.42,53.9193084069277,90300,0.0,1.0
2011-08-04,78.66,79.3,70.817,71.83,57.4462165955149,40900,0.0,1.0
2011-08-03,78.1,79.5,75.13,79.06,63.228426618981,40500,0.0,1.0
2011-08-02,79.08,80.24,77.61,77.62,62.0767831288301,57200,0.0,1.0
2011-08-01,79.66,80.9492,78.04,79.32,63.4363622491472,43200,0.0,1.0
2011-07-29,77.99,80.32,74.62,78.56,62.8285504071231,69800,0.0,1.0
2011-07-28,77.89,79.15,77.32,78.9,63.1004662311865,32200,0.0,1.0
2011-07-27,78.76,79.6,76.91,78.05,62.4206766710279,68700,0.0,1.0
2011-07-26,79.78,79.8535,79.03,79.37,63.476349870333,48000,0.0,1.0
2011-07-25,77.92,80.6,77.92,79.13,63.2844092886411,27000,0.0,1.0
2011-07-22,77.7,78.49,77.7,78.28,62.6046197284826,23700,0.0,1.0
2011-07-21,75.05,78.17,75.05,78.02,62.3966840983165,29500,0.0,1.0
2011-07-20,75.44,76.88,74.42,75.71,60.5492559995327,27300,0.0,1.0
2011-07-19,72.73,75.78,72.5643,75.75,60.5812460964813,27200,0.0,1.0
2011-07-18,70.8,72.59,70.8,72.13,57.6861423226297,22000,0.0,1.0
2011-07-15,69.98,71.26,69.58,71.26,56.9903577139968,19700,0.0,1.0
2011-07-14,71.12,71.5,69.69,69.75,55.7827315541858,14900,0.0,1.0
2011-07-13,71.18,71.93,70.18,70.7,56.5424963567159,16000,0.0,1.0
2011-07-12,69.6,71.13,69.6,70.32,56.2385904357038,35100,0.0,1.0
2011-07-11,70.78,71.0,69.44,69.64,55.694758787577,57600,0.0,1.0
2011-07-08,67.75,70.72,67.75,70.49,56.3745483477356,34900,0.0,1.0
2011-07-07,67.0,69.0,66.83,68.95,55.142929615213,46800,0.0,1.0
2011-07-06,65.91,66.63,65.7,66.55,53.2235237982948,65200,0.0,1.0
2011-07-05,64.51,66.05,63.99,65.7,52.5437342381363,61900,0.0,1.0
2011-07-01,61.24,64.89,61.0,63.87,51.0801873027361,51700,0.0,1.0
2011-06-30,61.0,61.21,60.57,60.7,48.5449721195567,30000,0.0,1.0
2011-06-29,59.99,60.8,59.6,60.76,48.5929572649796,20500,0.0,1.0
2011-06-28,59.51,59.99,58.91,59.99,47.9771478987183,14800,0.0,1.0
2011-06-27,58.32,59.35,57.76,59.03,47.2093855719511,13700,0.0,1.0
2011-06-24,57.74,58.67,57.25,58.06,46.4336257209466,122700,0.0,1.0
2011-06-23,57.13,57.92,56.81,57.61,46.0737371302744,15900,0.0,1.0
2011-06-22,57.95,59.09,57.81,57.91,46.3136628573892,15200,0.0,1.0
2011-06-21,57.48,58.64,57.01,58.47,46.7615242146701,24600,0.0,1.0
2011-06-20,56.85,57.64,56.5,56.97,45.5618955790963,19300,0.0,1.0
2011-06-17,58.29,58.43,56.45,57.19,45.7378411123138,100400,0.0,1.0
2011-06-16,56.92,59.02,56.45,57.65,46.1057272272231,24700,0.0,1.0
2011-06-15,58.23,58.56,56.31,56.79,45.4179401428274,35200,0.0,1.0
2011-06-14,56.78,59.0,56.77,58.69,46.9374697478876,29500,0.0,1.0
2011-06-13,56.94,57.64,56.61,56.78,45.4099426185902,21600,0.0,1.0
2011-06-10,56.99,57.17,56.39,56.42,45.1220317460525,27000,0.0,1.0
2011-06-09,56.96,57.2,56.7,57.0,45.5858881518077,39600,0.0,1.0
2011-06-08,57.05,57.68,56.85,56.97,45.5618955790963,64900,0.0,1.0
2011-06-07,57.177,57.88,57.02,57.27,45.801821306211,33100,0.0,1.0
2011-06-06,57.3799,57.61,57.0,57.01,45.5938856760449,24300,0.0,1.0
2011-06-03,55.24,58.19,55.24,57.2,45.7458386365509,57800,0.0,1.0
2011-06-02,54.52,54.52,53.9,54.45,43.5465194713321,12600,0.0,1.0
2011-06-01,55.5,55.524,54.14,54.31,43.4345541320119,37500,0.0,1.0
2011-05-31,55.16,55.89,54.16,55.36,44.2742941769136,37000,0.0,1.0
2011-05-27,54.2,54.5,54.0,54.34,43.4585467047234,15500,0.0,1.0
2011-05-26,52.37,54.01,51.77,53.83,43.0506729686282,34400,0.0,1.0
2011-05-25,53.0,53.61,52.37,53.24,42.5788190386358,13400,0.0,1.0
2011-05-24,54.71,54.89,52.77,52.81,42.234925496438,30000,0.0,1.0
2011-05-23,54.35,55.46,53.216,54.3,43.4265566077747,36000,0.0,1.0
2011-05-20,55.52,55.99,55.0,55.41,44.3142817980994,15300,0.0,1.0
2011-05-19,56.37,56.37,52.73,55.97,44.7621431553803,42100,0.0,1.0
2011-05-18,55.19,56.0,54.95,55.98,44.7701406796175,15600,0.0,1.0
2011-05-17,55.12,56.22,54.91,55.04,44.0183734013245,28900,0.0,1.0
2011-05-16,57.05,57.29,55.38,55.38,44.2902892253879,39000,0.0,1.0
2011-05-13,58.61,58.61,56.68,57.39,45.8977915970569,22700,0.0,1.0
2011-05-12,57.87,58.84,57.67,58.47,46.7615242146701,8000,0.0,1.0
2011-05-11,59.51,61.6,58.09,58.19,46.5375935360297,24900,0.0,1.0
2011-05-10,59.72,61.4,59.49,60.68,48.5289770710823,27000,0.0,1.0
2011-05-09,57.2,59.63,56.89,59.52,47.6012642595719,40300,0.0,1.0
2011-05-06,56.5,57.98,56.46,57.2,45.7458386365509,21000,0.0,1.0
2011-05-05,53.96,56.0,53.96,55.8,44.6261852433486,29200,0.0,1.0
2011-05-04,52.76,54.51,52.68,53.96,43.1546407837113,34000,0.0,1.0
2011-05-03,51.54,54.94,51.18,52.75,42.186940351015,44600,0.0,1.0
2011-05-02,52.5701,52.61,49.79,51.23,40.9713166669668,49600,0.0,1.0
2011-04-29,53.79,54.12,51.95,52.81,42.234925496438,32000,0.0,1.0
2011-04-28,54.06,54.39,53.476,53.65,42.9067175323594,6400,0.0,1.0
2011-04-27,54.56,54.65,53.98,54.3,43.4265566077747,16700,0.0,1.0
2011-04-26,51.91,55.15,51.85,54.46,43.5545169955693,41200,0.0,1.0
2011-04-25,53.87,54.25,52.23,52.7,42.1469527298293,36900,0.0,1.0
2011-04-21,54.36,54.82,53.441,54.105,43.2706048851501,9500,0.0,1.0
2011-04-20,54.28,54.42,53.15,53.87,43.0826630655769,43100,0.0,1.0
2011-04-19,54.1,54.95,53.0,53.05,42.4268660781298,71700,0.0,1.0
2011-04-18,54.97,55.32,53.35,53.93,43.1306482109998,34600,0.0,1.0
2011-04-15,55.65,56.6,55.22,56.01,44.794133252329,26900,0.0,1.0
2011-04-14,52.24,56.5,51.41,55.7,44.546210000977,53700,0.0,1.0
2011-04-13,52.48,54.28,52.21,52.6,42.0669774874577,39900,0.0,1.0
2011-04-12,55.01,55.16,53.45,53.63,42.8907224838851,31400,0.0,1.0
2011-04-11,56.32,56.93,55.23,55.49,44.3782619919967,49800,0.0,1.0
2011-04-08,58.2,58.2,55.88,56.14,44.898101067412,29000,0.0,1.0
2011-04-07,57.57,59.37,57.46,57.67,46.1217222756974,19700,0.0,1.0
2011-04-06,60.79,60.79,57.39,57.41,45.9137866455313,37800,0.0,1.0
2011-04-05,60.68,61.5,60.22,60.36,48.2730562954932,18600,0.0,1.0
2011-04-04,61.01,61.51,60.48,60.99,48.7769003224343,19200,0.0,1.0
2011-04-01,59.51,60.8,59.08,60.6,48.4649968771851,27900,0.0,1.0
2011-03-31,58.61,59.27,58.54,58.92,47.1214128053423,15100,0.0,1.0
2011-03-30,60.43,60.43,58.61,58.98,47.1693979507653,32100,0.0,1.0
2011-03-29,59.76,60.82,59.59,60.0,47.9851454229555,18400,0.0,1.0
2011-03-28,61.54,62.3,59.91,60.0,47.9851454229555,42300,0.0,1.0
2011-03-25,60.49,60.62,58.7546,59.74,47.7772097927894,53200,0.0,1.0
2011-03-24,58.99,60.23,57.15,60.12,48.0811157138014,40600,0.0,1.0
2011-03-23,57.33,58.49,55.67,58.35,46.6655539238242,91400,0.0,1.0
2011-03-22,55.05,58.485,55.05,57.28,45.8098188304482,40800,0.0,1.0
2011-03-21,53.28,55.19,53.03,55.18,44.1303387406447,64300,0.0,1.0
2011-03-18,52.44,53.65,52.28,52.3,41.8270517603429,19300,0.0,1.0
2011-03-17,49.97,52.729,49.97,52.01,41.5951235574653,29900,0.0,1.0
2011-03-16,50.28,51.74,49.47,49.94,39.9396360403733,45700,0.0,1.0
2011-03-15,49.69,51.15,49.19,50.57,40.4434800673143,32500,0.0,1.0
2011-03-14,53.72,53.72,50.57,51.15,40.9073364730696,49900,0.0,1.0
2011-03-11,53.31,55.59,52.53,54.1,43.2666061230315,81900,0.0,1.0
2011-03-10,56.62,56.92,53.22,53.24,42.5788190386358,36300,0.0,1.0
2011-03-09,57.27,57.84,57.15,57.83,46.2496826634919,14700,0.0,1.0
2011-03-08,56.88,58.0399,55.3,57.63,46.0897321787488,26600,0.0,1.0
2011-03-07,58.46,58.46,56.41,56.49,45.1780144157126,33400,0.0,1.0
2011-03-04,58.68,58.68,57.18,58.0,46.3856405755237,21400,0.0,1.0
2011-03-03,57.71,59.35,57.71,58.86,47.0734276599193,24400,0.0,1.0
2011-03-02,56.05,57.55,55.785,57.13,45.6898559668908,20600,0.0,1.0
2011-03-01,58.46,58.46,56.0,56.05,44.8261233492776,14000,0.0,1.0
2011-02-28,58.67,58.86,56.95,58.28,46.6095712541641,53400,0.0,1.0
2011-02-25,56.21,58.39,55.83,58.08,46.4496207694209,14100,0.0,1.0
2011-02-24,54.48,57.2,54.48,56.34,45.0580515521552,24400,0.0,1.0
2011-02-23,56.01,56.06,54.47,54.89,43.8984105377671,31800,0.0,1.0
2011-02-22,56.56,56.72,55.53,55.63,44.4902273313169,33000,0.0,1.0
2011-02-18,57.84,58.0,56.57,57.31,45.8338114031597,29400,0.0,1.0
2011-02-17,57.88,57.9997,57.39,57.82,46.2416851392548,4000,0.0,1.0
2011-02-16,56.46,57.97,56.2,57.9,46.3056653331521,24100,0.0,1.0
2011-02-15,56.9,57.28,56.4,56.88,45.4899178609618,19000,0.0,1.0
2011-02-14,57.42,58.62,56.6,57.39,45.8977915970569,29500,0.0,1.0
2011-02-11,56.58,57.68,55.99,57.68,46.1297197999346,38100,0.0,1.0
2011-02-10,56.17,56.93,55.81,56.58,45.249992133847,15500,0.0,1.0
2011-02-09,56.08,57.0,55.92,56.38,45.0900416491039,18700,0.0,1.0
2011-02-08,56.2,56.49,55.5,56.49,45.1780144157126,29200,0.0,1.0
2011-02-07,53.84,55.81,53.84,55.7,44.546210000977,27100,0.0,1.0
2011-02-04,53.74,54.379,53.74,53.92,43.1226506867627,16200,0.0,1.0
2011-02-03,53.32,54.37,53.32,53.72,42.9627002020195,16200,0.0,1.0
2011-02-02,49.54,54.49,49.54,53.34,42.6587942810074,52600,0.0,1.0
2011-02-01,48.5,50.26,48.24,49.87,39.8836533707132,26100,0.0,1.0
2011-01-31,47.32,48.99,46.96,48.27,38.6040494927677,23600,0.0,1.0
2011-01-28,47.5,47.79,46.94,47.24,37.7803044963403,20800,0.0,1.0
2011-01-27,47.42,47.55,46.67,47.35,37.8682772629491,12200,0.0,1.0
2011-01-26,46.33,47.3,46.3,47.3,37.8282896417632,18100,0.0,1.0
2011-01-25,45.39,46.09,44.6,45.91,36.7166337727981,53300,0.0,1.0
2011-01-24,45.44,46.51,44.41,45.42,36.3247550851773,35300,0.0,1.0
2011-01-21,44.63,46.82,44.63,45.25,36.1887971731456,26400,0.0,1.0
2011-01-20,46.28,47.36,43.261,44.15,35.3090695070581,40400,0.0,1.0
2011-01-19,47.59,47.71,46.45,46.45,37.1485000816047,29400,0.0,1.0
2011-01-18,47.64,47.99,47.64,47.71,38.1561881354868,39800,0.0,1.0
2011-01-14,47.67,48.15,46.817,47.87,38.2841485232813,30000,0.0,1.0
2011-01-13,48.33,48.49,47.31,47.66,38.116200514301,27200,0.0,1.0
2011-01-12,48.94,48.96,48.13,48.6,38.867967792594,12700,0.0,1.0
2011-01-11,47.09,48.08,46.77,47.72,38.1641856597239,28300,0.0,1.0
2011-01-10,46.673,47.09,46.53,47.0,37.5883639146485,12800,0.0,1.0
2011-01-07,46.71,46.99,46.6,46.95,37.5483762934627,18800,0.0,1.0
2011-01-06,46.71,46.97,46.53,46.82,37.4444084783796,10400,0.0,1.0
2011-01-05,46.35,46.95,46.35,46.95,37.5483762934627,7800,0.0,1.0
2011-01-04,46.94,47.48,46.29,46.73,37.3724307602452,23400,0.0,1.0
2011-01-03,45.25,47.84,44.99,46.69,37.3404406632965,74600,0.0,1.0
2010-12-31,45.88,46.32,45.37,45.37,36.2847674639915,13000,0.0,1.0
2010-12-30,47.97,48.15,46.01,46.06,36.8365966363555,22200,0.0,1.0
2010-12-29,48.9,48.94,48.11,48.12,38.4840866292103,5800,0.0,1.0
2010-12-28,49.05,49.05,48.4701,48.65,38.9079554137798,12800,0.0,1.0
2010-12-27,47.95,48.84,47.93,48.84,39.0599083742858,4000,0.0,1.0
2010-12-23,48.05,48.46,47.675,47.99,38.3801188141272,13700,0.0,1.0
2010-12-22,48.58,48.765,47.26,48.24,38.5800569200562,16400,0.0,1.0
2010-12-21,48.2,49.0,48.1,48.79,39.0199207531,29400,0.0,1.0
2010-12-20,47.33,48.29,45.95,48.19,38.5400692988704,33200,0.0,1.0
2010-12-17,47.73,48.36,46.19,47.06,37.6363490600714,74800,0.0,1.0
2010-12-16,47.58,48.11,47.09,47.9,38.3081410959928,28800,0.0,1.0
2010-12-15,47.71,48.49,46.93,47.71,38.1561881354868,39300,0.0,1.0
2010-12-14,48.92,49.12,46.89,47.73,38.1721831839611,69500,0.0,1.0
2010-12-13,50.05,50.05,49.16,49.2,39.3478192468235,24100,0.0,1.0
2010-12-10,50.01,50.088,49.57,49.9,39.9076459434247,28400,0.0,1.0
2010-12-09,49.25,50.12,48.96,50.12,40.0835914766422,45900,0.0,1.0
2010-12-08,49.39,49.87,48.19,48.36,38.6760272109021,55100,0.0,1.0
2010-12-07,49.43,49.91,48.66,49.24,39.3798093437722,67700,0.0,1.0
2010-12-06,48.42,49.43,48.42,49.11,39.2758415286891,27800,0.0,1.0
2010-12-03,47.17,48.63,46.2,48.43,38.7320098805623,54800,0.0,1.0
2010-12-02,46.61,47.5,46.44,47.29,37.8202921175261,58900,0.0,1.0
2010-12-01,45.47,46.56,45.14,46.52,37.2044827512648,52900,0.0,1.0
2010-11-30,44.9899,45.0,44.03,44.8,35.8289085824734,29300,0.0,1.0
2010-11-29,43.69,44.83,43.0,44.8,35.8289085824734,57700,0.0,1.0
2010-11-26,42.96,44.47,42.85,43.82,35.0451512072318,16800,0.0,1.0
2010-11-24,41.38,43.24,41.38,43.14,34.501319559105,35000,0.0,1.0
2010-11-23,40.98,41.96,40.77,41.38,33.093755293365,24700,0.0,1.0
2010-11-22,41.15,41.515,40.445,41.43,33.1337429145508,26400,0.0,1.0
2010-11-19,39.47,41.22,38.9,41.22,32.9657949055704,25900,0.0,1.0
2010-11-18,40.28,40.28,39.2,39.48,31.5742256883047,14500,0.0,1.0
2010-11-17,39.32,39.94,38.98,39.58,31.6542009306763,17200,0.0,1.0
2010-11-16,39.92,40.12,38.95,39.29,31.4222727277987,24000,0.0,1.0
2010-11-15,39.27,40.95,39.08,40.23,32.1740400060917,35800,0.0,1.0
2010-11-12,38.58,39.25,38.48,38.95,31.1503569037353,31900,0.0,1.0
2010-11-11,38.66,39.3,38.66,39.0,31.1903445249211,8600,0.0,1.0
2010-11-10,39.16,39.3,38.03,38.99,31.1823470006839,14100,0.0,1.0
2010-11-09,39.43,39.7,39.03,39.03,31.2143370976326,31000,0.0,1.0
2010-11-08,38.37,39.669,38.22,39.6,31.6701959791506,28100,0.0,1.0
2010-11-05,39.96,39.96,39.0001,39.45,31.5502331155932,10900,0.0,1.0
