,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2017-02-13,107.66,108.53,107.53,108.5,83.9404253330079,3877734,0.0,1.0
2017-02-10,106.5,107.5,106.26,107.34,83.0429977441942,4012807,0.0,1.0
2017-02-09,106.21,107.01,106.02,106.46,82.3621906078528,2415983,0.0,1.0
2017-02-08,105.81,106.4,105.51,106.16,82.1300972659182,3398534,0.0,1.0
2017-02-07,106.38,106.49,105.31,105.69,81.766484363554,3589511,0.0,1.0
2017-02-06,106.62,107.0,105.7453,106.06,82.0527328186067,3444270,0.0,1.0
2017-02-03,105.7,107.2,105.325,106.95,82.7412763996793,4859669,0.0,1.0
2017-02-02,105.29,105.7,104.41,105.1,81.310034124416,4353420,0.0,1.0
2017-02-01,107.79,108.55,103.23,105.35,81.5034452426948,14682368,0.0,1.0
2017-01-31,111.81,111.81,108.68,109.13,84.4278213510706,12754818,0.0,1.0
2017-01-30,117.91,117.92,116.26,117.03,90.5396126886813,2909144,0.0,1.0
2017-01-27,117.0,118.19,116.59,118.09,91.3596758301835,2283856,0.0,1.0
2017-01-26,116.97,117.36,116.54,116.93,90.4622482413697,1796389,0.0,1.0
2017-01-25,116.23,117.13,115.87,116.99,90.5086669097567,2045040,0.0,1.0
2017-01-24,114.6,116.2568,114.15,116.05,89.7814411050283,2157169,0.0,1.0
2017-01-23,114.99,115.04,114.14,114.46,88.551346392775,1689521,0.0,1.0
2017-01-20,114.44,115.0,114.32,114.96,88.9381686293326,2372783,0.0,1.0
2017-01-19,114.97,115.15,114.0083,114.27,88.4043539428831,1847951,0.0,1.0
2017-01-18,114.37,115.45,114.02,114.96,88.9381686293326,2040699,0.0,1.0
2017-01-17,113.69,114.11,113.41,114.07,88.24962504826,2474702,0.0,1.0
2017-01-13,114.2,114.595,114.0274,114.24,88.3811446086896,1788059,0.0,1.0
2017-01-12,114.21,114.21,113.3,113.91,88.1258419325616,1917017,0.0,1.0
2017-01-11,113.64,114.47,113.64,114.18,88.3347259403027,2302714,0.0,1.0
2017-01-10,114.63,114.81,113.41,113.92,88.1335783772927,2892614,0.0,1.0
2017-01-09,115.0,115.1905,114.5,114.77,88.7911761794407,1965231,0.0,1.0
2017-01-06,115.0,115.66,114.52,115.4,89.2785721975034,1766993,0.0,1.0
2017-01-05,115.0,115.98,114.85,115.17,89.1006339686869,1856178,0.0,1.0
2017-01-04,115.3,115.85,114.96,115.11,89.0542153002999,1830848,0.0,1.0
2017-01-03,115.52,116.07,114.64,115.08,89.0310059661065,2390713,0.0,1.0
2016-12-30,115.24,115.43,114.36,114.64,88.6906023979357,1733974,0.0,1.0
2016-12-29,115.23,115.5,114.53,114.98,88.953641518795,1412326,0.0,1.0
2016-12-28,116.18,116.28,115.13,115.2,89.1238433028803,1541748,0.0,1.0
2016-12-27,116.3,116.78,116.07,116.13,89.8433326628775,990727,0.0,1.0
2016-12-23,116.32,116.54,115.88,115.97,89.7195495471791,1229823,0.0,1.0
2016-12-22,116.64,116.74,115.79,116.3,89.9748522233071,1969665,0.0,1.0
2016-12-21,117.04,117.42,116.02,116.1,89.8201233286841,3028350,0.0,1.0
2016-12-20,117.19,117.77,117.11,117.52,90.9186984805078,2074892,0.0,1.0
2016-12-19,116.26,117.3,116.06,116.98,90.5009304650255,2209927,0.0,1.0
2016-12-16,117.38,117.53,115.09,115.81,89.5957664314806,5543339,0.0,1.0
2016-12-15,117.21,117.881,116.44,117.28,90.7330238069601,3045726,0.0,1.0
2016-12-14,119.85,119.915,116.93,117.26,90.7175509174978,4983885,0.0,1.0
2016-12-13,120.33,120.43,119.36,120.16,92.9611198895321,3123446,0.0,1.0
2016-12-12,119.41,120.44,119.33,120.13,92.9379105553386,2760258,0.0,1.0
2016-12-09,118.91,119.79,118.44,119.6,92.5278789845875,3197190,0.0,1.0
2016-12-08,119.0,119.2732,118.15,118.98,92.0482194112561,2157804,0.0,1.0
2016-12-07,116.27,118.79,116.27,118.62,91.7697074009346,2539285,0.0,1.0
2016-12-06,116.5,116.72,116.0323,116.54,90.1605268968548,1755431,0.0,1.0
2016-12-05,116.91,116.95,116.36,116.56,90.1759997863171,2310045,0.0,1.0
2016-12-02,116.69,117.01,116.0,116.35,90.0135344469629,2088696,0.0,1.0
2016-12-01,116.04,116.76,115.875,116.43,90.0754260048121,2485146,0.0,1.0
2016-11-30,116.46,116.96,115.92,115.92,89.6808673235233,3353581,0.0,1.0
2016-11-29,115.94,116.4837,115.77,116.28,89.9593793338448,2772397,0.0,1.0
2016-11-28,116.26,116.47,115.45,115.69,89.5029290947068,2659127,0.0,1.0
2016-11-25,115.79,116.39,115.77,116.26,89.9439064443825,1077554,0.0,1.0
2016-11-23,114.85,115.75,114.85,115.68,89.4951926499756,1855393,0.0,1.0
2016-11-22,114.94,115.0,114.4,114.63,88.6828659532046,1987335,0.0,1.0
2016-11-21,114.09,114.73,113.62,114.7,88.7370210663227,1942542,0.0,1.0
2016-11-18,113.73,114.31,113.25,114.09,88.2650979377224,1992446,0.0,1.0
2016-11-17,112.92,113.56,112.51,113.49,87.8009112538532,1621315,0.0,1.0
2016-11-16,113.18,113.39,112.36,112.81,87.2748330121348,2297778,0.0,1.0
2016-11-15,113.02,113.33,112.145,113.18,87.5610814671874,3690837,0.0,1.0
2016-11-14,114.51,114.75,112.84,112.91,87.3521974594463,3396763,0.0,1.0
2016-11-11,113.13,114.3083,113.0,114.23,88.3734081639585,3092636,0.0,1.0
2016-11-10,112.91,114.11,112.82,113.31,87.6616552486924,4532625,0.0,1.0
2016-11-09,110.33,112.7,110.24,112.7,87.1897321200921,6744015,0.78,1.0
2016-11-08,109.61,112.88,109.51,112.03,86.0756581724878,5834276,0.0,1.0
2016-11-07,107.96,109.8,107.96,109.8,84.3622892737585,3615393,0.0,1.0
2016-11-04,107.39,108.045,106.89,106.94,82.1648744529666,2559261,0.0,1.0
2016-11-03,107.22,108.17,106.68,107.48,82.5797709575916,2245496,0.0,1.0
2016-11-02,106.92,107.42,106.6,106.9,82.1341413785499,2568856,0.0,1.0
2016-11-01,108.02,108.03,106.163,106.84,82.0880417669249,2906926,0.0,1.0
2016-10-31,108.08,108.195,107.53,107.76,82.7949024785083,2328694,0.0,1.0
2016-10-28,108.3,108.46,106.99,107.7,82.7488028668833,2397464,0.0,1.0
2016-10-27,109.25,109.25,105.87,108.08,83.0407670738417,3532013,0.0,1.0
2016-10-26,107.6,109.04,107.59,108.61,83.4479803098626,3309098,0.0,1.0
2016-10-25,108.41,108.73,107.78,107.84,82.8563686273417,2242501,0.0,1.0
2016-10-24,107.82,108.52,107.75,108.45,83.3250480121959,1808339,0.0,1.0
2016-10-21,106.74,107.22,106.39,107.16,82.3339063622583,2816357,0.0,1.0
2016-10-20,107.91,107.91,107.19,107.4,82.5183048087583,1946090,0.0,1.0
2016-10-19,108.23,108.5322,107.8,108.05,83.0177172680292,1991415,0.0,1.0
2016-10-18,108.45,108.97,108.05,108.13,83.0791834168625,1692297,0.0,1.0
2016-10-17,108.31,108.77,107.91,108.03,83.0023507308209,1759914,0.0,1.0
2016-10-14,108.71,109.06,108.41,108.42,83.3019982063834,1565980,0.0,1.0
2016-10-13,108.19,108.72,107.36,108.3,83.2097989831334,2089400,0.0,1.0
2016-10-12,109.03,109.06,108.44,108.74,83.5478628017167,1484095,0.0,1.0
2016-10-11,108.9,109.43,108.3,108.7,83.5171297273001,1944414,0.0,1.0
2016-10-10,109.28,109.61,108.96,109.05,83.7860441284459,1307705,0.0,1.0
2016-10-07,109.04,109.36,108.48,108.8,83.5939624133417,1442988,0.0,1.0
2016-10-06,108.91,109.46,108.65,109.12,83.8398270086751,1861829,0.0,1.0
2016-10-05,108.52,109.53,108.39,109.16,83.8705600830918,3019062,0.0,1.0
2016-10-04,109.19,109.405,108.22,108.52,83.3788308924251,1742048,0.0,1.0
2016-10-03,109.36,109.36,108.31,109.18,83.8859266203001,1445315,0.0,1.0
2016-09-30,108.82,109.79,108.63,109.36,84.0242254551751,2952536,0.0,1.0
2016-09-29,109.36,109.54,108.2,108.21,83.1406495656959,2473432,0.0,1.0
2016-09-28,109.76,109.785,108.66,109.25,83.9397095005293,2753019,0.0,1.0
2016-09-27,108.86,110.23,108.51,110.01,84.523637914446,2466032,0.0,1.0
2016-09-26,109.09,109.28,108.63,108.84,83.6246954877584,2360783,0.0,1.0
2016-09-23,109.53,109.93,109.2,109.21,83.9089764261126,1651581,0.0,1.0
2016-09-22,110.02,110.715,109.51,109.67,84.2624067819043,2693754,0.0,1.0
2016-09-21,109.16,109.895,108.67,109.66,84.2547235133001,2937509,0.0,1.0
2016-09-20,107.59,108.72,107.59,108.35,83.2482153261542,3242397,0.0,1.0
2016-09-19,107.16,107.715,106.95,107.12,82.3031732878416,2168793,0.0,1.0
2016-09-16,106.62,107.2,106.16,106.86,82.1034083041333,3618580,0.0,1.0
2016-09-15,106.63,107.315,106.41,107.08,82.2724402134249,2152232,0.0,1.0
2016-09-14,106.07,107.34,106.07,106.86,82.1034083041333,1955349,0.0,1.0
2016-09-13,107.74,107.77,106.53,106.86,82.1034083041333,3023619,0.0,1.0
2016-09-12,107.35,108.9,107.11,108.55,83.4018806982376,2718381,0.0,1.0
2016-09-09,108.44,109.0,107.61,107.63,82.6950199866541,3533662,0.0,1.0
2016-09-08,109.23,109.46,108.94,108.94,83.7015281738001,2524884,0.0,1.0
2016-09-07,109.38,109.66,109.03,109.48,84.1164246784251,1517818,0.0,1.0
2016-09-06,109.52,109.53,108.76,109.5,84.1317912156335,1789624,0.0,1.0
2016-09-02,110.29,110.42,109.19,109.59,84.200940633071,1920252,0.0,1.0
2016-09-01,109.51,110.0,109.14,109.5,84.1317912156335,2739229,0.0,1.0
2016-08-31,109.06,109.41,108.68,109.22,83.9166596947168,2272751,0.0,1.0
2016-08-30,109.29,109.58,109.04,109.38,84.0395919923834,1360374,0.0,1.0
2016-08-29,109.25,109.37,108.91,109.12,83.8398270086751,1924577,0.0,1.0
2016-08-26,109.22,109.82,108.59,108.95,83.7092114424043,1922858,0.0,1.0
2016-08-25,109.69,109.69,109.02,109.33,84.0011756493626,1845036,0.0,1.0
2016-08-24,109.46,109.77,109.06,109.64,84.2393569760918,2774112,0.0,1.0
2016-08-23,109.83,110.24,109.4,109.44,84.0856916040085,2150028,0.0,1.0
2016-08-22,110.38,110.38,109.67,109.83,84.385339079571,2061486,0.0,1.0
2016-08-19,110.42,110.74,110.08,110.57,84.9539009562794,1613385,0.0,1.0
2016-08-18,110.03,110.52,109.97,110.49,84.892434807446,1833426,0.0,1.0
2016-08-17,109.81,110.31,109.5247,110.24,84.7003530923419,1542826,0.0,1.0
2016-08-16,109.34,109.97,109.34,109.81,84.3699725423627,1267262,0.0,1.0
2016-08-15,110.04,110.75,109.81,109.85,84.4007056167793,1548766,0.0,1.0
2016-08-12,109.97,110.06,109.62,109.91,84.4468052284043,1700299,0.78,1.0
2016-08-11,109.94,111.03,109.9,110.9,84.6070168924929,2786752,0.0,1.0
2016-08-10,109.62,110.0,109.385,109.88,83.8288459526341,1519548,0.0,1.0
2016-08-09,109.07,110.0,109.0,109.65,83.6533760348228,1790386,0.0,1.0
2016-08-08,109.09,109.41,108.56,108.96,83.1269662813889,2037044,0.0,1.0
2016-08-05,108.07,108.91,107.94,108.79,82.9972711247458,2412991,0.0,1.0
2016-08-04,108.39,109.0,107.78,107.84,82.2725040729165,2196027,0.0,1.0
2016-08-03,107.4,108.37,107.4,108.29,82.6158147816777,2335032,0.0,1.0
2016-08-02,107.91,108.13,106.92,107.46,81.9825972521847,2440348,0.0,1.0
2016-08-01,108.14,108.56,107.63,108.01,82.4021992295596,2834727,0.0,1.0
2016-07-29,107.0,108.44,105.96,108.1,82.4708613713118,3993921,0.0,1.0
2016-07-28,108.27,109.01,108.21,108.73,82.9514963635776,4481717,0.0,1.0
2016-07-27,110.11,110.48,108.66,108.8,83.0049002516071,4763818,0.0,1.0
2016-07-26,110.25,110.43,109.82,110.37,84.2026731688408,1404507,0.0,1.0
2016-07-25,110.2,110.42,109.91,110.1,83.996686743584,1323621,0.0,1.0
2016-07-22,109.77,110.47,109.57,110.36,84.1950440419794,2012423,0.0,1.0
2016-07-21,110.37,110.495,109.585,109.89,83.8364750794955,1216015,0.0,1.0
2016-07-20,110.7,110.9478,110.33,110.59,84.3705139597907,1329828,0.0,1.0
2016-07-19,110.6,110.79,110.2799,110.64,84.4086595940975,1431872,0.0,1.0
2016-07-18,111.03,111.38,110.62,110.9,84.6070168924929,1964451,0.0,1.0
2016-07-15,111.8,111.8,110.71,111.03,84.7061955416906,2280267,0.0,1.0
2016-07-14,111.37,111.83,110.99,111.5,85.0647645041746,2514489,0.0,1.0
2016-07-13,110.33,110.9,109.98,110.79,84.5230964970179,1792319,0.0,1.0
2016-07-12,110.5,110.74,109.87,110.29,84.1416401539499,2370347,0.0,1.0
2016-07-11,109.09,110.31,109.07,110.01,83.9280246018318,2239307,0.0,1.0
2016-07-08,108.45,109.85,108.44,109.52,83.5541973856251,2445747,0.0,1.0
2016-07-07,107.69,108.21,107.53,107.85,82.2801331997778,2343771,0.0,1.0
2016-07-06,108.31,108.49,106.68,107.72,82.1809545505801,3267501,0.0,1.0
2016-07-05,108.2,108.51,107.54,108.45,82.7378808114595,2823098,0.0,1.0
2016-07-01,107.6,108.56,107.34,108.36,82.6692186697072,2793346,0.0,1.0
2016-06-30,106.74,107.74,106.13,107.72,82.1809545505801,2673033,0.0,1.0
2016-06-29,105.51,106.68,105.31,106.34,81.1281350437123,2728580,0.0,1.0
2016-06-28,104.45,105.05,103.7,104.69,79.8693291115878,3198383,0.0,1.0
2016-06-27,103.4,103.88,102.53,103.77,79.1674494403426,3613856,0.0,1.0
2016-06-24,104.62,105.57,103.79,104.41,79.6557135594697,3627438,0.0,1.0
2016-06-23,106.77,107.58,106.64,107.22,81.7994982075121,3040532,0.0,1.0
2016-06-22,106.53,106.77,105.47,105.95,80.8305990961192,3589720,0.0,1.0
2016-06-21,106.33,106.95,105.93,106.67,81.3798962301372,3687962,0.0,1.0
2016-06-20,105.32,106.7025,105.31,106.1,80.9450359990397,3223846,0.0,1.0
2016-06-17,104.25,105.06,104.1,105.02,80.1210902980127,3417228,0.0,1.0
2016-06-16,103.45,104.34,102.91,104.21,79.5031310222424,2653042,0.0,1.0
2016-06-15,104.14,104.67,103.86,103.89,79.2589989626789,2829341,0.0,1.0
2016-06-14,103.64,104.03,103.09,103.73,79.1369329328971,1916653,0.0,1.0
2016-06-13,104.45,104.74,103.61,103.64,79.0682707911449,2593654,0.0,1.0
2016-06-10,104.33,104.54,103.82,104.52,79.7396339549446,2640818,0.0,1.0
2016-06-09,104.18,105.1,104.11,104.97,80.0829446637059,1611506,0.0,1.0
2016-06-08,103.9,104.95,103.81,104.69,79.8693291115878,1908445,0.0,1.0
2016-06-07,103.25,104.47,103.11,103.87,79.2437407089562,1920966,0.0,1.0
2016-06-06,103.0,103.92,102.81,103.11,78.6639270674927,2172321,0.0,1.0
2016-06-03,102.62,103.25,101.95,103.12,78.6715561943541,2001862,0.0,1.0
2016-06-02,102.74,103.2,102.69,103.05,78.6181523063246,2229427,0.0,1.0
2016-06-01,103.08,103.1,102.33,102.89,78.4960862765428,1765352,0.0,1.0
2016-05-31,103.38,103.62,102.84,103.09,78.64866881377,3200055,0.0,1.0
2016-05-27,102.81,103.32,102.61,102.98,78.564748418295,1987747,0.0,1.0
2016-05-26,102.55,102.8,102.2,102.45,78.1604046946429,1835510,0.0,1.0
2016-05-25,102.15,102.67,102.15,102.3,78.0459677917225,1650476,0.0,1.0
2016-05-24,101.5,102.35,101.48,101.98,77.8018357321589,2444628,0.0,1.0
2016-05-23,101.78,101.8,101.01,101.09,77.1228434414978,2562515,0.0,1.0
2016-05-20,101.63,102.4,101.34,101.51,77.443266769675,2916957,0.0,1.0
2016-05-19,100.75,101.86,100.46,101.29,77.2754259787251,2475695,0.0,1.0
2016-05-18,100.84,101.83,100.05,101.3,77.2830551055864,3444553,0.0,1.0
2016-05-17,101.58,102.35,100.72,101.09,77.1228434414978,2465067,0.0,1.0
2016-05-16,100.82,101.95,100.68,101.65,77.550074545734,2113881,0.0,1.0
2016-05-13,101.67,102.15,100.13,100.66,76.7947909864593,2838503,0.0,1.0
2016-05-12,102.12,102.37,100.72,101.79,77.6568823217931,3391744,0.78,1.0
2016-05-11,103.83,104.07,102.45,102.45,77.566028993543,2646487,0.0,1.0
2016-05-10,102.69,103.67,102.69,103.65,78.4745622760442,2346302,0.0,1.0
2016-05-09,102.28,102.875,102.0,102.69,77.7477356500432,2476169,0.0,1.0
2016-05-06,102.38,102.66,100.64,102.11,77.3086112301676,3658487,0.0,1.0
2016-05-05,103.3,103.43,101.99,102.14,77.3313245622301,3945391,0.0,1.0
2016-05-04,103.64,104.0,103.0,103.11,78.0657222989186,2524760,0.0,1.0
2016-05-03,104.18,104.58,103.16,104.38,79.0272533562324,2171935,0.0,1.0
2016-05-02,105.32,105.6,104.58,104.76,79.3149555623578,2905269,0.0,1.0
2016-04-29,104.63,105.44,104.37,105.07,79.5496599936706,2516720,0.0,1.0
2016-04-28,105.1,106.535,104.06,104.91,79.4285222226705,4209746,0.0,1.0
2016-04-27,106.28,106.83,105.45,106.46,80.6020443792346,2871928,0.0,1.0
2016-04-26,105.33,106.345,105.31,106.23,80.4279088334219,2216726,0.0,1.0
2016-04-25,105.09,105.31,104.42,105.07,79.5496599936706,1732112,0.0,1.0
2016-04-22,105.4,106.0,105.19,105.52,79.8903599746086,2166413,0.0,1.0
2016-04-21,105.8,106.07,104.93,104.99,79.4890911081706,2187337,0.0,1.0
2016-04-20,106.95,107.21,106.14,106.17,80.3824821692968,1952815,0.0,1.0
2016-04-19,106.26,107.01,106.17,106.84,80.88974658536,2032231,0.0,1.0
2016-04-18,105.51,106.26,105.08,106.18,80.3900532799843,1332376,0.0,1.0
2016-04-15,105.28,105.98,105.13,105.54,79.9055021959836,2668409,0.0,1.0
2016-04-14,105.62,105.98,104.8,105.08,79.5572311043582,2092045,0.0,1.0
2016-04-13,105.57,106.16,105.47,105.54,79.9055021959836,2000822,0.0,1.0
2016-04-12,104.07,105.63,104.0,105.23,79.6707977646708,2555665,0.0,1.0
2016-04-11,104.61,105.31,103.8,103.86,78.6335556004819,1922516,0.0,1.0
2016-04-08,104.48,105.32,104.04,104.31,78.9742555814199,1735137,0.0,1.0
2016-04-07,103.89,104.45,103.41,103.99,78.7319800394195,2107701,0.0,1.0
2016-04-06,104.02,104.83,103.47,104.67,79.2468155661702,2411107,0.0,1.0
2016-04-05,104.4,104.74,103.74,103.92,78.678982264607,2178745,0.0,1.0
2016-04-04,105.04,105.74,104.6537,104.88,79.405808890608,2796215,0.0,1.0
2016-04-01,104.92,105.32,104.41,104.95,79.4588066654205,2764407,0.0,1.0
2016-03-31,105.65,105.9,105.26,105.47,79.8525044211711,3303883,0.0,1.0
2016-03-30,106.36,106.614,105.67,105.73,80.0493532990463,2277798,0.0,1.0
2016-03-29,104.92,106.3,104.62,106.1,80.3294843944842,1988434,0.0,1.0
2016-03-28,105.38,105.57,104.88,105.06,79.5420888829832,1930878,0.0,1.0
2016-03-24,104.33,105.49,104.31,105.43,79.822219978421,1996967,0.0,1.0
2016-03-23,104.74,105.21,104.56,104.88,79.405808890608,2210334,0.0,1.0
2016-03-22,104.46,105.32,104.31,104.86,79.3906666692329,2482564,0.0,1.0
2016-03-21,104.62,105.47,104.43,105.15,79.6102288791707,2789590,0.0,1.0
2016-03-18,103.9,105.41,103.83,104.99,79.4890911081706,4963620,0.0,1.0
2016-03-17,103.13,104.38,102.6,103.75,78.5502733829193,4641234,0.0,1.0
2016-03-16,101.2,102.1268,100.7,101.67,76.9754823599172,2252185,0.0,1.0
2016-03-15,100.97,101.54,100.59,101.42,76.7862045927294,1796337,0.0,1.0
2016-03-14,100.56,101.6,100.48,101.29,76.6877801537918,2097092,0.0,1.0
2016-03-11,100.17,101.1,100.17,100.82,76.3319379514788,2315109,0.0,1.0
2016-03-10,100.06,100.06,98.85,99.87,75.6126824361653,2455331,0.0,1.0
2016-03-09,99.5,100.15,98.89,99.56,75.3779780048525,3442880,0.0,1.0
2016-03-08,100.54,101.64,100.37,100.62,76.1805157377286,2974043,0.0,1.0
2016-03-07,99.96,101.37,99.77,101.3,76.6953512644793,3349663,0.0,1.0
2016-03-04,99.55,101.22,99.51,100.4,76.0139513026033,3789686,0.0,1.0
2016-03-03,98.44,99.77,98.35,99.62,75.4234046689775,2541159,0.0,1.0
2016-03-02,98.09,98.965,98.07,98.77,74.7798602605392,2604781,0.0,1.0
2016-03-01,97.43,98.45,97.03,98.36,74.4694447223512,2666931,0.0,1.0
2016-02-29,97.44,97.71,96.51,96.55,73.0990736879119,3123948,0.0,1.0
2016-02-26,97.97,98.52,97.41,97.44,73.7729025391003,2373258,0.0,1.0
2016-02-25,97.16,97.85,96.48,97.72,73.9848936383506,2146758,0.0,1.0
2016-02-24,96.19,97.03,95.33,96.87,73.3413492299122,2366750,0.0,1.0
2016-02-23,97.11,97.22,96.01,96.97,73.4170603367873,3699689,0.0,1.0
2016-02-22,98.28,98.9099,97.92,98.02,74.2120269589759,2574333,0.0,1.0
2016-02-19,97.22,97.49,96.49,97.37,73.7199047642877,2312627,0.0,1.0
2016-02-18,97.82,98.05,97.24,97.46,73.7880447604753,2654699,0.78,1.0
2016-02-17,98.81,99.5,98.275,98.3,73.8331107487248,3003723,0.0,1.0
2016-02-16,97.91,99.02,97.51,98.56,74.0283966978059,3205662,0.0,1.0
2016-02-12,96.25,97.32,95.91,97.25,73.044455954359,3266665,0.0,1.0
2016-02-11,94.6,95.7,94.22,95.09,71.4220803773778,3896967,0.0,1.0
2016-02-10,97.54,98.0,95.89,96.12,72.1957131756605,3633310,0.0,1.0
2016-02-09,96.35,98.91,96.31,97.53,73.2547638995232,5426516,0.0,1.0
2016-02-08,94.39,97.42,94.32,97.3,73.0820109445669,4543854,0.0,1.0
2016-02-05,95.87,96.68,95.08,95.37,71.6323883225421,4272258,0.0,1.0
2016-02-04,95.33,97.0,95.17,96.25,72.293356150201,5545581,0.0,1.0
2016-02-03,95.23,95.73,93.97,95.33,71.6023443303757,4857274,0.0,1.0
2016-02-02,95.11,96.0,94.011,94.69,71.1216404557147,7634405,0.0,1.0
2016-02-01,92.04,94.5,92.04,94.08,70.6634695751783,5519685,0.0,1.0
2016-01-29,91.63,93.245,91.63,93.2,70.0025017475193,5220547,0.0,1.0
2016-01-28,90.97,91.61,90.26,91.0,68.3500821783719,2286525,0.0,1.0
2016-01-27,91.01,92.14,90.37,90.87,68.2524392038314,3333584,0.0,1.0
2016-01-26,89.92,91.32,89.88,90.93,68.2975051920808,2307707,0.0,1.0
2016-01-25,89.97,90.26,89.16,89.42,67.1633444878024,2069802,0.0,1.0
2016-01-22,90.27,90.69,89.308,89.9,67.5238723937982,2865982,0.0,1.0
2016-01-21,88.81,90.19,87.92,89.07,66.9004595563471,3467324,0.0,1.0
2016-01-20,89.06,89.4,87.3,88.7,66.6225526288086,4836922,0.0,1.0
2016-01-19,90.84,91.45,89.58,90.35,67.8618673056692,3771983,0.0,1.0
2016-01-15,89.57,90.11,88.42,90.04,67.6290263663803,5459437,0.0,1.0
2016-01-14,90.81,91.885,89.6,91.15,68.4627471489956,4001915,0.0,1.0
2016-01-13,93.32,93.77,90.1,90.61,68.0571532547503,4274528,0.0,1.0
2016-01-12,91.66,93.1,91.66,93.0,69.8522817866878,4435903,0.0,1.0
2016-01-11,91.78,91.94,90.71,91.66,68.8458080491161,3483977,0.0,1.0
2016-01-08,92.84,93.0,91.21,91.39,68.6430111019935,3941066,0.0,1.0
2016-01-07,93.025,93.97,92.27,92.6,69.5518418650246,3790717,0.0,1.0
2016-01-06,94.89,95.54,94.1,94.42,70.918843508592,2443014,0.0,1.0
2016-01-05,94.84,96.1,94.52,95.78,71.9403392422468,2835064,0.0,1.0
2016-01-04,95.34,95.4,94.06,94.84,71.2343054263384,3730830,0.0,1.0
2015-12-31,96.9,97.06,96.01,96.23,72.2783341541179,2178632,0.0,1.0
2015-12-30,97.5,97.71,97.03,97.09,72.9242799856937,1727348,0.0,1.0
2015-12-29,97.31,97.86,97.16,97.72,73.3974728623132,1688496,0.0,1.0
2015-12-28,97.15,97.2668,96.3,97.0,72.8566810033195,2274615,0.0,1.0
2015-12-24,96.99,97.71,96.69,97.34,73.1120549367332,1497617,0.0,1.0
2015-12-23,97.48,97.69,96.88,97.24,73.0369449563174,4812249,0.0,1.0
2015-12-22,97.55,98.2999,96.61,98.0,73.6077808074774,2458615,0.0,1.0
2015-12-21,98.51,98.8,96.34,96.89,72.7740600248621,3311031,0.0,1.0
2015-12-18,98.92,99.085,96.9,98.0,73.6077808074774,7045688,0.0,1.0
2015-12-17,102.4,102.46,99.98,100.0,75.1099804157933,4792140,0.0,1.0
2015-12-16,99.59,100.86,99.18,100.51,75.4930413159138,3480958,0.0,1.0
2015-12-15,98.54,99.57,98.12,98.9,74.2837706312196,3434180,0.0,1.0
2015-12-14,97.46,97.91,95.82,97.87,73.5101378329369,4131501,0.0,1.0
2015-12-11,98.8,99.0,97.26,97.46,73.2021869132321,5746261,0.0,1.0
2015-12-10,100.55,101.41,100.37,100.45,75.4479753276644,3232666,0.0,1.0
2015-12-09,101.12,101.94,100.09,100.46,75.4554863257059,3118856,0.0,1.0
2015-12-08,101.71,101.99,100.7986,101.16,75.9812561886165,3411899,0.0,1.0
2015-12-07,103.0,103.26,101.92,102.45,76.9501749359802,2521496,0.0,1.0
2015-12-04,102.44,103.39,102.21,103.26,77.5585657773482,3560947,0.0,1.0
2015-12-03,103.44,103.73,101.9,102.29,76.8299989673149,3927894,0.0,1.0
2015-12-02,103.73,103.93,103.04,103.3,77.5886097695145,3577053,0.0,1.0
2015-12-01,103.46,104.5,103.15,104.38,78.399797558005,3424256,0.0,1.0
2015-11-30,104.05,104.4,103.0,103.01,77.3707908263087,3996537,0.0,1.0
2015-11-27,103.79,104.41,103.71,104.18,78.2495775971735,954060,0.0,1.0
2015-11-25,103.36,103.65,103.035,103.49,77.7313187323045,1354734,0.0,1.0
2015-11-24,103.07,103.74,102.67,103.4,77.6637197499303,1557707,0.0,1.0
2015-11-23,104.13,104.5899,103.27,103.59,77.8064287127203,2290348,0.0,1.0
