,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Adj Close,BKNG_Volume,BKNG_Dividend Amount,BKNG_Split Coefficient
2012-05-09,708.74,733.05,707.2,718.95,713.829856852176,2551700,0.0,1.0
2012-05-08,736.01,739.99,705.01,716.2,711.099441515444,2150800,0.0,1.0
2012-05-07,736.38,752.46,734.5308,737.65,732.396681141954,1047900,0.0,1.0
2012-05-04,745.31,747.0,734.31,736.065,730.822969029692,1141200,0.0,1.0
2012-05-03,763.05,764.59,745.55,749.73,744.390651057489,898600,0.0,1.0
2012-05-02,755.56,762.4,747.14,761.06,755.639962244825,1129400,0.0,1.0
2012-05-01,760.82,766.8875,750.0,755.17,749.791909032697,1049200,0.0,1.0
2012-04-30,761.01,772.35,751.0,760.82,755.401671451801,1253500,0.0,1.0
2012-04-27,750.98,767.5,748.0,762.13,756.70234203039,1849400,0.0,1.0
2012-04-26,723.4,736.85,720.88,733.27,728.047874169268,1079400,0.0,1.0
2012-04-25,701.57,726.98,695.49,724.55,719.389975356067,1360500,0.0,1.0
2012-04-24,696.67,703.99,678.04,685.01,680.131567205382,1068200,0.0,1.0
2012-04-23,701.2,702.21,683.24,699.0,694.021934682066,1284600,0.0,1.0
2012-04-20,719.86,727.0,707.28,710.17,705.112385340719,1020600,0.0,1.0
2012-04-19,727.71,738.58,711.65,717.18,712.072462253625,1170400,0.0,1.0
2012-04-18,714.81,739.0,712.06,732.22,727.005351949788,1347100,0.0,1.0
2012-04-17,704.2,721.37,699.05,715.37,710.275352522903,1119500,0.0,1.0
2012-04-16,737.0,738.3999,698.95,702.0,697.000569594864,1915800,0.0,1.0
2012-04-13,739.79,749.81,730.7,735.18,729.944271730416,1258200,0.0,1.0
2012-04-12,731.44,744.0,724.29,742.15,736.864633511152,1218300,0.0,1.0
2012-04-11,750.88,751.0,719.25,729.57,724.374224443483,2148300,0.0,1.0
2012-04-10,768.5,774.96,739.06,741.26,735.980971820355,2381800,0.0,1.0
2012-04-09,746.85,768.895,746.0,764.75,759.303683187567,1270000,0.0,1.0
2012-04-05,749.2799,759.89,748.0,756.8,751.410300668651,1580100,0.0,1.0
2012-04-04,737.55,746.54,729.0,745.9,740.58792715215,1523500,0.0,1.0
2012-04-03,721.2,744.9999,721.2,743.62,738.324164618423,1503800,0.0,1.0
2012-04-02,717.26,727.63,717.25,719.97,714.842592722528,807700,0.0,1.0
2012-03-30,725.0,729.06,715.9028,717.5,712.39018331099,881700,0.0,1.0
2012-03-29,712.1,722.05,709.09,720.04,714.912094203826,1033200,0.0,1.0
2012-03-28,729.45,734.6278,709.43,718.2,713.085198123977,1159700,0.0,1.0
2012-03-27,735.39,736.45,727.2,728.85,723.659352064411,954300,0.0,1.0
2012-03-26,722.01,736.92,718.85,735.4,730.162704957355,1307800,0.0,1.0
2012-03-23,713.95,717.17,707.0022,714.99,709.898058767282,1032500,0.0,1.0
2012-03-22,700.28,713.53,699.5,711.99,706.919423854483,974100,0.0,1.0
2012-03-21,695.56,709.3055,695.25,703.65,698.638818796903,1084000,0.0,1.0
2012-03-20,693.3,698.04,686.15,696.465,691.504988180751,847100,0.0,1.0
2012-03-19,678.86,699.894,678.511,696.93,691.966676592235,1115000,0.0,1.0
2012-03-16,657.25,675.64,657.25,675.5,670.68929453181,1263400,0.0,1.0
2012-03-15,649.99,659.669,646.07,657.25,652.569265478952,690100,0.0,1.0
2012-03-14,653.15,653.54,643.9,650.75,646.115556501222,614200,0.0,1.0
2012-03-13,654.96,655.33,647.08,653.79,649.133906546191,549800,0.0,1.0
2012-03-12,647.45,653.38,644.62,650.95,646.314132162075,564200,0.0,1.0
2012-03-09,655.0,655.09,647.0,647.45,642.839058097144,979900,0.0,1.0
2012-03-08,647.43,654.9,641.26,653.82,649.163692895319,866400,0.0,1.0
2012-03-07,636.0,643.82,635.51,641.6,637.030720017186,1429200,0.0,1.0
2012-03-06,634.53,638.522,628.2,629.74,625.255183328589,862500,0.0,1.0
2012-03-05,647.03,649.7,635.2,642.69,638.112957368837,882200,0.0,1.0
2012-03-02,637.42,646.0,635.658,645.86,641.26038159336,1144400,0.0,1.0
2012-03-01,626.03,638.56,626.0,637.32,632.781200874927,1054300,0.0,1.0
2012-02-29,632.4,634.66,626.42,627.02,622.554554340985,1249800,0.0,1.0
2012-02-28,634.81,637.88,627.31,632.76,628.253675807473,2767800,0.0,1.0
2012-02-27,594.95,597.0,587.13,591.54,587.327232105621,1882400,0.0,1.0
2012-02-24,590.17,595.84,589.77,590.41,586.2052796218,945900,0.0,1.0
2012-02-23,587.0,593.82,585.24,587.4,583.216715925959,716600,0.0,1.0
2012-02-22,585.0,591.0,581.25,587.72,583.534436983324,867800,0.0,1.0
2012-02-21,585.52,593.0,579.28,584.75,580.585588419654,814000,0.0,1.0
2012-02-17,571.58,583.5,571.27,582.52,578.37146980114,760800,0.0,1.0
2012-02-16,570.39,574.24,558.15,571.32,567.251232793359,745400,0.0,1.0
2012-02-15,581.02,584.88,568.61,570.3,566.238496923007,944600,0.0,1.0
2012-02-14,569.42,588.56,569.42,576.94,572.831208863335,1231900,0.0,1.0
2012-02-13,549.43,573.13,547.1001,571.15,567.082443481633,1381800,0.0,1.0
2012-02-10,533.65,546.904,533.24,545.04,541.158390957243,1014600,0.0,1.0
2012-02-09,537.46,542.96,533.23,540.13,536.283358483296,688900,0.0,1.0
2012-02-08,527.54,538.81,527.38,538.37,534.535892667788,915800,0.0,1.0
2012-02-07,535.8,538.75,527.624,529.19,525.421269834624,907700,0.0,1.0
2012-02-06,544.7999,547.6,536.61,536.73,532.907572248791,717100,0.0,1.0
2012-02-03,538.63,549.0,537.52,546.98,543.08457486752,826800,0.0,1.0
2012-02-02,535.0,536.5,529.928,533.83,530.028225166419,500700,0.0,1.0
2012-02-01,533.41,536.46,522.37,535.9,532.08348325625,827900,0.0,1.0
2012-01-31,525.5,531.0,523.6,529.49,525.719133325904,689600,0.0,1.0
2012-01-30,522.95,524.1599,518.6,522.41,518.689554931699,535500,0.0,1.0
2012-01-27,523.8,527.38,520.73,525.86,522.114985081418,474300,0.0,1.0
2012-01-26,530.0,537.56,523.0,524.66,520.923531116298,685000,0.0,1.0
2012-01-25,523.47,529.9156,518.66,528.35,524.587252059041,535700,0.0,1.0
2012-01-24,514.46,525.5,512.6,523.73,520.000154293331,533500,0.0,1.0
2012-01-23,517.12,525.05,514.0,518.02,514.330819175971,643600,0.0,1.0
2012-01-20,521.47,521.97,514.3,518.58,514.88683102636,903900,0.0,1.0
2012-01-19,520.0,527.05,520.0,526.07,522.323489525314,756100,0.0,1.0
2012-01-18,497.0,519.39,496.0,518.83,515.135050602427,1226300,0.0,1.0
2012-01-17,487.57,501.6,485.37,498.21,494.661899968458,905600,0.0,1.0
2012-01-13,472.61,483.0,469.28,482.43,478.994280327137,642500,0.0,1.0
2012-01-12,477.57,479.49,471.11,476.18,472.788790925474,558500,0.0,1.0
2012-01-11,483.0,484.96,476.76,477.7,474.297965947958,464400,0.0,1.0
2012-01-10,481.63,486.21,480.02,484.28,480.83110519003,669600,0.0,1.0
2012-01-09,482.19,485.0,472.4,476.08,472.689503095047,729500,0.0,1.0
2012-01-06,487.83,489.28,479.06,480.31,476.889378322093,699800,0.0,1.0
2012-01-05,479.08,488.0,473.42,486.21,482.747360317263,744100,0.0,1.0
2012-01-04,485.47,485.66,476.2,480.91,477.485105304653,548900,0.0,1.0
2012-01-03,475.0,486.54,474.65,485.15,481.694909314741,724100,0.0,1.0
2011-12-30,474.7,477.9,467.5,467.71,464.379111688339,476200,0.0,1.0
2011-12-29,475.1924,477.59,465.85,476.0,472.610072830706,446800,0.0,1.0
2011-12-28,483.0,483.91,474.26,475.4,472.014345848146,519600,0.0,1.0
2011-12-27,480.0,487.24,479.29,484.21,480.761603708731,375000,0.0,1.0
2011-12-23,482.33,483.61,478.12,481.73,478.299265514151,432000,0.0,1.0
2011-12-22,472.59,482.61,470.84,479.69,476.273793773448,708400,0.0,1.0
2011-12-21,478.25,478.8,464.51,472.33,468.966209454049,898100,0.0,1.0
2011-12-20,466.01,480.09,466.01,480.09,476.670945095154,1097900,0.0,1.0
2011-12-19,456.65,465.45,455.1,459.73,456.455942820295,865500,0.0,1.0
2011-12-16,450.0,457.68,448.13,457.08,453.824815313989,1334200,0.0,1.0
2011-12-15,450.05,452.5,438.76,445.39,442.218067937118,1631600,0.0,1.0
2011-12-14,462.06,463.12,441.6,445.19,442.019492276264,1701300,0.0,1.0
2011-12-13,476.14,481.66,461.4,462.69,459.394862600923,805600,0.0,1.0
2011-12-12,474.5,476.27,468.0,475.39,472.004417065103,629400,0.0,1.0
2011-12-09,480.0,482.0,474.38,479.74,476.323437688661,762900,0.0,1.0
2011-12-08,482.86,486.0,477.0,479.46,476.045431763467,860600,0.0,1.0
2011-12-07,476.71,486.39,472.0,484.29,480.841033973072,994100,0.0,1.0
2011-12-06,482.77,485.88,473.3625,479.1,475.687995573931,860700,0.0,1.0
2011-12-05,495.63,495.63,478.99,484.02,480.57295683092,888000,0.0,1.0
2011-12-02,497.42,498.82,485.0,486.48,483.015437459415,979100,0.0,1.0
2011-12-01,483.87,493.27,482.01,488.43,484.951550152734,816400,0.0,1.0
2011-11-30,478.89,486.45,472.94,485.89,482.429639259898,1160900,0.0,1.0
2011-11-29,475.41,475.5,460.66,463.0,459.702654875245,893600,0.0,1.0
2011-11-28,474.51,483.03,468.75,472.5,469.134998765774,893900,0.0,1.0
2011-11-25,462.97,466.97,456.27,459.18,455.909859752948,447800,0.0,1.0
2011-11-23,478.0,479.39,464.03,464.53,461.221758680772,894900,0.0,1.0
2011-11-22,472.78,485.9932,472.16,481.07,477.643965833335,894800,0.0,1.0
2011-11-21,486.97,494.91,474.38,477.65,474.248322032745,1225300,0.0,1.0
2011-11-18,514.63,515.63,493.6225,496.92,493.381086955954,1682100,0.0,1.0
2011-11-17,538.05,541.0,511.408,513.4,509.743721410261,1593300,0.0,1.0
2011-11-16,541.37,548.0,537.0,538.33,534.496177535617,1007100,0.0,1.0
2011-11-15,531.54,549.76,530.172,546.82,542.925714338837,1188200,0.0,1.0
2011-11-14,530.98,544.38,530.16,534.4,530.594165799851,1054600,0.0,1.0
2011-11-11,535.11,535.47,525.07,533.31,529.511928448201,1225400,0.0,1.0
2011-11-10,542.34,543.0,525.55,528.36,524.597180842083,1367900,0.0,1.0
2011-11-09,543.0,547.79,535.1,536.55,532.728854154023,1819400,0.0,1.0
2011-11-08,520.0,553.33,519.63,552.85,548.912770513562,3903600,0.0,1.0
2011-11-07,517.24,519.0,503.2,509.0,505.37505687149,2448600,0.0,1.0
2011-11-04,509.0,516.98,498.0001,513.37,509.713935061133,1638600,0.0,1.0
2011-11-03,498.57,511.77,490.31,511.71,508.065757076051,1017200,0.0,1.0
2011-11-02,496.15,497.23,487.0,493.64,490.124446117961,968100,0.0,1.0
2011-11-01,492.08,499.228,478.65,489.02,485.537348352251,1475900,0.0,1.0
2011-10-31,519.0,521.9983,507.69,507.72,504.104172642029,971700,0.0,1.0
2011-10-28,515.0,526.75,511.0,523.68,519.950510378117,995100,0.0,1.0
2011-10-27,512.38,524.42,510.69,520.55,516.842801285764,1543000,0.0,1.0
2011-10-26,510.11,513.61,480.32,495.63,492.100273943451,1489300,0.0,1.0
2011-10-25,517.015,522.99,503.67,505.06,501.463116352681,1147300,0.0,1.0
2011-10-24,494.0,521.24,491.85,519.82,516.11800012365,1232300,0.0,1.0
2011-10-21,479.7199,495.79,478.3201,495.46,491.931484631726,1450500,0.0,1.0
2011-10-20,478.47,480.5,468.67,473.82,470.445598127405,954000,0.0,1.0
2011-10-19,490.82,493.26,473.811,479.0,475.588707743504,1166900,0.0,1.0
2011-10-18,492.16,496.72,475.9,493.21,489.697508447127,1121700,0.0,1.0
2011-10-17,495.29,506.87,491.47,492.85,489.340072257591,710000,0.0,1.0
2011-10-14,503.13,503.35,492.5101,499.13,495.575348008383,761700,0.0,1.0
2011-10-13,485.06,495.75,483.93,493.77,490.253520297516,1105700,0.0,1.0
2011-10-12,499.45,503.98,485.11,485.54,482.082131853405,1427700,0.0,1.0
2011-10-11,480.95,494.64,478.62,493.26,489.74715236234,1049400,0.0,1.0
2011-10-10,475.75,483.95,474.0,483.85,480.404167519195,960500,0.0,1.0
2011-10-07,474.12,474.84,457.8,467.73,464.398969254424,1545000,0.0,1.0
2011-10-06,447.78,472.83,444.28,469.56,466.215936551231,1935400,0.0,1.0
2011-10-05,441.17,449.5,424.12,445.67,442.496073862312,1882400,0.0,1.0
2011-10-04,440.7,447.97,411.26,444.0,440.837967094188,2650500,0.0,1.0
2011-10-03,454.35,467.0,445.29,445.75,442.575504126653,1940000,0.0,1.0
2011-09-30,469.12,472.27,449.33,449.46,446.259082635481,2199700,0.0,1.0
2011-09-29,506.03,506.78,463.151,478.02,474.615687005323,2383200,0.0,1.0
2011-09-28,512.74,518.0,495.341,498.09,494.542754571946,1080100,0.0,1.0
2011-09-27,523.49,523.58,504.065,511.12,507.479958876534,1323700,0.0,1.0
2011-09-26,514.7,515.99,492.0,513.59,509.932368288072,1476800,0.0,1.0
2011-09-23,503.0,517.61,500.7,514.61,510.945104158423,1342800,0.0,1.0
2011-09-22,516.39,521.49,499.25,505.57,501.969484287857,1832300,0.0,1.0
2011-09-21,538.0,549.959,531.0,531.27,527.486456707498,1137400,0.0,1.0
2011-09-20,533.09,554.0,528.0,537.24,533.413940183967,1735000,0.0,1.0
2011-09-19,518.34,536.45,510.54,531.45,527.665174802266,1155500,0.0,1.0
2011-09-16,528.62,531.17,523.13,525.47,521.727762542754,1341200,0.0,1.0
2011-09-15,533.68,534.7,522.7,524.0,520.268231435483,943500,0.0,1.0
2011-09-14,524.93,539.0,513.0,529.56,525.788634807203,1473400,0.0,1.0
2011-09-13,530.47,530.7,516.6,523.03,519.305139480344,1001400,0.0,1.0
2011-09-12,513.26,531.77,508.136,528.87,525.103548777259,1197400,0.0,1.0
2011-09-09,534.89,538.04,516.895,520.75,517.041376946618,1613300,0.0,1.0
2011-09-08,538.65,549.33,533.1,538.39,534.555750233873,1483700,0.0,1.0
2011-09-07,540.0,542.51,533.0,542.14,538.279043874871,1078600,0.0,1.0
2011-09-06,517.49,534.2,514.01,533.7,529.899150986865,1207700,0.0,1.0
2011-09-02,519.96,530.49,518.1,528.19,524.428391530358,788300,0.0,1.0
2011-09-01,537.26,541.47,529.08,529.84,526.066640732397,857600,0.0,1.0
2011-08-31,539.4,542.69,529.54,537.26,533.433797750052,1302000,0.0,1.0
2011-08-30,520.49,541.78,518.51,535.22,531.408326009349,1585500,0.0,1.0
2011-08-29,510.0,522.32,509.06,521.01,517.299525305727,1118800,0.0,1.0
2011-08-26,477.99,503.81,475.5,503.47,499.884439848898,1345700,0.0,1.0
2011-08-25,487.64,494.98,480.95,483.56,480.116232810958,990100,0.0,1.0
2011-08-24,478.89,487.97,475.0,485.5,482.042416721234,1597900,0.0,1.0
2011-08-23,450.13,477.48,447.73,476.61,473.215728596308,1461800,0.0,1.0
2011-08-22,458.5,463.99,441.55,446.32,443.141444760085,1642600,0.0,1.0
2011-08-19,452.0,477.8,445.15,448.95,445.752714700305,2201500,0.0,1.0
2011-08-18,476.57,476.85,450.15,458.8,455.532565997327,2017000,0.0,1.0
2011-08-17,499.2,505.51,486.0,491.85,488.347193953325,1018100,0.0,1.0
2011-08-16,506.73,508.261,489.0,497.32,493.778238277661,1816800,0.0,1.0
2011-08-15,504.66,514.93,500.3855,514.35,510.686955799314,1064100,0.0,1.0
2011-08-12,505.72,509.99,498.0,503.11,499.527003659362,947800,0.0,1.0
2011-08-11,501.95,508.058,485.33,500.16,496.598012661777,1852000,0.0,1.0
2011-08-10,503.16,512.95,497.5,498.8,495.247698167975,2170200,0.0,1.0
2011-08-09,511.0,525.1,490.5,517.42,513.735092193411,2466900,0.0,1.0
2011-08-08,510.25,523.49,503.94,505.0,501.403543654425,2461600,0.0,1.0
2011-08-05,537.6,540.9,510.52,527.81,524.051097774737,4049100,0.0,1.0
2011-08-04,518.01,519.45,480.84,483.34,479.897799584019,3011000,0.0,1.0
2011-08-03,522.32,525.39,501.308,521.97,518.252688477822,1203200,0.0,1.0
2011-08-02,536.1,539.15,517.45,518.32,514.628682667251,1209200,0.0,1.0
2011-08-01,547.2271,547.878,527.69,538.86,535.022403036878,1142200,0.0,1.0
2011-07-29,528.18,542.87,526.0,537.65,533.821020288716,1358900,0.0,1.0
2011-07-28,516.7,529.97,511.8527,522.29,518.570409535187,953100,0.0,1.0
2011-07-27,532.38,534.7,516.01,517.21,513.526587749515,670200,0.0,1.0
2011-07-26,530.33,538.46,530.33,533.67,529.869364637737,549500,0.0,1.0
2011-07-25,529.0,540.0,529.0,529.75,525.977281685013,450800,0.0,1.0
2011-07-22,527.18,533.27,525.0,530.37,526.592866233658,671600,0.0,1.0
2011-07-21,527.9,542.5,523.68,526.01,522.263916827058,987100,0.0,1.0
2011-07-20,538.02,538.62,529.15,529.95,526.175857345867,512000,0.0,1.0
2011-07-19,521.98,538.86,520.49,537.5,533.672088543076,954400,0.0,1.0
2011-07-18,520.6,521.39,510.16,516.66,512.980504682169,606500,0.0,1.0
2011-07-15,522.28,526.85,515.804,522.5,518.778913979083,711500,0.0,1.0
2011-07-14,534.77,537.69,518.5,519.72,516.018712293223,756500,0.0,1.0
2011-07-13,534.14,541.97,530.0,532.27,528.479335011764,812200,0.0,1.0
2011-07-12,534.58,535.489,526.2,528.57,524.805685285979,1138300,0.0,1.0
2011-07-11,544.0,548.75,535.2,536.55,532.728854154023,1100400,0.0,1.0
2011-07-08,538.69,552.15,535.26,552.15,548.217755700576,1087200,0.0,1.0
2011-07-07,541.74,549.6,540.17,547.34,543.442011057056,904800,0.0,1.0
2011-07-06,534.84,538.96,530.04,536.13,532.311845266232,647400,0.0,1.0
2011-07-05,525.0,537.1,521.1095,535.37,531.557257754989,880200,0.0,1.0
2011-07-01,513.39,525.24,510.0,524.798,521.060548322287,1058600,0.0,1.0
2011-06-30,507.61,514.51,505.62,511.93,508.28419030299,1006900,0.0,1.0
2011-06-29,497.6,507.1,492.4131,503.88,500.291519953647,1188600,0.0,1.0
2011-06-28,489.35,495.65,486.62,495.4,491.87191193347,1159800,0.0,1.0
2011-06-27,483.74,489.69,483.74,487.1,483.63102200806,754400,0.0,1.0
2011-06-24,490.43,490.59,480.05,482.97,479.530434611441,1399500,0.0,1.0
2011-06-23,474.24,490.69,473.1,490.0,486.510369090432,1138800,0.0,1.0
2011-06-22,485.11,489.38,480.34,480.66,477.236885728586,922000,0.0,1.0
2011-06-21,461.56,489.56,458.95,487.61,484.137389943236,1747600,0.0,1.0
2011-06-20,456.36,465.46,451.75,458.78,455.512708431242,808300,0.0,1.0
2011-06-17,466.4,467.92,460.16,462.35,459.057283977472,1345400,0.0,1.0
2011-06-16,470.15,471.91,452.34,461.71,458.421841862742,1633500,0.0,1.0
2011-06-15,476.75,480.99,468.51,471.17,467.8144706211,1042500,0.0,1.0
2011-06-14,486.4,489.33,477.14,480.72,477.296458426842,1105200,0.0,1.0
2011-06-13,495.5,497.6,480.0,482.13,478.696416835857,1167600,0.0,1.0
2011-06-10,501.86,502.9,491.38,493.18,489.667722097999,856400,0.0,1.0
2011-06-09,501.12,506.28,495.7,503.17,499.586576357618,522600,0.0,1.0
2011-06-08,504.52,509.81,497.19,500.68,497.114309379995,786600,0.0,1.0
2011-06-07,504.68,511.28,501.26,506.12,502.515567355203,683400,0.0,1.0
2011-06-06,504.81,510.38,501.034,502.87,499.288712866338,785500,0.0,1.0
2011-06-03,506.38,516.36,505.0,507.8,504.18360290637,897000,0.0,1.0
2011-06-02,507.99,514.9775,504.1357,512.78,509.128136861616,757300,0.0,1.0
2011-06-01,514.18,519.39,506.06,507.06,503.448872961213,957900,0.0,1.0
2011-05-31,506.05,515.19,505.15,515.19,511.520973574898,865200,0.0,1.0
2011-05-27,505.39,509.65,500.55,501.44,497.868896891237,626900,0.0,1.0
2011-05-26,497.5,507.45,496.742,505.11,501.512760267894,809300,0.0,1.0
2011-05-25,488.51,502.77,487.7,498.81,495.257626951017,1048000,0.0,1.0
2011-05-24,504.0,504.684,489.0,490.92,487.423817130357,1639100,0.0,1.0
2011-05-23,512.95,513.58,501.04,501.66,498.087330118176,1400000,0.0,1.0
2011-05-20,521.17,525.99,519.6,520.08,516.376148482759,764400,0.0,1.0
2011-05-19,519.87,527.5,519.226,522.1,518.381762657377,823800,0.0,1.0
2011-05-18,505.1,521.01,502.79,518.38,514.688255365507,1290800,0.0,1.0
2011-05-17,499.86,505.39,493.67,504.4,500.807816671865,1283700,0.0,1.0
2011-05-16,518.01,519.33,498.61,503.38,499.795080801514,1466700,0.0,1.0
2011-05-13,524.34,530.68,520.5,520.61,516.90237398402,842400,0.0,1.0
2011-05-12,520.5,527.04,514.1,523.96,520.228516303312,990000,0.0,1.0
2011-05-11,528.5,530.15,518.0,520.99,517.279667739641,818300,0.0,1.0
2011-05-10,531.3,531.92,524.276,528.5,524.736183804681,1246900,0.0,1.0
2011-05-09,519.25,532.0,517.58,529.2,525.431198617667,1230100,0.0,1.0
2011-05-06,530.5,540.93,518.1,519.03,515.33362626328,3351900,0.0,1.0
2011-05-05,535.5,545.5,531.18,533.97,530.167228129017,2300000,0.0,1.0
2011-05-04,539.99,544.23,528.0,537.56,533.731661241332,1139700,0.0,1.0
2011-05-03,556.47,561.0,537.03,540.11,536.263500917211,1200000,0.0,1.0
2011-05-02,551.82,561.88,551.22,555.65,551.692829765507,1228500,0.0,1.0
2011-04-29,550.23,556.274,545.95,547.01,543.114361216648,1132200,0.0,1.0
2011-04-28,538.87,551.17,537.58,550.03,546.112853695531,832200,0.0,1.0
2011-04-27,538.66,544.56,534.8,539.45,535.608201236395,729300,0.0,1.0
2011-04-26,544.94,546.2,532.37,537.69,533.860735420887,809400,0.0,1.0
2011-04-25,544.8,547.91,542.23,544.31,540.433589795129,567400,0.0,1.0
2011-04-21,533.14,544.27,530.36,543.95,540.076153605593,901600,0.0,1.0
2011-04-20,530.6,537.0,530.02,531.35,527.565886971839,1011300,0.0,1.0
2011-04-19,517.0,525.57,512.67,525.53,521.78733524101,821200,0.0,1.0
2011-04-18,517.28,517.8494,507.55,516.78,513.099650078681,1016700,0.0,1.0
2011-04-15,512.88,520.34,509.35,520.07,516.366219699717,933200,0.0,1.0
2011-04-14,511.79,514.0,508.01,512.65,508.999062682061,959900,0.0,1.0
2011-04-13,514.25,516.3,509.5,514.81,511.143679819276,833500,0.0,1.0
2011-04-12,509.99,514.9999,505.5,512.14,508.492694746886,946000,0.0,1.0
2011-04-11,507.86,512.5,500.47,512.45,508.800487021208,1074700,0.0,1.0
2011-04-08,514.0,515.98,504.55,506.82,503.21058216819,927000,0.0,1.0
2011-04-07,506.38,511.85,502.22,508.86,505.236053908893,956500,0.0,1.0
2011-04-06,520.0,521.0,503.54,506.27,502.664499100843,1306900,0.0,1.0
2011-04-05,516.65,522.0,514.81,516.94,513.258510607363,710500,0.0,1.0
2011-04-04,515.21,518.68,509.5,518.59,514.896759809403,883700,0.0,1.0
2011-04-01,508.18,515.64,507.83,513.85,510.190516647181,1393700,0.0,1.0
2011-03-31,503.02,509.0,500.6,506.44,502.833288412568,1087800,0.0,1.0
2011-03-30,495.01,506.69,493.63,504.0,500.410665350159,1237900,0.0,1.0
2011-03-29,482.84,493.44,481.0,491.69,488.188333424642,981900,0.0,1.0
2011-03-28,488.47,491.36,483.99,483.99,480.543170481792,771400,0.0,1.0
2011-03-25,480.13,490.39,478.155,487.0,483.531734177634,1236100,0.0,1.0
2011-03-24,470.52,478.0,468.0,476.01,472.620001613748,1191600,0.0,1.0
2011-03-23,454.55,467.99,450.06,466.26,462.939438147153,1174700,0.0,1.0
2011-03-22,458.0,462.19,448.72,455.7,452.454643254102,1331700,0.0,1.0
2011-03-21,453.0,458.4681,443.12,456.93,453.675883568349,1032900,0.0,1.0
2011-03-18,456.88,457.79,448.5,449.54,446.338512899822,1352500,0.0,1.0
2011-03-17,462.5,462.5,451.77,452.19,448.969640406128,915500,0.0,1.0
2011-03-16,459.12,466.53,450.0,455.96,452.712791613211,1317100,0.0,1.0
2011-03-15,451.63,464.35,451.25,461.34,458.054476890163,1221600,0.0,1.0
2011-03-14,459.21,464.5,455.44,463.61,460.308310640848,897000,0.0,1.0
2011-03-11,462.2,466.76,457.3,463.19,459.891301753056,925500,0.0,1.0
2011-03-10,461.26,468.69,457.22,464.41,461.102613284261,1325900,0.0,1.0
2011-03-09,464.67,474.36,464.67,468.52,465.183343114795,1126900,0.0,1.0
2011-03-08,464.55,471.7,460.11,469.08,465.739354965184,1273500,0.0,1.0
2011-03-07,470.0,474.74,459.26,466.69,463.366375817987,1450000,0.0,1.0
2011-03-04,462.87,469.74,461.5601,469.1275,465.786516684636,1346800,0.0,1.0
