,CABO_Open,CABO_High,CABO_Low,CABO_Close,CABO_Adj Close,CABO_Volume,CABO_Dividend Amount,CABO_Split Coefficient
2015-10-01,420.49,435.98,420.0,428.36,386.016145878242,40735,0.0,1.0
2015-09-30,430.45,435.0,418.0,419.42,377.959874648081,48521,0.0,1.0
2015-09-29,428.98,436.0,427.0,427.71,385.430399088577,30380,0.0,1.0
2015-09-28,427.1,441.495,425.95,427.98,385.673709293514,56696,0.0,1.0
2015-09-25,427.76,438.29,423.99,426.85,384.655411028405,52889,0.0,1.0
2015-09-24,431.96,436.59,423.26,424.51,382.546722585611,32067,0.0,1.0
2015-09-23,434.49,442.0,430.525,434.7,391.729429949742,15420,0.0,1.0
2015-09-22,421.23,437.98,419.64,433.51,390.657062750202,22050,0.0,1.0
2015-09-21,424.0,428.08,418.0,426.86,384.664422517476,33139,0.0,1.0
2015-09-18,420.0,428.94,420.0,423.92,382.015044730377,103001,0.0,1.0
2015-09-17,421.87,441.62,421.87,424.36,382.411550249535,77387,0.0,1.0
2015-09-16,419.08,424.71,414.1,422.01,380.293850317669,57340,0.0,1.0
2015-09-15,418.9,430.19,415.13,420.08,378.554632926818,19008,0.0,1.0
2015-09-14,417.0,421.22,411.11,420.08,378.554632926818,11419,0.0,1.0
2015-09-11,409.62,419.0,401.01,417.57,376.292749169804,38082,0.0,1.0
2015-09-10,427.87,432.47,411.015,412.86,372.048337817002,14708,0.0,1.0
2015-09-09,433.78,434.81,424.21,427.43,385.178077394567,10444,0.0,1.0
2015-09-08,419.64,427.89,419.64,425.0,382.988285550128,21430,0.0,1.0
2015-09-04,406.57,416.23,400.43,415.63,374.544520289881,34891,0.0,1.0
2015-09-03,405.4,416.2,405.0,408.91,368.488799633653,22807,0.0,1.0
2015-09-02,414.39,419.15,386.4,405.93,365.803375890267,61762,0.0,1.0
2015-09-01,416.85,420.19,406.15,410.73,370.128890644715,62474,0.0,1.0
2015-08-31,413.0,427.7,411.02,415.34,374.2831871068,23614,0.0,1.0
2015-08-28,422.99,422.99,410.0,418.18,376.842450003182,12299,0.0,1.0
2015-08-27,429.69,431.545,413.37,416.01,374.886956874608,20903,0.0,1.0
2015-08-26,421.0,428.3601,411.0,413.92,373.003555658609,22552,0.0,1.0
2015-08-25,411.1,422.1,411.1,413.23,372.381762912657,35839,0.0,1.0
2015-08-24,401.3,418.12,396.98,409.99,369.462040453404,74265,0.0,1.0
2015-08-21,422.01,430.0,405.0,419.75,378.25725378745,72964,0.0,1.0
2015-08-20,430.29,442.91,423.5,424.9,382.89817065941,29849,0.0,1.0
2015-08-19,436.55,439.96,430.01,432.88,390.089338938681,15017,0.0,1.0
2015-08-18,427.41,439.46,427.41,439.03,395.631404717818,6837,0.0,1.0
2015-08-17,425.25,444.51,425.08,440.0,396.505519157779,37796,0.0,1.0
2015-08-14,425.0,437.97,420.25,424.25,382.312423869745,14563,0.0,1.0
2015-08-13,426.46,430.97,420.65,424.95,382.943228104769,31488,0.0,1.0
2015-08-12,424.82,430.0,417.51,425.61,383.537986383505,15638,0.0,1.0
2015-08-11,427.21,429.995,427.21,427.54,385.277203774357,10525,0.0,1.0
2015-08-10,417.04,436.05,415.48,430.3,387.764374758165,31293,0.0,1.0
2015-08-07,412.605,418.77,412.605,415.42,374.355279019374,70833,0.0,1.0
2015-08-06,414.93,420.63,409.95,415.53,374.454405399164,51527,0.0,1.0
2015-08-05,434.82,440.18,411.52,417.0,375.779094292713,38542,0.0,1.0
2015-08-04,415.6,417.0,407.4905,414.62,373.634359893633,44091,0.0,1.0
2015-08-03,414.86,419.18,412.7,416.6,375.418634729843,41640,0.0,1.0
2015-07-31,415.9,416.0,410.0,415.22,374.175049237939,27675,0.0,1.0
2015-07-30,415.0,416.0,410.0,412.73,371.931188459069,20005,0.0,1.0
2015-07-29,404.0,416.38,404.0,416.04,374.913991341824,25288,0.0,1.0
2015-07-28,407.61,412.81,405.9682,409.61,369.119603868677,38716,0.0,1.0
2015-07-27,418.97,420.901,408.42,412.65,371.859096546494,30656,0.0,1.0
2015-07-24,408.135,424.6,402.5,422.72,380.933666041765,159973,0.0,1.0
2015-07-23,398.03,401.89,398.0,400.49,360.901125835225,73057,0.0,1.0
2015-07-22,399.0,402.4875,391.4,397.16,357.900299974326,307065,0.0,1.0
2015-07-21,393.01,400.57,388.455,399.99,360.450551381637,36437,0.0,1.0
2015-07-20,400.33,405.0,393.01,393.56,354.65616390849,45253,0.0,1.0
2015-07-17,397.0,401.8,392.48,399.84,360.31537904556,226061,0.0,1.0
2015-07-16,392.2,397.72,390.91,396.5,357.30554169559,121224,0.0,1.0
2015-07-15,391.0,396.739,388.21,394.68,355.665450684528,86766,0.0,1.0
2015-07-14,390.01,394.428,384.42,390.36,351.772487405524,87622,0.0,1.0
2015-07-13,386.03,391.0,382.05,387.9,349.555661093869,69619,0.0,1.0
2015-07-10,387.0,392.04,382.59,383.8,345.860950574445,168693,0.0,1.0
2015-07-09,384.0,393.38,382.0175,382.73,344.896721243766,86907,0.0,1.0
2015-07-08,390.01,400.0,365.0,380.5,342.887159180761,116956,0.0,1.0
2015-07-07,395.87,400.0,393.81,393.81,354.881451135284,80937,0.0,1.0
2015-07-06,395.0,404.925,392.37,395.75,356.629680015207,142779,0.0,1.0
2015-07-02,401.51,409.5,395.39,399.71,360.198229687627,205104,0.0,1.0
2015-07-01,450.48,450.48,380.0,399.0,359.558413963532,142441,0.0,1.0
