,MDSO_Open,MDSO_High,MDSO_Low,MDSO_Close,MDSO_Adj Close,MDSO_Volume,MDSO_Dividend Amount,MDSO_Split Coefficient
2009-09-10,15.8,16.23,15.74,15.9,7.95,76700,0.0,1.0
2009-09-09,15.67,16.0396,15.59,15.8,7.9,49900,0.0,1.0
2009-09-08,16.15,16.15,15.74,15.9,7.95,93900,0.0,1.0
2009-09-04,16.04,16.15,15.94,16.0,8.0,37300,0.0,1.0
2009-09-03,16.5,16.5,16.1,16.11,8.055,27300,0.0,1.0
2009-09-02,16.03,16.5,16.03,16.49,8.245,24200,0.0,1.0
2009-09-01,15.86,16.19,15.8,16.03,8.015,50100,0.0,1.0
2009-08-31,16.02,16.11,15.8001,15.86,7.93,62300,0.0,1.0
2009-08-28,16.17,16.765,15.75,16.02,8.01,39700,0.0,1.0
2009-08-27,16.21,16.5,16.079,16.31,8.155,114000,0.0,1.0
2009-08-26,17.18,17.35,16.3,16.3,8.15,84400,0.0,1.0
2009-08-25,17.28,17.35,16.765,17.1,8.55,59000,0.0,1.0
2009-08-24,17.5,17.5935,16.92,17.16,8.58,39700,0.0,1.0
2009-08-21,17.53,17.67,17.13,17.49,8.745,31200,0.0,1.0
2009-08-20,16.99,17.71,16.86,17.3,8.65,83700,0.0,1.0
2009-08-19,16.78,16.794,16.22,16.5,8.25,89200,0.0,1.0
2009-08-18,17.14,17.25,16.53,16.8,8.4,95400,0.0,1.0
2009-08-17,17.07,17.24,16.43,17.2,8.6,130200,0.0,1.0
2009-08-14,18.1,18.1,16.41,17.5,8.75,140700,0.0,1.0
2009-08-13,16.37,18.88,16.37,18.2,9.1,301500,0.0,1.0
2009-08-12,17.0,17.056,16.36,16.36,8.18,91800,0.0,1.0
2009-08-11,17.1501,17.28,16.36,17.02,8.51,108500,0.0,1.0
2009-08-10,17.75,17.9,17.1674,17.41,8.705,38000,0.0,1.0
2009-08-07,17.95,18.45,17.15,17.99,8.995,66300,0.0,1.0
2009-08-06,18.61,18.665,17.83,17.93,8.965,93400,0.0,1.0
2009-08-05,19.22,19.28,18.17,18.4501,9.22505,82600,0.0,1.0
2009-08-04,19.3,19.47,18.28,18.99,9.495,263200,0.0,1.0
2009-08-03,19.0,19.7332,18.8,19.1,9.55,76400,0.0,1.0
2009-07-31,18.14,18.64,17.71,18.45,9.225,117900,0.0,1.0
2009-07-30,17.5,18.0,17.45,17.74,8.87,134500,0.0,1.0
2009-07-29,17.3,17.43,16.6275,17.43,8.715,34900,0.0,1.0
2009-07-28,16.7,17.41,16.25,17.4,8.7,219500,0.0,1.0
2009-07-27,16.69,16.98,16.54,16.91,8.455,53000,0.0,1.0
2009-07-24,16.98,16.98,16.3,16.52,8.26,42900,0.0,1.0
2009-07-23,16.89,17.0,16.51,16.72,8.36,98500,0.0,1.0
2009-07-22,16.84,16.98,16.18,16.7,8.35,252900,0.0,1.0
2009-07-21,16.94,17.35,16.42,16.75,8.375,62800,0.0,1.0
2009-07-20,17.25,17.45,16.66,16.99,8.495,55700,0.0,1.0
2009-07-17,17.0701,17.43,16.71,17.1,8.55,138900,0.0,1.0
2009-07-16,17.5,17.5,17.0,17.2,8.6,83300,0.0,1.0
2009-07-15,17.45,17.5,16.96,17.5,8.75,165500,0.0,1.0
2009-07-14,17.03,17.44,16.72,17.08,8.54,47900,0.0,1.0
2009-07-13,16.57,17.03,16.3601,17.03,8.515,179000,0.0,1.0
2009-07-10,15.86,16.5064,15.86,16.33,8.165,118500,0.0,1.0
2009-07-09,15.65,16.12,15.38,16.12,8.06,203800,0.0,1.0
2009-07-08,16.0,16.04,15.5,15.65,7.825,75500,0.0,1.0
2009-07-07,16.35,16.4,15.78,15.82,7.91,210300,0.0,1.0
2009-07-06,16.1,16.5461,15.72,16.25,8.125,227900,0.0,1.0
2009-07-02,16.55,16.672,16.0,16.24,8.12,261700,0.0,1.0
2009-07-01,16.4019,16.59,16.13,16.5,8.25,237200,0.0,1.0
2009-06-30,17.0,17.5,16.32,16.38,8.19,295200,0.0,1.0
2009-06-29,16.78,17.0,16.2,17.0,8.5,302500,0.0,1.0
2009-06-26,16.66,17.2,16.25,16.31,8.155,472200,0.0,1.0
2009-06-25,17.5,19.0,16.0,17.0,8.5,5593000,0.0,1.0
